AflNum,AflNom,AflAnoIni,AflAnoFin,AflIBlo,AflHid,AflEtaTip,AflDatTip,Sem01,Sem02,Sem03,Sem04,Sem05,Sem06,Sem07,Sem08,Sem09,Sem10,Sem11,Sem12,Sem13,Sem14,Sem15,Sem16,Sem17,Sem18,Sem19,Sem20,Sem21,Sem22,Sem23,Sem24,Sem25,Sem26,Sem27,Sem28,Sem29,Sem30,Sem31,Sem32,Sem33,Sem34,Sem35,Sem36,Sem37,Sem38,Sem39,Sem40,Sem41,Sem42,Sem43,Sem44,Sem45,Sem46,Sem47,Sem48
2005,Boc. Lenca,*,*,*,46,EtaSem,DatCau,14.35,14.35,7.208221223,4.131399071,12.29197626,13.09652238,16.63960421,17.21856382,12.96969077,3.468555792,2.373146764,15.68994001,8.734658788,4.047187081,0.198336685,6.959172285,10.19486437,5.558252016,5.82766507,10.18567015,7.566957271,2.202111637,1.820851264,2.594695212,4.932465747,11.9,8.662349715,6.155298328,7.912642699,2.53965517,12,12,3.903948491,1.985488875,0.198687574,0,10.03666363,10.49,4.076260949,0.985902404,0,0,0,0.454071928,5.186712625,7.694328656,6.882264793,3.092177797
2006,Boc. Lenca,*,*,*,47,EtaSem,DatCau,1.004559632,2.332558479,13.91757435,8.567974201,0,0,2.217700217,5.670295863,16.72209542,13.03679291,19.5,13.31369036,15.4,14.03550947,15.4,10.05761742,15.2340906,15.7,6.599394275,5.622889305,2.283354173,8.385761523,3.521042698,5.209841606,7.549608883,11.9,7.345882463,9.278628486,11.69539602,6.729702007,3.95864351,1.812258458,1.643052948,1.098048706,11.25,9.258151582,1.626291572,0.261653359,0.401007345,0.155047724,0.304179258,0.389237488,2.056780017,0.528374665,2.070289939,6.220161541,1.477596652,0.788988904
2007,Boc. Lenca,*,*,*,48,EtaSem,DatCau,0.632862259,6.213885146,9.601504448,2.951748147,2.471542528,2.067083675,4.892808449,1.408565348,5.987181066,9.318763678,13.80747503,8.286580225,15.4,9.559902786,15.4,15.4,7.218958584,9.118139348,4.972501534,5.010400534,11.8,11.8,7.221814809,6.124941487,3.866663722,1.785795049,11.16086566,10.98667557,6.405691801,3.07341574,5.450835523,2.550056937,6.03383297,0.147578674,11.25,4.575341315,0,0,0,0,0,0,0,0,0.104349833,0.17670509,2.367908346,0.502004473
2008,Boc. Lenca,*,*,*,49,EtaSem,DatCau,1.853366959,7.041109012,10.25563923,3.665884796,0.032340249,1.945071945,20.1,3.157011308,9.388102506,9.444594165,2.160657187,10.82664614,8.076587191,15.4,9.368022399,6.024325857,11.76385977,12.03310422,4.04574203,14.88374559,7.005148887,1.923225478,0.922057572,0.945568064,3.749454992,2.186207777,3.871868769,1.849242655,5.348923652,4.608295445,0.805838383,3.702275854,0.098489786,0,0.653579866,0,0.380797333,0.437190001,0.381982394,1.215514142,1.32750815,1.308621702,4.17568452,1.558185628,4.551576912,1.945440687,1.696195177,4.720335612
2009,Boc. Lenca,*,*,*,50,EtaSem,DatCau,14.35,3.313859687,2.491548487,3.270235227,2.846935364,5.955099949,20.1,4.907863204,2.350251221,1.613789465,11.58096089,6.876331754,15.4,13.44276967,4.718322805,3.822382268,5.151570186,15.7,6.527498983,15.7,6.242492886,4.814241516,1.967642994,0.505622604,1.986428166,3.878148848,4.740448061,11.9,10.95951332,4.739961846,9.178403685,8.560787817,8.670860094,3.646034533,3.668340384,11.25,8.29119111,9.004855665,4.345125007,2.763989508,7.275051695,4.77887287,5.833909593,1.565022985,1.55189922,1.612343068,5.225701497,4.718856215
2010,Boc. Lenca,*,*,*,51,EtaSem,DatCau,5.032495413,3.312177236,12.60595284,4.890707849,11.894041,3.33613132,8.347077619,4.960083399,9.860494105,6.238571945,13.47762763,15.96597299,12.20486405,7.842830568,2.077389493,6.500722344,2.171226143,1.301349422,9.69752124,15.7,4.783857771,3.114335871,4.035439354,1.80503367,5.871959517,2.820452798,4.36151961,6.597680979,12,4.446539031,7.523828942,3.740955273,2.78040328,10.54315643,3.318939515,2.474920134,0.270836923,0.24835974,1.994995073,0.279141597,0.984050158,0.44406152,0.240919761,0,0,0.632214095,2.951139175,1.394413913
2011,Boc. Lenca,*,*,*,52,EtaSem,DatCau,1.846357444,4.669246359,13.77889037,11.17350583,4.717208248,4.23473546,4.253634538,9.578937883,4.023940629,17.20604735,8.260156609,5.089855408,3.102609309,15.4,14.83250849,12.359024,5.46320657,14.86002859,3.410697912,7.627357247,9.062577504,11.8,6.969077724,7.114168033,6.461328054,2.013920705,3.260820589,0.978769361,2.285024061,3.853684213,8.279859399,10.50409899,1.425079039,1.226268754,1.275832601,0.769851864,0.851683685,1.797249732,0.39132501,5.872644799,4.626987911,1.678720228,10.99,10.99,7.101360097,2.794438285,1.136558902,1.080545941
2012,Boc. Lenca,*,*,*,53,EtaSem,DatCau,6.932816656,3.856852213,5.211791948,3.010939183,3.396552961,5.336307128,10.71433322,13.17216152,12.60416237,8.334834438,13.44776477,15.78657176,11.96004526,11.49775448,8.955496995,5.958316171,0.927383652,7.093693914,8.996850192,3.1111045,8.249441071,4.554467896,8.568268009,4.465156358,3.468191531,0.7497509,0.410040651,1.242984659,1.576673804,2.644994935,0.67649498,1.648502948,3.763068168,4.74668301,11.25,8.087235524,5.940945208,3.626699545,1.440076036,0.854606162,1.682723471,4.688713884,10.99,3.339923086,1.815661945,7.935308938,1.302708488,1.626320629
2013,Boc. Lenca,*,*,*,54,EtaSem,DatCau,4.725135882,10.72023548,4.985721188,4.209621739,3.962499318,8.24618244,2.343588685,8.884941538,19.5,7.907131309,10.44155407,10.78063137,12.66612148,6.547433576,8.56586815,0.522383244,14.45081994,11.98373335,8.282611643,12.70064152,11.8,10.08520607,0.981495721,0.172267806,2.0918857,4.644689418,2.194886012,0.586087257,3.611935233,7.52526856,1.639288627,0.966174246,1.820881024,1.010723963,1.38188776,3.946507253,3.811750339,1.559095138,5.825635138,2.77367323,6.179812987,1.791791908,0.783931732,0.644463373,0,1.077448656,1.713859649,1.944084884
2014,Boc. Lenca,*,*,*,55,EtaSem,DatCau,4.943065557,11.35905069,5.15791815,4.499965603,9.627305596,3.469773888,4.751528616,4.6313919,15.96176965,10.26533508,4.757899249,2.974996024,1.421438372,1.087427538,2.535270539,5.835863551,9.633596083,2.303214257,1.884197109,0.29899255,6.288891819,6.368929748,6.801353507,11.8,3.361815469,0.684367204,11.88598908,5.267828243,5.644035825,1.990365662,1.040577288,3.725021225,0.639894633,0,1.001655192,1.441324686,0.446694068,0.08820127,0.132007464,0.093097198,0,0,0,0,0,0,0.034903917,0
