DemVegINum,DemVegAñoFRlt,DemVegAñoIni,DemVegAñoFin,DemVegBar,DemVegIBlo,DemVegEtaTip,Abr,May,Jun,Jul,Ago,Sep,Oct,Nov,Dic,Ene,Feb,Mar
142,F,2023,2023,La Negra 110,14,EtaMes,1.0533001,1.152184736,0.993988247,1.116306547,1.072737337,0.959795926,1.045718948,1.134648222,1.033599475,1.039736152,1.061673911,0.997206363
143,F,2023,2023,La Negra 110,15,EtaMes,1.178437267,1.194575602,1.135709908,1.206525841,1.163254847,1.284682284,1.19027365,1.169292204,1.251000875,1.121231184,1.111389261,1.185200596
144,F,2023,2023,La Negra 110,16,EtaMes,1.188636354,1.173608349,1.188031378,1.198188145,1.201576454,1.11094026,1.20646416,1.218506084,1.134891423,1.135140846,1.147360371,1.16070765
145,F,2024,2024,La Negra 110,1,EtaMes,1.08605798,1.058647046,1.070809638,1.096469278,1.074749333,1.152121689,1.104308686,1.080046473,1.166960875,1.066102012,1.05024867,1.064625018
146,F,2024,2024,La Negra 110,2,EtaMes,1.033859672,1.057653778,1.067936468,1.05182245,1.063783221,1.026062288,1.086675891,1.099283544,1.001889612,1.010450227,1.026243744,1.036172742
147,F,2024,2024,La Negra 110,3,EtaMes,0.956867169,0.907164797,0.921138476,0.970071644,0.949618859,1.046657739,0.960052204,0.961522879,1.046253074,0.972632691,0.969381246,0.937419167
148,F,2024,2024,La Negra 110,4,EtaMes,0.912182085,0.918827535,0.927221189,0.911004292,0.930769014,0.913873123,0.931744539,0.966036106,0.908215764,0.947207784,0.953406698,0.943168648
149,F,2024,2024,La Negra 110,5,EtaMes,0.914170064,0.863718837,0.876331031,0.885516122,0.869215553,0.996684488,0.845218884,0.92190479,0.989627187,0.936515518,0.928499929,0.923173924
150,F,2024,2024,La Negra 110,6,EtaMes,0.98790295,0.964028043,0.978756057,0.909505624,0.963288068,0.940964804,0.953974593,0.954971997,0.915924331,0.962096886,0.965846819,1.035578531
151,F,2024,2024,La Negra 110,7,EtaMes,0.919301046,0.930152154,0.92087919,0.958200207,0.927142138,1.005707588,0.820645552,0.908603432,0.967772332,0.922645713,0.884535106,0.890525283
152,F,2024,2024,La Negra 110,8,EtaMes,0.976763609,0.994982635,0.989131006,0.936493813,0.998112979,0.926192689,0.988668436,0.933046354,0.919692058,0.958700762,0.955024709,0.968838543
153,F,2024,2024,La Negra 110,9,EtaMes,0.938664397,0.967311951,0.916723604,0.961992334,0.925618548,1.037179395,0.881600707,0.926829123,1.034628515,0.951578501,0.939507713,0.952133453
154,F,2024,2024,La Negra 110,10,EtaMes,0.98829166,0.989346178,0.975336284,0.951419744,0.981993527,0.95443489,1.025636742,0.967689466,0.960970057,1.008619042,0.994520107,0.97607052
155,F,2024,2024,La Negra 110,11,EtaMes,0.949231778,0.987070505,0.912659119,0.95751703,0.903880994,1.027447533,0.976255043,0.952871783,1.040992512,0.922139516,0.941165511,0.976666048
156,F,2024,2024,La Negra 110,12,EtaMes,1.002651748,0.968681436,0.988426729,0.980032166,0.972058946,0.91030793,1.025636742,0.980368208,0.953241803,0.985248507,0.999002795,0.989809827
157,F,2024,2024,La Negra 110,13,EtaMes,1.005978002,1.162797343,0.935364174,1.102706981,1.005297772,1.103830388,1.02006884,1.091932793,1.124135053,0.990779862,1.010328876,1.029420349
158,F,2024,2024,La Negra 110,14,EtaMes,1.053295213,1.15218434,0.9940189,1.116273309,1.072719316,0.959785047,1.04570904,1.13465205,1.03359962,1.039752144,1.061654325,0.997230212
159,F,2024,2024,La Negra 110,15,EtaMes,1.17847675,1.194599614,1.135715262,1.206549875,1.163238225,1.28468765,1.19026672,1.169327931,1.250987304,1.121226891,1.111388288,1.185206278
160,F,2024,2024,La Negra 110,16,EtaMes,1.188633208,1.173594032,1.188031493,1.198185683,1.201588727,1.110938822,1.206466464,1.21850423,1.13490057,1.13513351,1.14735589,1.160710575
161,F,2025,2025,La Negra 110,1,EtaMes,1.086059985,1.058630854,1.070822988,1.096509489,1.07475364,1.152144681,1.104322412,1.080017703,1.166964177,1.066116312,1.05024188,1.064638543
162,F,2025,2025,La Negra 110,2,EtaMes,1.033858509,1.057650137,1.067924699,1.051826579,1.06379212,1.02606684,1.086686506,1.099296794,1.001884473,1.010446201,1.026239647,1.036166954
163,F,2025,2025,La Negra 110,3,EtaMes,0.956859858,0.907163213,0.921127714,0.970070116,0.949614487,1.046657632,0.960047173,0.961527935,1.046254908,0.972642818,0.969380112,0.937419699
164,F,2025,2025,La Negra 110,4,EtaMes,0.912182025,0.918831256,0.927222247,0.910999091,0.930771252,0.913875806,0.931746563,0.966035744,0.908209947,0.947204519,0.953399981,0.943167234
165,F,2025,2025,La Negra 110,5,EtaMes,0.914166872,0.863709268,0.876353212,0.885553968,0.869210577,0.996685092,0.845244759,0.921898932,0.989657586,0.936544734,0.928500707,0.923241833
166,F,2025,2025,La Negra 110,6,EtaMes,0.987895891,0.964028406,0.978761681,0.90949618,0.963297645,0.940974279,0.953966523,0.954973475,0.91592432,0.962101982,0.965830395,1.035564751
167,F,2025,2025,La Negra 110,7,EtaMes,0.919300652,0.930146319,0.920883933,0.958197291,0.927130254,1.005693424,0.820652744,0.908614422,0.967768053,0.922653331,0.884545736,0.890508991
168,F,2025,2025,La Negra 110,8,EtaMes,0.97675929,0.994981487,0.989132545,0.936489876,0.998114629,0.926197453,0.988671594,0.933038922,0.919689669,0.958700278,0.955014653,0.968825275
169,F,2025,2025,La Negra 110,9,EtaMes,0.938685097,0.967319595,0.916726107,0.961995447,0.925636164,1.037163323,0.881600214,0.926829888,1.034629623,0.951575121,0.939512334,0.952129744
170,F,2025,2025,La Negra 110,10,EtaMes,0.98829286,0.989348276,0.975341971,0.951421144,0.981983315,0.954432019,1.025638646,0.967685154,0.960974682,1.008619572,0.994521037,0.976072716
171,F,2025,2025,La Negra 110,11,EtaMes,0.949218197,0.987072643,0.912635998,0.957537158,0.903844314,1.027424051,0.97624031,0.952857741,1.040999491,0.922115283,0.941187419,0.976688924
172,F,2025,2025,La Negra 110,12,EtaMes,1.00265886,0.968682214,0.988451989,0.980015597,0.972043538,0.910307408,1.025619422,0.980376682,0.953236694,0.98525358,0.999020884,0.989811343
173,F,2025,2025,La Negra 110,13,EtaMes,1.00598482,1.162779524,0.935388921,1.102708999,1.005340402,1.103836839,1.020036024,1.091934902,1.124135633,0.990789687,1.01032359,1.029423047
174,F,2025,2025,La Negra 110,14,EtaMes,1.053299281,1.152192111,0.993977699,1.116287385,1.072746249,0.959784615,1.045708122,1.134659785,1.033588183,1.039740877,1.061659921,0.997205833
175,F,2025,2025,La Negra 110,15,EtaMes,1.178468022,1.194583174,1.13571622,1.206550778,1.163232924,1.284675167,1.190284815,1.169310335,1.251009512,1.121225401,1.111390122,1.18520642
176,F,2025,2025,La Negra 110,16,EtaMes,1.188633658,1.173607515,1.188027629,1.19818431,1.201588524,1.110938283,1.206456165,1.218511957,1.134898363,1.135128663,1.147357164,1.160710897
177,F,2026,2026,La Negra 110,1,EtaMes,1.086075387,1.058633037,1.070807608,1.096499362,1.074752964,1.152125711,1.104328068,1.080006676,1.166953583,1.066085142,1.050250753,1.064629445
178,F,2026,2026,La Negra 110,2,EtaMes,1.033854069,1.05765878,1.067928319,1.051824607,1.06379175,1.026073763,1.086674309,1.099303685,1.001886432,1.010446588,1.026240422,1.036178714
179,F,2026,2026,La Negra 110,3,EtaMes,0.956868245,0.90716158,0.921136927,0.970068386,0.949617249,1.046648446,0.960055196,0.961520952,1.046256739,0.972640215,0.969359837,0.937416229
180,F,2026,2026,La Negra 110,4,EtaMes,0.912179671,0.918830427,0.927222697,0.911000421,0.93077083,0.913873745,0.931738725,0.966035409,0.9082167,0.947207872,0.953404545,0.943169613
181,F,2026,2026,La Negra 110,5,EtaMes,0.914169745,0.863695394,0.876350894,0.885553031,0.869217129,0.996691693,0.845244796,0.92191723,0.989628927,0.936528974,0.928465501,0.923243151
182,F,2026,2026,La Negra 110,6,EtaMes,0.987906151,0.964018393,0.978748883,0.909502774,0.963288247,0.940977747,0.953971811,0.954982917,0.915918448,0.962106338,0.965836918,1.035542648
183,F,2026,2026,La Negra 110,7,EtaMes,0.919300406,0.930141709,0.920875173,0.958188903,0.927129724,1.005701623,0.820632188,0.908621417,0.967757865,0.922632763,0.884506411,0.890504818
184,F,2026,2026,La Negra 110,8,EtaMes,0.976763807,0.99498628,0.989133956,0.936494455,0.998119714,0.9261983,0.988673855,0.933043434,0.919683747,0.958703184,0.955014314,0.968836909
185,F,2026,2026,La Negra 110,9,EtaMes,0.938682902,0.967326037,0.916739467,0.961969999,0.925643702,1.037172748,0.881603643,0.926823886,1.034635658,0.951573074,0.93952161,0.95213064
186,F,2026,2026,La Negra 110,10,EtaMes,0.988289655,0.989340166,0.975333,0.951414194,0.981988445,0.954423654,1.025642306,0.96768765,0.960972721,1.008620708,0.994519118,0.976070469
187,F,2026,2026,La Negra 110,11,EtaMes,0.949229261,0.987091882,0.912629936,0.957551016,0.903867496,1.027437443,0.976239575,0.952875892,1.040998632,0.922112837,0.941157914,0.976687466
188,F,2026,2026,La Negra 110,12,EtaMes,1.002665871,0.96868644,0.988446853,0.980028325,0.972041389,0.910306343,1.025623729,0.980371522,0.953241814,0.985251649,0.999022935,0.989813557
189,F,2026,2026,La Negra 110,13,EtaMes,1.005951567,1.162783834,0.935402495,1.102711823,1.005283204,1.103830959,1.020060916,1.091939529,1.1241699,0.990790368,1.010316087,1.029393599
190,F,2026,2026,La Negra 110,14,EtaMes,1.053288391,1.15218832,0.99398294,1.116291497,1.072712576,0.95979465,1.045705586,1.134643289,1.033593545,1.03974078,1.061680116,0.997216283
191,F,2026,2026,La Negra 110,15,EtaMes,1.178455785,1.19459324,1.135722489,1.206548671,1.163238169,1.28467858,1.19026028,1.16929446,1.25100342,1.121244591,1.111401354,1.185199032
192,F,2026,2026,La Negra 110,16,EtaMes,1.188634187,1.173604176,1.188030664,1.198185549,1.201588331,1.110934015,1.206471906,1.218507049,1.134895296,1.135132207,1.147361128,1.160712333
193,F,2027,2027,La Negra 110,1,EtaMes,1.086075387,1.058633037,1.070807608,1.096499362,1.074752964,1.152125711,1.104328068,1.080006676,1.166953583,1.066085142,1.050250753,1.064629445
194,F,2027,2027,La Negra 110,2,EtaMes,1.033854069,1.05765878,1.067928319,1.051824607,1.06379175,1.026073763,1.086674309,1.099303685,1.001886432,1.010446588,1.026240422,1.036178714
195,F,2027,2027,La Negra 110,3,EtaMes,0.956868245,0.90716158,0.921136927,0.970068386,0.949617249,1.046648446,0.960055196,0.961520952,1.046256739,0.972640215,0.969359837,0.937416229
196,F,2027,2027,La Negra 110,4,EtaMes,0.912179671,0.918830427,0.927222697,0.911000421,0.93077083,0.913873745,0.931738725,0.966035409,0.9082167,0.947207872,0.953404545,0.943169613
197,F,2027,2027,La Negra 110,5,EtaMes,0.914169745,0.863695394,0.876350894,0.885553031,0.869217129,0.996691693,0.845244796,0.92191723,0.989628927,0.936528974,0.928465501,0.923243151
198,F,2027,2027,La Negra 110,6,EtaMes,0.987906151,0.964018393,0.978748883,0.909502774,0.963288247,0.940977747,0.953971811,0.954982917,0.915918448,0.962106338,0.965836918,1.035542648
199,F,2027,2027,La Negra 110,7,EtaMes,0.919300406,0.930141709,0.920875173,0.958188903,0.927129724,1.005701623,0.820632188,0.908621417,0.967757865,0.922632763,0.884506411,0.890504818
200,F,2027,2027,La Negra 110,8,EtaMes,0.976763807,0.99498628,0.989133956,0.936494455,0.998119714,0.9261983,0.988673855,0.933043434,0.919683747,0.958703184,0.955014314,0.968836909
201,F,2027,2027,La Negra 110,9,EtaMes,0.938682902,0.967326037,0.916739467,0.961969999,0.925643702,1.037172748,0.881603643,0.926823886,1.034635658,0.951573074,0.93952161,0.95213064
202,F,2027,2027,La Negra 110,10,EtaMes,0.988289655,0.989340166,0.975333,0.951414194,0.981988445,0.954423654,1.025642306,0.96768765,0.960972721,1.008620708,0.994519118,0.976070469
203,F,2027,2027,La Negra 110,11,EtaMes,0.949229261,0.987091882,0.912629936,0.957551016,0.903867496,1.027437443,0.976239575,0.952875892,1.040998632,0.922112837,0.941157914,0.976687466
204,F,2027,2027,La Negra 110,12,EtaMes,1.002665871,0.96868644,0.988446853,0.980028325,0.972041389,0.910306343,1.025623729,0.980371522,0.953241814,0.985251649,0.999022935,0.989813557
205,F,2027,2027,La Negra 110,13,EtaMes,1.005951567,1.162783834,0.935402495,1.102711823,1.005283204,1.103830959,1.020060916,1.091939529,1.1241699,0.990790368,1.010316087,1.029393599
206,F,2027,2027,La Negra 110,14,EtaMes,1.053288391,1.15218832,0.99398294,1.116291497,1.072712576,0.95979465,1.045705586,1.134643289,1.033593545,1.03974078,1.061680116,0.997216283
207,F,2027,2027,La Negra 110,15,EtaMes,1.178455785,1.19459324,1.135722489,1.206548671,1.163238169,1.28467858,1.19026028,1.16929446,1.25100342,1.121244591,1.111401354,1.185199032
208,F,2027,2027,La Negra 110,16,EtaMes,1.188634187,1.173604176,1.188030664,1.198185549,1.201588331,1.110934015,1.206471906,1.218507049,1.134895296,1.135132207,1.147361128,1.160712333
209,F,2028,2028,La Negra 110,1,EtaMes,1.086075387,1.058633037,1.070807608,1.096499362,1.074752964,1.152125711,1.104328068,1.080006676,1.166953583,1.066085142,1.050250753,1.064629445
210,F,2028,2028,La Negra 110,2,EtaMes,1.033854069,1.05765878,1.067928319,1.051824607,1.06379175,1.026073763,1.086674309,1.099303685,1.001886432,1.010446588,1.026240422,1.036178714
211,F,2028,2028,La Negra 110,3,EtaMes,0.956868245,0.90716158,0.921136927,0.970068386,0.949617249,1.046648446,0.960055196,0.961520952,1.046256739,0.972640215,0.969359837,0.937416229
212,F,2028,2028,La Negra 110,4,EtaMes,0.912179671,0.918830427,0.927222697,0.911000421,0.93077083,0.913873745,0.931738725,0.966035409,0.9082167,0.947207872,0.953404545,0.943169613
213,F,2028,2028,La Negra 110,5,EtaMes,0.914169745,0.863695394,0.876350894,0.885553031,0.869217129,0.996691693,0.845244796,0.92191723,0.989628927,0.936528974,0.928465501,0.923243151
214,F,2028,2028,La Negra 110,6,EtaMes,0.987906151,0.964018393,0.978748883,0.909502774,0.963288247,0.940977747,0.953971811,0.954982917,0.915918448,0.962106338,0.965836918,1.035542648
215,F,2028,2028,La Negra 110,7,EtaMes,0.919300406,0.930141709,0.920875173,0.958188903,0.927129724,1.005701623,0.820632188,0.908621417,0.967757865,0.922632763,0.884506411,0.890504818
216,F,2028,2028,La Negra 110,8,EtaMes,0.976763807,0.99498628,0.989133956,0.936494455,0.998119714,0.9261983,0.988673855,0.933043434,0.919683747,0.958703184,0.955014314,0.968836909
217,F,2028,2028,La Negra 110,9,EtaMes,0.938682902,0.967326037,0.916739467,0.961969999,0.925643702,1.037172748,0.881603643,0.926823886,1.034635658,0.951573074,0.93952161,0.95213064
218,F,2028,2028,La Negra 110,10,EtaMes,0.988289655,0.989340166,0.975333,0.951414194,0.981988445,0.954423654,1.025642306,0.96768765,0.960972721,1.008620708,0.994519118,0.976070469
219,F,2028,2028,La Negra 110,11,EtaMes,0.949229261,0.987091882,0.912629936,0.957551016,0.903867496,1.027437443,0.976239575,0.952875892,1.040998632,0.922112837,0.941157914,0.976687466
220,F,2028,2028,La Negra 110,12,EtaMes,1.002665871,0.96868644,0.988446853,0.980028325,0.972041389,0.910306343,1.025623729,0.980371522,0.953241814,0.985251649,0.999022935,0.989813557
221,F,2028,2028,La Negra 110,13,EtaMes,1.005951567,1.162783834,0.935402495,1.102711823,1.005283204,1.103830959,1.020060916,1.091939529,1.1241699,0.990790368,1.010316087,1.029393599
222,F,2028,2028,La Negra 110,14,EtaMes,1.053288391,1.15218832,0.99398294,1.116291497,1.072712576,0.95979465,1.045705586,1.134643289,1.033593545,1.03974078,1.061680116,0.997216283
223,F,2028,2028,La Negra 110,15,EtaMes,1.178455785,1.19459324,1.135722489,1.206548671,1.163238169,1.28467858,1.19026028,1.16929446,1.25100342,1.121244591,1.111401354,1.185199032
224,F,2028,2028,La Negra 110,16,EtaMes,1.188634187,1.173604176,1.188030664,1.198185549,1.201588331,1.110934015,1.206471906,1.218507049,1.134895296,1.135132207,1.147361128,1.160712333
225,F,2029,2029,La Negra 110,1,EtaMes,1.086075387,1.058633037,1.070807608,1.096499362,1.074752964,1.152125711,1.104328068,1.080006676,1.166953583,1.066085142,1.050250753,1.064629445
226,F,2029,2029,La Negra 110,2,EtaMes,1.033854069,1.05765878,1.067928319,1.051824607,1.06379175,1.026073763,1.086674309,1.099303685,1.001886432,1.010446588,1.026240422,1.036178714
227,F,2029,2029,La Negra 110,3,EtaMes,0.956868245,0.90716158,0.921136927,0.970068386,0.949617249,1.046648446,0.960055196,0.961520952,1.046256739,0.972640215,0.969359837,0.937416229
228,F,2029,2029,La Negra 110,4,EtaMes,0.912179671,0.918830427,0.927222697,0.911000421,0.93077083,0.913873745,0.931738725,0.966035409,0.9082167,0.947207872,0.953404545,0.943169613
229,F,2029,2029,La Negra 110,5,EtaMes,0.914169745,0.863695394,0.876350894,0.885553031,0.869217129,0.996691693,0.845244796,0.92191723,0.989628927,0.936528974,0.928465501,0.923243151
230,F,2029,2029,La Negra 110,6,EtaMes,0.987906151,0.964018393,0.978748883,0.909502774,0.963288247,0.940977747,0.953971811,0.954982917,0.915918448,0.962106338,0.965836918,1.035542648
231,F,2029,2029,La Negra 110,7,EtaMes,0.919300406,0.930141709,0.920875173,0.958188903,0.927129724,1.005701623,0.820632188,0.908621417,0.967757865,0.922632763,0.884506411,0.890504818
232,F,2029,2029,La Negra 110,8,EtaMes,0.976763807,0.99498628,0.989133956,0.936494455,0.998119714,0.9261983,0.988673855,0.933043434,0.919683747,0.958703184,0.955014314,0.968836909
233,F,2029,2029,La Negra 110,9,EtaMes,0.938682902,0.967326037,0.916739467,0.961969999,0.925643702,1.037172748,0.881603643,0.926823886,1.034635658,0.951573074,0.93952161,0.95213064
234,F,2029,2029,La Negra 110,10,EtaMes,0.988289655,0.989340166,0.975333,0.951414194,0.981988445,0.954423654,1.025642306,0.96768765,0.960972721,1.008620708,0.994519118,0.976070469
235,F,2029,2029,La Negra 110,11,EtaMes,0.949229261,0.987091882,0.912629936,0.957551016,0.903867496,1.027437443,0.976239575,0.952875892,1.040998632,0.922112837,0.941157914,0.976687466
236,F,2029,2029,La Negra 110,12,EtaMes,1.002665871,0.96868644,0.988446853,0.980028325,0.972041389,0.910306343,1.025623729,0.980371522,0.953241814,0.985251649,0.999022935,0.989813557
237,F,2029,2029,La Negra 110,13,EtaMes,1.005951567,1.162783834,0.935402495,1.102711823,1.005283204,1.103830959,1.020060916,1.091939529,1.1241699,0.990790368,1.010316087,1.029393599
238,F,2029,2029,La Negra 110,14,EtaMes,1.053288391,1.15218832,0.99398294,1.116291497,1.072712576,0.95979465,1.045705586,1.134643289,1.033593545,1.03974078,1.061680116,0.997216283
239,F,2029,2029,La Negra 110,15,EtaMes,1.178455785,1.19459324,1.135722489,1.206548671,1.163238169,1.28467858,1.19026028,1.16929446,1.25100342,1.121244591,1.111401354,1.185199032
240,F,2029,2029,La Negra 110,16,EtaMes,1.188634187,1.173604176,1.188030664,1.198185549,1.201588331,1.110934015,1.206471906,1.218507049,1.134895296,1.135132207,1.147361128,1.160712333
241,F,2030,2030,La Negra 110,1,EtaMes,1.086075387,1.058633037,1.070807608,1.096499362,1.074752964,1.152125711,1.104328068,1.080006676,1.166953583,1.066085142,1.050250753,1.064629445
242,F,2030,2030,La Negra 110,2,EtaMes,1.033854069,1.05765878,1.067928319,1.051824607,1.06379175,1.026073763,1.086674309,1.099303685,1.001886432,1.010446588,1.026240422,1.036178714
243,F,2030,2030,La Negra 110,3,EtaMes,0.956868245,0.90716158,0.921136927,0.970068386,0.949617249,1.046648446,0.960055196,0.961520952,1.046256739,0.972640215,0.969359837,0.937416229
244,F,2030,2030,La Negra 110,4,EtaMes,0.912179671,0.918830427,0.927222697,0.911000421,0.93077083,0.913873745,0.931738725,0.966035409,0.9082167,0.947207872,0.953404545,0.943169613
245,F,2030,2030,La Negra 110,5,EtaMes,0.914169745,0.863695394,0.876350894,0.885553031,0.869217129,0.996691693,0.845244796,0.92191723,0.989628927,0.936528974,0.928465501,0.923243151
246,F,2030,2030,La Negra 110,6,EtaMes,0.987906151,0.964018393,0.978748883,0.909502774,0.963288247,0.940977747,0.953971811,0.954982917,0.915918448,0.962106338,0.965836918,1.035542648
247,F,2030,2030,La Negra 110,7,EtaMes,0.919300406,0.930141709,0.920875173,0.958188903,0.927129724,1.005701623,0.820632188,0.908621417,0.967757865,0.922632763,0.884506411,0.890504818
248,F,2030,2030,La Negra 110,8,EtaMes,0.976763807,0.99498628,0.989133956,0.936494455,0.998119714,0.9261983,0.988673855,0.933043434,0.919683747,0.958703184,0.955014314,0.968836909
249,F,2030,2030,La Negra 110,9,EtaMes,0.938682902,0.967326037,0.916739467,0.961969999,0.925643702,1.037172748,0.881603643,0.926823886,1.034635658,0.951573074,0.93952161,0.95213064
250,F,2030,2030,La Negra 110,10,EtaMes,0.988289655,0.989340166,0.975333,0.951414194,0.981988445,0.954423654,1.025642306,0.96768765,0.960972721,1.008620708,0.994519118,0.976070469
251,F,2030,2030,La Negra 110,11,EtaMes,0.949229261,0.987091882,0.912629936,0.957551016,0.903867496,1.027437443,0.976239575,0.952875892,1.040998632,0.922112837,0.941157914,0.976687466
252,F,2030,2030,La Negra 110,12,EtaMes,1.002665871,0.96868644,0.988446853,0.980028325,0.972041389,0.910306343,1.025623729,0.980371522,0.953241814,0.985251649,0.999022935,0.989813557
253,F,2030,2030,La Negra 110,13,EtaMes,1.005951567,1.162783834,0.935402495,1.102711823,1.005283204,1.103830959,1.020060916,1.091939529,1.1241699,0.990790368,1.010316087,1.029393599
254,F,2030,2030,La Negra 110,14,EtaMes,1.053288391,1.15218832,0.99398294,1.116291497,1.072712576,0.95979465,1.045705586,1.134643289,1.033593545,1.03974078,1.061680116,0.997216283
255,F,2030,2030,La Negra 110,15,EtaMes,1.178455785,1.19459324,1.135722489,1.206548671,1.163238169,1.28467858,1.19026028,1.16929446,1.25100342,1.121244591,1.111401354,1.185199032
