DemIndINum,DemIndAñoFRlt,DemIndAñoIni,DemIndAñoFin,DemIndBar,DemIndIBlo,DemIndEtaTip,Abr,May,Jun,Jul,Ago,Sep,Oct,Nov,Dic,Ene,Feb,Mar
142,F,2023,2023,Alto Norte 110,14,EtaMes,1.023772229,1.010994744,1.014337951,0.979569695,0.990820087,0.926011484,1.009483674,1.004974372,0.972234793,1.034472862,1.039386158,1.02173992
143,F,2023,2023,Alto Norte 110,15,EtaMes,1.063638843,1.038731955,1.058195247,1.058687912,1.040398354,1.152497955,1.016648876,1.018042652,1.146189421,1.039402737,1.024586695,1.057849994
144,F,2023,2023,Alto Norte 110,16,EtaMes,1.019333646,1.010140165,1.031294157,1.003458147,1.015016883,0.95420781,1.02803006,0.984848546,0.948594581,0.985930197,0.989475048,1.005111464
145,F,2024,2024,Alto Norte 110,1,EtaMes,1.023510167,1.012494256,0.994537097,1.003976258,1.008898845,1.065817846,0.996134605,0.960455888,1.087756529,1.019286795,0.976782474,1.003840877
146,F,2024,2024,Alto Norte 110,2,EtaMes,0.983365313,0.989073197,0.988417202,0.981403239,0.972586028,0.924436491,1.010423904,0.965936607,0.930667254,0.987688299,0.987709411,0.97015296
147,F,2024,2024,Alto Norte 110,3,EtaMes,1.007428049,0.990141608,0.995170738,0.998915925,1.040966001,1.078124252,1.009584784,0.982711536,1.08995238,1.015414359,1.000587184,1.016918028
148,F,2024,2024,Alto Norte 110,4,EtaMes,0.987790119,1.005449972,0.985981343,1.009127485,0.988924549,0.927818342,0.988365797,0.990506132,0.918330771,0.978956992,0.977432001,0.98631692
149,F,2024,2024,Alto Norte 110,5,EtaMes,0.998157623,1.022109523,0.991470781,1.018086018,1.027487524,1.087212216,1.001275106,1.009960625,1.139540283,1.001567166,0.999098685,1.006454958
150,F,2024,2024,Alto Norte 110,6,EtaMes,0.963426315,0.996363983,0.990830771,1.007555405,1.008526494,0.950518906,1.001449339,1.015761319,0.958818211,0.966939229,0.976825324,0.980439791
151,F,2024,2024,Alto Norte 110,7,EtaMes,1.049784735,1.025630522,0.99991509,1.037679507,1.035239494,1.103850405,1.018223016,1.033099404,1.128873461,1.011352781,1.02656826,1.021473275
152,F,2024,2024,Alto Norte 110,8,EtaMes,0.969983695,0.986925237,0.980619271,0.981017175,0.98277372,0.956729935,0.981044457,1.025669885,0.957853974,0.971227506,0.993031923,0.984743749
153,F,2024,2024,Alto Norte 110,9,EtaMes,1.065841765,1.042308783,1.030785217,1.038905481,1.042885537,1.140128242,1.039970894,1.046117825,1.130727996,1.076764662,1.027927885,1.069783181
154,F,2024,2024,Alto Norte 110,10,EtaMes,0.972554188,0.953591852,0.964880123,0.951277746,0.955591765,0.930388457,0.96565959,0.974516514,0.925162539,0.974214348,0.985461197,0.950669202
155,F,2024,2024,Alto Norte 110,11,EtaMes,1.047056295,1.037279212,1.052424555,1.051549513,1.02206596,1.146160712,1.043117825,1.069905696,1.138706155,1.048822827,1.060251192,1.069142309
156,F,2024,2024,Alto Norte 110,12,EtaMes,1.006214648,0.960866928,1.001080481,0.957454766,0.961175507,0.930007192,0.977783652,0.95222186,0.947812993,0.983587354,1.001421646,0.96714761
157,F,2024,2024,Alto Norte 110,13,EtaMes,1.037647879,1.071271552,1.044171293,1.044265082,1.026264542,1.156511737,1.040438057,1.083125244,1.178756109,1.072545229,1.085082065,1.082971642
158,F,2024,2024,Alto Norte 110,14,EtaMes,1.023772462,1.010995539,1.014339192,0.979566828,0.990812291,0.926008801,1.009483044,1.004973583,0.97223332,1.034472462,1.039382885,1.021744803
159,F,2024,2024,Alto Norte 110,15,EtaMes,1.063640195,1.0387278,1.058194196,1.058686012,1.040394634,1.152492905,1.016648695,1.018042285,1.146180889,1.039398905,1.024591112,1.057853976
160,F,2024,2024,Alto Norte 110,16,EtaMes,1.019333971,1.010138639,1.031294677,1.003456869,1.015018186,0.954207723,1.02803141,0.984851713,0.948590558,0.985929005,0.989476064,1.005110252
161,F,2025,2025,Alto Norte 110,1,EtaMes,1.023513543,1.012494656,0.994534182,1.003971316,1.008892966,1.065818329,0.99613459,0.960457091,1.08775527,1.019290529,0.976784006,1.003842793
162,F,2025,2025,Alto Norte 110,2,EtaMes,0.983364857,0.989072072,0.988416996,0.981405903,0.972584972,0.924436304,1.010425822,0.965936954,0.930665694,0.987689608,0.987711807,0.970152652
163,F,2025,2025,Alto Norte 110,3,EtaMes,1.007428965,0.990141932,0.995171388,0.99891573,1.040965547,1.078122875,1.009585978,0.982709343,1.08995033,1.015410543,1.000586327,1.016915427
164,F,2025,2025,Alto Norte 110,4,EtaMes,0.987790141,1.005448636,0.985980439,1.009127661,0.988925332,0.927818657,0.988365894,0.990506604,0.918331817,0.978955702,0.977431821,0.986317178
165,F,2025,2025,Alto Norte 110,5,EtaMes,0.998164343,1.022111957,0.991475589,1.018088068,1.027488028,1.087214509,1.001274583,1.009958811,1.13954351,1.00156583,0.999097659,1.006463409
166,F,2025,2025,Alto Norte 110,6,EtaMes,0.963425001,0.996365516,0.990829279,1.007552651,1.00852852,0.950518183,1.001449217,1.01576102,0.958816332,0.96693698,0.97682763,0.980439386
167,F,2025,2025,Alto Norte 110,7,EtaMes,1.049783228,1.025630203,0.999914028,1.037678464,1.035237754,1.103847638,1.018220905,1.033100851,1.128870156,1.01134763,1.026569846,1.021477582
168,F,2025,2025,Alto Norte 110,8,EtaMes,0.969982506,0.98692446,0.980620316,0.981016128,0.982772571,0.956728893,0.981043717,1.025669495,0.95785466,0.971226145,0.993029567,0.98474546
169,F,2025,2025,Alto Norte 110,9,EtaMes,1.065843897,1.042308291,1.030782146,1.038903471,1.042889596,1.140127009,1.039968034,1.046118938,1.130729566,1.076765482,1.027926862,1.069784999
170,F,2025,2025,Alto Norte 110,10,EtaMes,0.972553778,0.953592919,0.96487979,0.951279207,0.955592047,0.930388494,0.965660873,0.974516555,0.92516156,0.974215001,0.985461434,0.950669159
171,F,2025,2025,Alto Norte 110,11,EtaMes,1.047057636,1.037279571,1.052428972,1.051542436,1.022064596,1.146165302,1.043118563,1.069906249,1.138706495,1.048818857,1.06024754,1.069140719
172,F,2025,2025,Alto Norte 110,12,EtaMes,1.006212881,0.96086867,1.001088309,0.957454623,0.961176727,0.930008864,0.977782893,0.952224228,0.947812612,0.983589497,1.001422816,0.96714438
173,F,2025,2025,Alto Norte 110,13,EtaMes,1.037649562,1.071267372,1.044163489,1.04427017,1.026267526,1.156512063,1.040437678,1.083131101,1.178759662,1.072551275,1.085080477,1.08297779
174,F,2025,2025,Alto Norte 110,14,EtaMes,1.023774909,1.010994593,1.01434221,0.979568392,0.990813111,0.926007614,1.009483866,1.004971178,0.972234263,1.034472625,1.039384383,1.021741819
175,F,2025,2025,Alto Norte 110,15,EtaMes,1.06363832,1.038728597,1.058195693,1.058688312,1.040393533,1.152497262,1.01664238,1.018034858,1.14618346,1.039399702,1.024588591,1.057853583
176,F,2025,2025,Alto Norte 110,16,EtaMes,1.019332237,1.010141265,1.031294187,1.003458024,1.015019217,0.954207345,1.028032137,0.984850758,0.948592382,0.985930355,0.989475669,1.005109605
177,F,2026,2026,Alto Norte 110,1,EtaMes,1.023515561,1.012495475,0.994536473,1.003968526,1.008895512,1.065819735,0.996131844,0.960453194,1.08775771,1.019284549,0.976781518,1.003842235
178,F,2026,2026,Alto Norte 110,2,EtaMes,0.983364908,0.989074339,0.988417793,0.981405577,0.972585018,0.924437532,1.010423761,0.965938368,0.930666076,0.987690113,0.987711898,0.970152351
179,F,2026,2026,Alto Norte 110,3,EtaMes,1.007427657,0.990141951,0.995173286,0.998916071,1.040967471,1.078122543,1.009585361,0.9827107,1.089949916,1.015410482,1.00058944,1.016916805
180,F,2026,2026,Alto Norte 110,4,EtaMes,0.98778983,1.005449838,0.985980592,1.009126834,0.988925219,0.927819272,0.988365558,0.99050622,0.918331929,0.978956522,0.977431962,0.986318413
181,F,2026,2026,Alto Norte 110,5,EtaMes,0.99815529,1.022111885,0.991472731,1.018091579,1.027489024,1.087213216,1.001273275,1.009954576,1.139539398,1.001561382,0.999088415,1.00645611
182,F,2026,2026,Alto Norte 110,6,EtaMes,0.963426481,0.99636243,0.99083005,1.007554851,1.00852529,0.95051838,1.001450487,1.015759929,0.958815356,0.966936541,0.976825298,0.98044156
183,F,2026,2026,Alto Norte 110,7,EtaMes,1.049783414,1.025630623,0.99991563,1.037677677,1.03523706,1.103849709,1.018224228,1.033100158,1.128869034,1.011352373,1.026575933,1.021476796
184,F,2026,2026,Alto Norte 110,8,EtaMes,0.969982933,0.986923582,0.980619777,0.981017069,0.982772462,0.95672925,0.981044481,1.025668631,0.957854237,0.971228047,0.993032197,0.984745879
185,F,2026,2026,Alto Norte 110,9,EtaMes,1.065842413,1.042308004,1.030784886,1.038900045,1.04288747,1.140128884,1.03996649,1.046119653,1.130728198,1.076764557,1.027928047,1.069784111
186,F,2026,2026,Alto Norte 110,10,EtaMes,0.972553803,0.953591459,0.964879215,0.951280187,0.95559256,0.930389365,0.965660618,0.974517484,0.925162731,0.974214892,0.985460956,0.950668591
187,F,2026,2026,Alto Norte 110,11,EtaMes,1.047060667,1.037278669,1.052430635,1.051546853,1.022066286,1.146159418,1.043117588,1.069903909,1.138708152,1.04882316,1.060255179,1.069142335
188,F,2026,2026,Alto Norte 110,12,EtaMes,1.006212642,0.960867045,1.001086543,0.957456565,0.961174066,0.930008694,0.977784991,0.952224028,0.947813581,0.983590596,1.001421258,0.967145616
189,F,2026,2026,Alto Norte 110,13,EtaMes,1.037649562,1.071269182,1.04415501,1.044259659,1.026255373,1.156508592,1.040439627,1.083123937,1.178754613,1.07254607,1.085074209,1.082970408
190,F,2026,2026,Alto Norte 110,14,EtaMes,1.023773593,1.010996526,1.014336347,0.979563049,0.990817183,0.926008269,1.009485658,1.004974947,0.972234805,1.034471294,1.039384679,1.021744159
191,F,2026,2026,Alto Norte 110,15,EtaMes,1.063639937,1.038729837,1.058192759,1.058688303,1.040396501,1.152493424,1.016640793,1.018043312,1.14618121,1.039403319,1.024588465,1.057850188
192,F,2026,2026,Alto Norte 110,16,EtaMes,1.019333956,1.010139646,1.031294776,1.003458208,1.015019671,0.954204958,1.028032232,0.984850003,0.948593601,0.985929592,0.989475602,1.005109938
193,F,2027,2027,Alto Norte 110,1,EtaMes,1.023515561,1.012495475,0.994536473,1.003968526,1.008895512,1.065819735,0.996131844,0.960453194,1.08775771,1.019284549,0.976781518,1.003842235
194,F,2027,2027,Alto Norte 110,2,EtaMes,0.983364908,0.989074339,0.988417793,0.981405577,0.972585018,0.924437532,1.010423761,0.965938368,0.930666076,0.987690113,0.987711898,0.970152351
195,F,2027,2027,Alto Norte 110,3,EtaMes,1.007427657,0.990141951,0.995173286,0.998916071,1.040967471,1.078122543,1.009585361,0.9827107,1.089949916,1.015410482,1.00058944,1.016916805
196,F,2027,2027,Alto Norte 110,4,EtaMes,0.98778983,1.005449838,0.985980592,1.009126834,0.988925219,0.927819272,0.988365558,0.99050622,0.918331929,0.978956522,0.977431962,0.986318413
197,F,2027,2027,Alto Norte 110,5,EtaMes,0.99815529,1.022111885,0.991472731,1.018091579,1.027489024,1.087213216,1.001273275,1.009954576,1.139539398,1.001561382,0.999088415,1.00645611
198,F,2027,2027,Alto Norte 110,6,EtaMes,0.963426481,0.99636243,0.99083005,1.007554851,1.00852529,0.95051838,1.001450487,1.015759929,0.958815356,0.966936541,0.976825298,0.98044156
199,F,2027,2027,Alto Norte 110,7,EtaMes,1.049783414,1.025630623,0.99991563,1.037677677,1.03523706,1.103849709,1.018224228,1.033100158,1.128869034,1.011352373,1.026575933,1.021476796
200,F,2027,2027,Alto Norte 110,8,EtaMes,0.969982933,0.986923582,0.980619777,0.981017069,0.982772462,0.95672925,0.981044481,1.025668631,0.957854237,0.971228047,0.993032197,0.984745879
201,F,2027,2027,Alto Norte 110,9,EtaMes,1.065842413,1.042308004,1.030784886,1.038900045,1.04288747,1.140128884,1.03996649,1.046119653,1.130728198,1.076764557,1.027928047,1.069784111
202,F,2027,2027,Alto Norte 110,10,EtaMes,0.972553803,0.953591459,0.964879215,0.951280187,0.95559256,0.930389365,0.965660618,0.974517484,0.925162731,0.974214892,0.985460956,0.950668591
203,F,2027,2027,Alto Norte 110,11,EtaMes,1.047060667,1.037278669,1.052430635,1.051546853,1.022066286,1.146159418,1.043117588,1.069903909,1.138708152,1.04882316,1.060255179,1.069142335
204,F,2027,2027,Alto Norte 110,12,EtaMes,1.006212642,0.960867045,1.001086543,0.957456565,0.961174066,0.930008694,0.977784991,0.952224028,0.947813581,0.983590596,1.001421258,0.967145616
205,F,2027,2027,Alto Norte 110,13,EtaMes,1.037649562,1.071269182,1.04415501,1.044259659,1.026255373,1.156508592,1.040439627,1.083123937,1.178754613,1.07254607,1.085074209,1.082970408
206,F,2027,2027,Alto Norte 110,14,EtaMes,1.023773593,1.010996526,1.014336347,0.979563049,0.990817183,0.926008269,1.009485658,1.004974947,0.972234805,1.034471294,1.039384679,1.021744159
207,F,2027,2027,Alto Norte 110,15,EtaMes,1.063639937,1.038729837,1.058192759,1.058688303,1.040396501,1.152493424,1.016640793,1.018043312,1.14618121,1.039403319,1.024588465,1.057850188
208,F,2027,2027,Alto Norte 110,16,EtaMes,1.019333956,1.010139646,1.031294776,1.003458208,1.015019671,0.954204958,1.028032232,0.984850003,0.948593601,0.985929592,0.989475602,1.005109938
209,F,2028,2028,Alto Norte 110,1,EtaMes,1.023515561,1.012495475,0.994536473,1.003968526,1.008895512,1.065819735,0.996131844,0.960453194,1.08775771,1.019284549,0.976781518,1.003842235
210,F,2028,2028,Alto Norte 110,2,EtaMes,0.983364908,0.989074339,0.988417793,0.981405577,0.972585018,0.924437532,1.010423761,0.965938368,0.930666076,0.987690113,0.987711898,0.970152351
211,F,2028,2028,Alto Norte 110,3,EtaMes,1.007427657,0.990141951,0.995173286,0.998916071,1.040967471,1.078122543,1.009585361,0.9827107,1.089949916,1.015410482,1.00058944,1.016916805
212,F,2028,2028,Alto Norte 110,4,EtaMes,0.98778983,1.005449838,0.985980592,1.009126834,0.988925219,0.927819272,0.988365558,0.99050622,0.918331929,0.978956522,0.977431962,0.986318413
213,F,2028,2028,Alto Norte 110,5,EtaMes,0.99815529,1.022111885,0.991472731,1.018091579,1.027489024,1.087213216,1.001273275,1.009954576,1.139539398,1.001561382,0.999088415,1.00645611
214,F,2028,2028,Alto Norte 110,6,EtaMes,0.963426481,0.99636243,0.99083005,1.007554851,1.00852529,0.95051838,1.001450487,1.015759929,0.958815356,0.966936541,0.976825298,0.98044156
215,F,2028,2028,Alto Norte 110,7,EtaMes,1.049783414,1.025630623,0.99991563,1.037677677,1.03523706,1.103849709,1.018224228,1.033100158,1.128869034,1.011352373,1.026575933,1.021476796
216,F,2028,2028,Alto Norte 110,8,EtaMes,0.969982933,0.986923582,0.980619777,0.981017069,0.982772462,0.95672925,0.981044481,1.025668631,0.957854237,0.971228047,0.993032197,0.984745879
217,F,2028,2028,Alto Norte 110,9,EtaMes,1.065842413,1.042308004,1.030784886,1.038900045,1.04288747,1.140128884,1.03996649,1.046119653,1.130728198,1.076764557,1.027928047,1.069784111
218,F,2028,2028,Alto Norte 110,10,EtaMes,0.972553803,0.953591459,0.964879215,0.951280187,0.95559256,0.930389365,0.965660618,0.974517484,0.925162731,0.974214892,0.985460956,0.950668591
219,F,2028,2028,Alto Norte 110,11,EtaMes,1.047060667,1.037278669,1.052430635,1.051546853,1.022066286,1.146159418,1.043117588,1.069903909,1.138708152,1.04882316,1.060255179,1.069142335
220,F,2028,2028,Alto Norte 110,12,EtaMes,1.006212642,0.960867045,1.001086543,0.957456565,0.961174066,0.930008694,0.977784991,0.952224028,0.947813581,0.983590596,1.001421258,0.967145616
221,F,2028,2028,Alto Norte 110,13,EtaMes,1.037649562,1.071269182,1.04415501,1.044259659,1.026255373,1.156508592,1.040439627,1.083123937,1.178754613,1.07254607,1.085074209,1.082970408
222,F,2028,2028,Alto Norte 110,14,EtaMes,1.023773593,1.010996526,1.014336347,0.979563049,0.990817183,0.926008269,1.009485658,1.004974947,0.972234805,1.034471294,1.039384679,1.021744159
223,F,2028,2028,Alto Norte 110,15,EtaMes,1.063639937,1.038729837,1.058192759,1.058688303,1.040396501,1.152493424,1.016640793,1.018043312,1.14618121,1.039403319,1.024588465,1.057850188
224,F,2028,2028,Alto Norte 110,16,EtaMes,1.019333956,1.010139646,1.031294776,1.003458208,1.015019671,0.954204958,1.028032232,0.984850003,0.948593601,0.985929592,0.989475602,1.005109938
225,F,2029,2029,Alto Norte 110,1,EtaMes,1.023515561,1.012495475,0.994536473,1.003968526,1.008895512,1.065819735,0.996131844,0.960453194,1.08775771,1.019284549,0.976781518,1.003842235
226,F,2029,2029,Alto Norte 110,2,EtaMes,0.983364908,0.989074339,0.988417793,0.981405577,0.972585018,0.924437532,1.010423761,0.965938368,0.930666076,0.987690113,0.987711898,0.970152351
227,F,2029,2029,Alto Norte 110,3,EtaMes,1.007427657,0.990141951,0.995173286,0.998916071,1.040967471,1.078122543,1.009585361,0.9827107,1.089949916,1.015410482,1.00058944,1.016916805
228,F,2029,2029,Alto Norte 110,4,EtaMes,0.98778983,1.005449838,0.985980592,1.009126834,0.988925219,0.927819272,0.988365558,0.99050622,0.918331929,0.978956522,0.977431962,0.986318413
229,F,2029,2029,Alto Norte 110,5,EtaMes,0.99815529,1.022111885,0.991472731,1.018091579,1.027489024,1.087213216,1.001273275,1.009954576,1.139539398,1.001561382,0.999088415,1.00645611
230,F,2029,2029,Alto Norte 110,6,EtaMes,0.963426481,0.99636243,0.99083005,1.007554851,1.00852529,0.95051838,1.001450487,1.015759929,0.958815356,0.966936541,0.976825298,0.98044156
231,F,2029,2029,Alto Norte 110,7,EtaMes,1.049783414,1.025630623,0.99991563,1.037677677,1.03523706,1.103849709,1.018224228,1.033100158,1.128869034,1.011352373,1.026575933,1.021476796
232,F,2029,2029,Alto Norte 110,8,EtaMes,0.969982933,0.986923582,0.980619777,0.981017069,0.982772462,0.95672925,0.981044481,1.025668631,0.957854237,0.971228047,0.993032197,0.984745879
233,F,2029,2029,Alto Norte 110,9,EtaMes,1.065842413,1.042308004,1.030784886,1.038900045,1.04288747,1.140128884,1.03996649,1.046119653,1.130728198,1.076764557,1.027928047,1.069784111
234,F,2029,2029,Alto Norte 110,10,EtaMes,0.972553803,0.953591459,0.964879215,0.951280187,0.95559256,0.930389365,0.965660618,0.974517484,0.925162731,0.974214892,0.985460956,0.950668591
235,F,2029,2029,Alto Norte 110,11,EtaMes,1.047060667,1.037278669,1.052430635,1.051546853,1.022066286,1.146159418,1.043117588,1.069903909,1.138708152,1.04882316,1.060255179,1.069142335
236,F,2029,2029,Alto Norte 110,12,EtaMes,1.006212642,0.960867045,1.001086543,0.957456565,0.961174066,0.930008694,0.977784991,0.952224028,0.947813581,0.983590596,1.001421258,0.967145616
237,F,2029,2029,Alto Norte 110,13,EtaMes,1.037649562,1.071269182,1.04415501,1.044259659,1.026255373,1.156508592,1.040439627,1.083123937,1.178754613,1.07254607,1.085074209,1.082970408
238,F,2029,2029,Alto Norte 110,14,EtaMes,1.023773593,1.010996526,1.014336347,0.979563049,0.990817183,0.926008269,1.009485658,1.004974947,0.972234805,1.034471294,1.039384679,1.021744159
239,F,2029,2029,Alto Norte 110,15,EtaMes,1.063639937,1.038729837,1.058192759,1.058688303,1.040396501,1.152493424,1.016640793,1.018043312,1.14618121,1.039403319,1.024588465,1.057850188
240,F,2029,2029,Alto Norte 110,16,EtaMes,1.019333956,1.010139646,1.031294776,1.003458208,1.015019671,0.954204958,1.028032232,0.984850003,0.948593601,0.985929592,0.989475602,1.005109938
241,F,2030,2030,Alto Norte 110,1,EtaMes,1.023515561,1.012495475,0.994536473,1.003968526,1.008895512,1.065819735,0.996131844,0.960453194,1.08775771,1.019284549,0.976781518,1.003842235
242,F,2030,2030,Alto Norte 110,2,EtaMes,0.983364908,0.989074339,0.988417793,0.981405577,0.972585018,0.924437532,1.010423761,0.965938368,0.930666076,0.987690113,0.987711898,0.970152351
243,F,2030,2030,Alto Norte 110,3,EtaMes,1.007427657,0.990141951,0.995173286,0.998916071,1.040967471,1.078122543,1.009585361,0.9827107,1.089949916,1.015410482,1.00058944,1.016916805
244,F,2030,2030,Alto Norte 110,4,EtaMes,0.98778983,1.005449838,0.985980592,1.009126834,0.988925219,0.927819272,0.988365558,0.99050622,0.918331929,0.978956522,0.977431962,0.986318413
245,F,2030,2030,Alto Norte 110,5,EtaMes,0.99815529,1.022111885,0.991472731,1.018091579,1.027489024,1.087213216,1.001273275,1.009954576,1.139539398,1.001561382,0.999088415,1.00645611
246,F,2030,2030,Alto Norte 110,6,EtaMes,0.963426481,0.99636243,0.99083005,1.007554851,1.00852529,0.95051838,1.001450487,1.015759929,0.958815356,0.966936541,0.976825298,0.98044156
247,F,2030,2030,Alto Norte 110,7,EtaMes,1.049783414,1.025630623,0.99991563,1.037677677,1.03523706,1.103849709,1.018224228,1.033100158,1.128869034,1.011352373,1.026575933,1.021476796
248,F,2030,2030,Alto Norte 110,8,EtaMes,0.969982933,0.986923582,0.980619777,0.981017069,0.982772462,0.95672925,0.981044481,1.025668631,0.957854237,0.971228047,0.993032197,0.984745879
249,F,2030,2030,Alto Norte 110,9,EtaMes,1.065842413,1.042308004,1.030784886,1.038900045,1.04288747,1.140128884,1.03996649,1.046119653,1.130728198,1.076764557,1.027928047,1.069784111
250,F,2030,2030,Alto Norte 110,10,EtaMes,0.972553803,0.953591459,0.964879215,0.951280187,0.95559256,0.930389365,0.965660618,0.974517484,0.925162731,0.974214892,0.985460956,0.950668591
251,F,2030,2030,Alto Norte 110,11,EtaMes,1.047060667,1.037278669,1.052430635,1.051546853,1.022066286,1.146159418,1.043117588,1.069903909,1.138708152,1.04882316,1.060255179,1.069142335
252,F,2030,2030,Alto Norte 110,12,EtaMes,1.006212642,0.960867045,1.001086543,0.957456565,0.961174066,0.930008694,0.977784991,0.952224028,0.947813581,0.983590596,1.001421258,0.967145616
253,F,2030,2030,Alto Norte 110,13,EtaMes,1.037649562,1.071269182,1.04415501,1.044259659,1.026255373,1.156508592,1.040439627,1.083123937,1.178754613,1.07254607,1.085074209,1.082970408
