DemVegINum,DemVegAñoFRlt,DemVegAñoIni,DemVegAñoFin,DemVegBar,DemVegTasa,DemVegEtaTip,Abr,May,Jun,Jul,Ago,Sep,Oct,Nov,Dic,Ene,Feb,Mar
1189,F,2020,2020,San Bernardo 110,0,EtaMes,0.027411085,0.027486331,0.029142113,0.028252153,0.029557377,0.029600239,0.029655671,0.028721265,0.028310836,0.026692959,0.026559389,0.026398694
1190,F,2021,2021,San Bernardo 110,0,EtaMes,0.027642829,0.027726224,0.029398512,0.028502891,0.029816534,0.029854714,0.029906023,0.028959974,0.028537978,0.026762386,0.026628466,0.026468655
1191,F,2022,2022,San Bernardo 110,0,EtaMes,0.027718437,0.027804573,0.02948146,0.028583724,0.029900742,0.029937983,0.029987106,0.029036083,0.028609967,0.026841022,0.026707253,0.026548087
1192,F,2023,2023,San Bernardo 110,0,EtaMes,0.027803668,0.027892312,0.029573283,0.028674091,0.029995012,0.030031803,0.030078564,0.029122065,0.028692144,0.026939423,0.026805468,0.026646659
1193,F,2024,2024,San Bernardo 110,0,EtaMes,0.027909205,0.028000643,0.029686964,0.028785786,0.030111528,0.030147882,0.030192386,0.029229584,0.028795491,0.02701412,0.026880113,0.02672188
1194,F,2025,2025,San Bernardo 110,0,EtaMes,0.027989757,0.028083231,0.029773483,0.028870853,0.030200307,0.030236418,0.030279386,0.029311707,0.028874391,0.027056839,0.026923065,0.026764693
1195,F,2026,2026,San Bernardo 110,0,EtaMes,0.028035196,0.028129802,0.029821668,0.028918445,0.030250181,0.030286397,0.030328231,0.029357521,0.028918786,0.027104998,0.026971469,0.026812862
1196,F,2027,2027,San Bernardo 110,0,EtaMes,0.028086441,0.02818226,0.029876035,0.028971992,0.030306289,0.030342585,0.030383145,0.029409223,0.028968959,0.027158214,0.027024824,0.026865933
1197,F,2028,2028,San Bernardo 110,0,EtaMes,0.028143008,0.028240129,0.029936163,0.029031228,0.030368307,0.03040464,0.030443911,0.029466517,0.029024538,0.027216375,0.027083046,0.026923856
1198,F,2029,2029,San Bernardo 110,0,EtaMes,0.028204752,0.028303282,0.030001925,0.02909595,0.03043603,0.03047236,0.030510366,0.029529288,0.029085452,0.027282277,0.027148901,0.026989387
1199,F,2030,2030,San Bernardo 110,0,EtaMes,0.028274642,0.02837469,0.030076512,0.029169268,0.03051268,0.030548987,0.030585801,0.029600699,0.029154729,0.027359403,0.027225832,0.027066053
1200,F,2031,*,San Bernardo 110,0,EtaMes,0.028356487,0.028458183,0.030164071,0.029255181,0.030602448,0.030638714,0.03067452,0.02968487,0.029236292,0.027439187,0.027305354,0.027145245
1201,F,2017,2017,San Cristobal 110,0,EtaMes,0.018281647,0.018526211,0.018892434,0.019065703,0.018954412,0.018901825,0.018317139,0.018565924,0.018019828,0.018323622,0.01758342,0.017165031
1202,F,2018,2018,San Cristobal 110,0,EtaMes,0.016563164,0.016980553,0.017274832,0.016787775,0.016658852,0.016237914,0.015931832,0.016295992,0.015648639,0.015896241,0.015421631,0.015835889
1203,F,2019,2019,San Cristobal 110,0,EtaMes,0.015369805,0.016105546,0.016543074,0.016729231,0.016620815,0.016040387,0.015787948,0.016260484,0.015508522,0.015633807,0.015164283,0.015575559
1204,F,2020,2020,San Cristobal 110,0,EtaMes,0.015124484,0.015855495,0.016289869,0.01647406,0.016363812,0.015786768,0.015535163,0.015998205,0.015252531,0.015470334,0.015004374,0.015414153
1205,F,2021,2021,San Cristobal 110,0,EtaMes,0.014972645,0.015700571,0.01613183,0.016315478,0.016204572,0.015630497,0.015379017,0.015835352,0.015092957,0.015431951,0.014967146,0.015376664
1206,F,2022,2022,San Cristobal 110,0,EtaMes,0.014937496,0.015665128,0.016095346,0.016278815,0.016167971,0.015594649,0.015342554,0.015796495,0.01505434,0.015393233,0.014929898,0.015339043
1207,F,2023,2023,San Cristobal 110,0,EtaMes,0.014902047,0.015629208,0.016057786,0.016241587,0.016130859,0.015558561,0.015305768,0.015757227,0.015015589,0.015348658,0.014886835,0.01529534
1208,F,2024,2024,San Cristobal 110,0,EtaMes,0.014860815,0.015587331,0.016014127,0.016198258,0.016087654,0.015516592,0.015263249,0.01571201,0.014971159,0.015318272,0.014857541,0.015265823
1209,F,2025,2025,San Cristobal 110,0,EtaMes,0.014833073,0.015559213,0.015984682,0.016169134,0.016058622,0.015488412,0.015234691,0.015681487,0.014941041,0.015305077,0.014844989,0.01525299
1210,F,2026,2026,San Cristobal 110,0,EtaMes,0.014820917,0.015547004,0.015971504,0.016156291,0.016045917,0.015476184,0.015222058,0.015667698,0.014927527,0.01528956,0.014830204,0.015237827
1211,F,2027,2027,San Cristobal 110,0,EtaMes,0.014806599,0.015532557,0.015955999,0.016141069,0.016030852,0.015461663,0.015207098,0.015651526,0.014911733,0.015272063,0.014813453,0.015220632
1212,F,2028,2028,San Cristobal 110,0,EtaMes,0.014790402,0.015516174,0.015938524,0.016123908,0.016013839,0.015445237,0.015190258,0.015633384,0.014894011,0.015252713,0.014794875,0.015201567
1213,F,2029,2029,San Cristobal 110,0,EtaMes,0.014772435,0.015497979,0.015919207,0.016104894,0.015994968,0.015426996,0.015171645,0.015613407,0.014874514,0.015230654,0.014773628,0.015179771
1214,F,2030,2030,San Cristobal 110,0,EtaMes,0.014751901,0.015477131,0.01589721,0.016083185,0.015973386,0.015406124,0.015150481,0.015590784,0.014852426,0.015204862,0.01474871,0.015154273
1215,F,2031,*,San Cristobal 110,0,EtaMes,0.014727914,0.015452701,0.015871625,0.016057848,0.015948173,0.015381735,0.015125945,0.015564648,0.014826851,0.015177605,0.014722341,0.015127253
1216,F,2017,2017,San Felipe 110,0,EtaMes,0.013314029,0.012447627,0.01184292,0.011681128,0.012055519,0.012150543,0.012734315,0.013177293,0.013882126,0.015290243,0.015557551,0.015548122
1217,F,2018,2018,San Felipe 110,0,EtaMes,0.013955386,0.012996751,0.012375629,0.012341402,0.012752821,0.012901101,0.013485295,0.013934736,0.014603462,0.015770895,0.016021054,0.015810156
1218,F,2019,2019,San Felipe 110,0,EtaMes,0.014144472,0.013067297,0.012435424,0.012256346,0.012701629,0.012912675,0.013482371,0.013906497,0.014601612,0.015805224,0.016053016,0.015845697
1219,F,2020,2020,San Felipe 110,0,EtaMes,0.014183158,0.013108836,0.012477741,0.012298713,0.012742821,0.012949965,0.013518558,0.013942143,0.014633436,0.015808018,0.016054414,0.015849997
1220,F,2021,2021,San Felipe 110,0,EtaMes,0.014191645,0.013120234,0.012489464,0.012311206,0.012754414,0.012959552,0.013526485,0.013948509,0.014635937,0.015818838,0.016065402,0.015861625
1221,F,2022,2022,San Felipe 110,0,EtaMes,0.014203259,0.013132158,0.012500763,0.012322522,0.012765989,0.012970861,0.013537238,0.013958438,0.014644817,0.015820948,0.016067872,0.015864731
1222,F,2023,2023,San Felipe 110,0,EtaMes,0.014207087,0.013136753,0.012504628,0.01232691,0.012770425,0.012975124,0.013540554,0.013960623,0.014645814,0.015812077,0.016059046,0.015856577
1223,F,2024,2024,San Felipe 110,0,EtaMes,0.014200957,0.013132236,0.012499834,0.012322815,0.012766047,0.012970428,0.013534561,0.013953162,0.014636675,0.015803501,0.016050528,0.01584877
1224,F,2025,2025,San Felipe 110,0,EtaMes,0.01419486,0.013127426,0.012494819,0.012318374,0.012761361,0.012965519,0.013528693,0.013946111,0.014628267,0.015788625,0.016035684,0.015834179
1225,F,2026,2026,San Felipe 110,0,EtaMes,0.014182093,0.013116075,0.01248352,0.012307605,0.012750245,0.012954246,0.013516392,0.013932733,0.014613865,0.015768539,0.016015571,0.015814348
1226,F,2027,2027,San Felipe 110,0,EtaMes,0.014164728,0.013100499,0.012468176,0.012292829,0.01273498,0.012938744,0.013499618,0.013914753,0.014594628,0.015745875,0.015992791,0.015791871
1227,F,2028,2028,San Felipe 110,0,EtaMes,0.014145085,0.013082844,0.012450869,0.012276159,0.012717735,0.012921209,0.013480714,0.013894549,0.01457301,0.015721025,0.015967756,0.015767175
1228,F,2029,2029,San Felipe 110,0,EtaMes,0.014123499,0.01306343,0.012431904,0.012257862,0.01269879,0.012901927,0.01346,0.01387247,0.014549398,0.015694721,0.015941202,0.015740991
1229,F,2030,2030,San Felipe 110,0,EtaMes,0.014100662,0.013042893,0.012411904,0.012238556,0.012678774,0.012881544,0.01343817,0.013849222,0.014524491,0.015670537,0.015916746,0.01571695
1230,F,2031,*,San Felipe 110,0,EtaMes,0.014079885,0.013024294,0.012393821,0.012221143,0.012660694,0.012863115,0.013418456,0.013828117,0.014501696,0.01564113,0.015886952,0.015687609
1231,F,2017,2017,San Fernando 066,0,EtaMes,0.02473888,0.022808124,0.021784451,0.020791631,0.02051634,0.020789185,0.021897898,0.024610223,0.026325723,0.026654425,0.029218842,0.03064503
1232,F,2018,2018,San Fernando 066,0,EtaMes,0.025760747,0.023660118,0.022618005,0.02182613,0.021563462,0.021933556,0.02304327,0.02586035,0.027523112,0.027635584,0.030246017,0.031323446
1233,F,2019,2019,San Fernando 066,0,EtaMes,0.026245394,0.023912179,0.022845456,0.021788428,0.021588568,0.022067476,0.023158202,0.025942262,0.027663064,0.027903931,0.03053433,0.031630339
1234,F,2020,2020,San Fernando 066,0,EtaMes,0.026515518,0.024168885,0.023095814,0.022028359,0.021821677,0.022297747,0.023395054,0.026204463,0.027931726,0.02812338,0.030771858,0.031882587
1235,F,2021,2021,San Fernando 066,0,EtaMes,0.026735811,0.024376195,0.023295497,0.022220482,0.022009689,0.022485945,0.023588842,0.026418127,0.028151203,0.028191787,0.030846861,0.031962196
1236,F,2022,2022,San Fernando 066,0,EtaMes,0.026804943,0.024441338,0.023357599,0.022280018,0.02206843,0.022545059,0.023648973,0.026483305,0.028217455,0.028269315,0.030932498,0.032052644
1237,F,2023,2023,San Fernando 066,0,EtaMes,0.026882891,0.024514277,0.023426288,0.022346557,0.022134179,0.022611678,0.023716818,0.026556969,0.028293175,0.028367186,0.031040133,0.032165712
1238,F,2024,2024,San Fernando 066,0,EtaMes,0.026980073,0.024604938,0.023511929,0.022429369,0.022216,0.022694694,0.023801914,0.026649847,0.028389296,0.028439995,0.031120366,0.032250488
1239,F,2025,2025,San Fernando 066,0,EtaMes,0.027053014,0.024672897,0.023575978,0.022491357,0.022277281,0.022756897,0.023865782,0.026719479,0.028461213,0.028478844,0.031163595,0.032295845
1240,F,2026,2026,San Fernando 066,0,EtaMes,0.027091768,0.024708978,0.023609446,0.022523933,0.022309652,0.022789856,0.023899338,0.026755749,0.028498823,0.028523099,0.031212794,0.032347336
1241,F,2027,2027,San Fernando 066,0,EtaMes,0.027135863,0.024749978,0.023647563,0.02256091,0.022346387,0.022827243,0.023937419,0.026797099,0.028541808,0.0285725,0.031267537,0.032404561
1242,F,2028,2028,San Fernando 066,0,EtaMes,0.027184951,0.02479559,0.023690106,0.022602189,0.022387354,0.022868911,0.023979967,0.026843387,0.028589942,0.028626922,0.031327719,0.03246745
1243,F,2029,2029,San Fernando 066,0,EtaMes,0.027238887,0.024845697,0.023736967,0.022647605,0.022432395,0.0229147,0.02402685,0.026894502,0.02864315,0.028689276,0.031396507,0.032539297
1244,F,2030,2030,San Fernando 066,0,EtaMes,0.027300512,0.024902885,0.023790649,0.022699557,0.022483863,0.022967026,0.024080636,0.026953298,0.028704385,0.028763279,0.031477939,0.032624409
1245,F,2031,*,San Fernando 066,0,EtaMes,0.027373549,0.024970555,0.023854474,0.022761195,0.022544884,0.023029083,0.024144754,0.027023574,0.028777561,0.028839938,0.031562222,0.032712425
1246,F,2017,2017,San Joaquin 110,0,EtaMes,0.015037299,0.015446798,0.0157838,0.015759564,0.01550488,0.015179931,0.014725946,0.014343361,0.013484087,0.01305943,0.012353705,0.013307581
1247,F,2018,2018,San Joaquin 110,0,EtaMes,0.013715736,0.014169479,0.014507044,0.013949682,0.013540213,0.013094527,0.01281335,0.012579378,0.012196995,0.012546105,0.011900364,0.013017282
1248,F,2019,2019,San Joaquin 110,0,EtaMes,0.013344692,0.014015394,0.014339572,0.014503291,0.014038769,0.013536783,0.013304091,0.013037496,0.012705285,0.01233898,0.011701777,0.012803288
1249,F,2020,2020,San Joaquin 110,0,EtaMes,0.013131695,0.013797794,0.014120093,0.014282073,0.013821692,0.013322749,0.013091076,0.012827203,0.012495566,0.012209959,0.01157838,0.012670611
1250,F,2021,2021,San Joaquin 110,0,EtaMes,0.012999862,0.013662976,0.013983105,0.014144591,0.01368719,0.013190869,0.012959496,0.012696629,0.012364836,0.012179665,0.011549652,0.012639794
1251,F,2022,2022,San Joaquin 110,0,EtaMes,0.012969344,0.013632133,0.013951481,0.014112806,0.013656274,0.013160616,0.012928769,0.012665474,0.012333199,0.012149106,0.01152091,0.012608869
1252,F,2023,2023,San Joaquin 110,0,EtaMes,0.012938565,0.013600875,0.013918923,0.014080532,0.013624928,0.01313016,0.012897771,0.01263399,0.012301452,0.012113926,0.011487679,0.012572945
1253,F,2024,2024,San Joaquin 110,0,EtaMes,0.012902766,0.013564432,0.01388108,0.014042968,0.013588435,0.013094742,0.012861941,0.012597735,0.012265054,0.012089944,0.011465074,0.012548682
1254,F,2025,2025,San Joaquin 110,0,EtaMes,0.012878679,0.013539964,0.013855557,0.014017719,0.013563912,0.013070961,0.012837876,0.012573262,0.01224038,0.01207953,0.011455388,0.012538133
1255,F,2026,2026,San Joaquin 110,0,EtaMes,0.012868125,0.013529339,0.013844134,0.014006585,0.013553182,0.013060641,0.01282723,0.012562206,0.012229308,0.012067283,0.011443979,0.012525669
1256,F,2027,2027,San Joaquin 110,0,EtaMes,0.012855693,0.013516767,0.013830695,0.013993388,0.013540457,0.013048386,0.012814624,0.012549239,0.012216368,0.012053473,0.011431053,0.012511534
1257,F,2028,2028,San Joaquin 110,0,EtaMes,0.012841631,0.01350251,0.013815547,0.013978511,0.013526087,0.013034525,0.012800433,0.012534694,0.012201851,0.012038201,0.011416717,0.012495862
1258,F,2029,2029,San Joaquin 110,0,EtaMes,0.012826031,0.013486676,0.013798803,0.013962026,0.013510148,0.01301913,0.012784748,0.012518676,0.012185878,0.012020791,0.011400321,0.012477946
1259,F,2030,2030,San Joaquin 110,0,EtaMes,0.012808202,0.013468534,0.013779736,0.013943206,0.013491918,0.013001517,0.012766914,0.012500538,0.012167782,0.012000435,0.011381093,0.012456986
1260,F,2031,*,San Joaquin 110,0,EtaMes,0.012787376,0.013447275,0.013757558,0.01392124,0.013470622,0.012980933,0.012746238,0.012479582,0.01214683,0.011978923,0.011360745,0.012434776
1261,F,2017,2017,San Jose 110,0,EtaMes,0.013783851,0.014782092,0.015464621,0.01546952,0.014952419,0.01457643,0.014115233,0.013713714,0.013066261,0.012021855,0.011611629,0.012547625
1262,F,2018,2018,San Jose 110,0,EtaMes,0.013422618,0.014405937,0.015148793,0.015017049,0.014549553,0.014096196,0.013666837,0.013227927,0.012733471,0.011777436,0.01127205,0.012154147
1263,F,2019,2019,San Jose 110,0,EtaMes,0.013389048,0.014434899,0.015404825,0.015179694,0.014741857,0.014100117,0.013738453,0.013209983,0.012648827,0.011583,0.011083948,0.011954342
1264,F,2020,2020,San Jose 110,0,EtaMes,0.013175342,0.014210786,0.015169042,0.014948158,0.014513909,0.013877176,0.013518483,0.012996908,0.012440039,0.011461884,0.010967066,0.011830462
1265,F,2021,2021,San Jose 110,0,EtaMes,0.013043071,0.014071933,0.015021877,0.014804264,0.014372671,0.013739808,0.013382607,0.012864606,0.01230989,0.011433446,0.010939855,0.011801689
1266,F,2022,2022,San Jose 110,0,EtaMes,0.013012451,0.014040166,0.014987904,0.014770997,0.014340207,0.013708296,0.013350877,0.012833039,0.012278394,0.01140476,0.010912631,0.011772815
1267,F,2023,2023,San Jose 110,0,EtaMes,0.012981571,0.014007973,0.014952928,0.014737217,0.014307291,0.013676573,0.013318867,0.012801138,0.012246788,0.011371735,0.010881155,0.011739272
1268,F,2024,2024,San Jose 110,0,EtaMes,0.012945653,0.013970439,0.014912273,0.014697902,0.01426897,0.013639681,0.013281867,0.012764404,0.012210551,0.011349222,0.010859743,0.011716618
1269,F,2025,2025,San Jose 110,0,EtaMes,0.012921485,0.013945238,0.014884854,0.014671475,0.014243219,0.01361491,0.013257016,0.012739607,0.012185987,0.011339446,0.010850568,0.011706769
1270,F,2026,2026,San Jose 110,0,EtaMes,0.012910897,0.013934295,0.014872583,0.014659822,0.014231951,0.013604161,0.013246023,0.012728404,0.012174964,0.011327949,0.010839761,0.011695131
1271,F,2027,2027,San Jose 110,0,EtaMes,0.012898423,0.013921347,0.014858145,0.01464601,0.014218589,0.013591396,0.013233005,0.012715266,0.012162082,0.011314986,0.010827518,0.011681934
1272,F,2028,2028,San Jose 110,0,EtaMes,0.012884314,0.013906664,0.014841871,0.014630438,0.0142035,0.013576957,0.013218351,0.012700528,0.012147629,0.01130065,0.010813938,0.011667301
1273,F,2029,2029,San Jose 110,0,EtaMes,0.012868662,0.013890355,0.014823884,0.014613186,0.014186762,0.013560922,0.013202154,0.012684298,0.012131727,0.011284306,0.010798409,0.011650572
1274,F,2030,2030,San Jose 110,0,EtaMes,0.012850775,0.01387167,0.0148034,0.014593487,0.01416762,0.013542576,0.013183738,0.01266592,0.012113711,0.011265197,0.010780196,0.011631002
1275,F,2031,*,San Jose 110,0,EtaMes,0.012829879,0.013849775,0.014779575,0.014570497,0.014145256,0.013521136,0.013162387,0.012644687,0.012092853,0.011245003,0.010760922,0.011610265
1276,F,2017,2017,San Pedro 110,0,EtaMes,0.007304268,0.007041492,0.006765002,0.006854498,0.007031059,0.007423957,0.007633578,0.007611499,0.007789771,0.008229294,0.007945641,0.007972396
1277,F,2018,2018,San Pedro 110,0,EtaMes,0.007913361,0.007599148,0.00730682,0.007485268,0.00768764,0.00814739,0.008355356,0.008319452,0.008469865,0.008487984,0.008182364,0.008106755
1278,F,2019,2019,San Pedro 110,0,EtaMes,0.008020582,0.007640396,0.007342124,0.00743368,0.007656781,0.008154699,0.008353544,0.008302592,0.008468792,0.00850646,0.008198688,0.008124979
1279,F,2020,2020,San Pedro 110,0,EtaMes,0.008042519,0.007664683,0.007367108,0.007459376,0.007681612,0.008178249,0.008375966,0.008323874,0.00848725,0.008507963,0.008199402,0.008127184
1280,F,2021,2021,San Pedro 110,0,EtaMes,0.008047331,0.007671348,0.00737403,0.007466954,0.0076886,0.008184303,0.008380877,0.008327675,0.0084887,0.008513787,0.008205013,0.008133146
1281,F,2022,2022,San Pedro 110,0,EtaMes,0.008053917,0.007678319,0.007380701,0.007473817,0.007695578,0.008191445,0.008387539,0.008333603,0.00849385,0.008514922,0.008206275,0.008134739
1282,F,2023,2023,San Pedro 110,0,EtaMes,0.008056088,0.007681006,0.007382983,0.007476478,0.007698252,0.008194138,0.008389594,0.008334908,0.008494429,0.008510148,0.008201767,0.008130558
1283,F,2024,2024,San Pedro 110,0,EtaMes,0.008052612,0.007678365,0.007380153,0.007473994,0.007695613,0.008191172,0.008385881,0.008330453,0.008489128,0.008505532,0.008197417,0.008126555
1284,F,2025,2025,San Pedro 110,0,EtaMes,0.008049155,0.007675553,0.007377192,0.007471301,0.007692788,0.008188071,0.008382245,0.008326243,0.008484251,0.008497526,0.008189836,0.008119073
1285,F,2026,2026,San Pedro 110,0,EtaMes,0.008041915,0.007668916,0.00737052,0.007464769,0.007686087,0.008180952,0.008374624,0.008318256,0.008475899,0.008486716,0.008179564,0.008108905
1286,F,2027,2027,San Pedro 110,0,EtaMes,0.008032068,0.007659808,0.007361461,0.007455808,0.007676886,0.008171162,0.00836423,0.008307522,0.008464742,0.008474518,0.008167929,0.00809738
1287,F,2028,2028,San Pedro 110,0,EtaMes,0.00802093,0.007649486,0.007351243,0.007445697,0.00766649,0.008160089,0.008352518,0.008295459,0.008452203,0.008461143,0.008155143,0.008084717
1288,F,2029,2029,San Pedro 110,0,EtaMes,0.008008689,0.007638134,0.007340045,0.007434599,0.007655069,0.008147911,0.008339684,0.008282277,0.008438508,0.008446986,0.008141581,0.00807129
1289,F,2030,2030,San Pedro 110,0,EtaMes,0.00799574,0.007626126,0.007328237,0.00742289,0.007643003,0.008135039,0.008326158,0.008268398,0.008424063,0.00843397,0.008129091,0.008058963
1290,F,2031,*,San Pedro 110,0,EtaMes,0.007983958,0.007615252,0.007317561,0.007412329,0.007632104,0.008123401,0.008313943,0.008255797,0.008410842,0.008418144,0.008113875,0.008043918
1291,F,2017,2017,San Vicente 154,0,EtaMes,0.007648878,0.00785877,0.007854203,0.007759083,0.007616082,0.006983682,0.006722848,0.006330041,0.006468202,0.007207617,0.007064839,0.007638524
1292,F,2018,2018,San Vicente 154,0,EtaMes,0.007981131,0.00816864,0.008171439,0.008163807,0.008022107,0.007385765,0.007092378,0.006669818,0.006776444,0.007473412,0.00731374,0.007808288
1293,F,2019,2019,San Vicente 154,0,EtaMes,0.008132062,0.008256436,0.008254404,0.008150578,0.008032259,0.007431693,0.007128595,0.006691802,0.006811563,0.007545447,0.007382857,0.007884053
1294,F,2020,2020,San Vicente 154,0,EtaMes,0.008214893,0.008344213,0.008343982,0.00823936,0.008118087,0.007508316,0.007200567,0.006758484,0.006876982,0.007604271,0.007439707,0.007946212
1295,F,2021,2021,San Vicente 154,0,EtaMes,0.008282302,0.008414951,0.008415268,0.008310276,0.008187153,0.007570789,0.007259301,0.006812665,0.006930305,0.007622235,0.00745724,0.007965315
1296,F,2022,2022,San Vicente 154,0,EtaMes,0.008302851,0.008436579,0.00843682,0.008331568,0.008208098,0.007589765,0.007276868,0.00682852,0.00694588,0.0076426,0.007477271,0.00798703
1297,F,2023,2023,San Vicente 154,0,EtaMes,0.008326025,0.008460792,0.008460644,0.008355361,0.008231539,0.007611154,0.007296694,0.006846446,0.006963695,0.007668411,0.00750256,0.008014308
1298,F,2024,2024,San Vicente 154,0,EtaMes,0.008355069,0.008491035,0.008490502,0.00838514,0.008260866,0.007637969,0.007321734,0.00686923,0.006986459,0.007687436,0.007521212,0.008034521
1299,F,2025,2025,San Vicente 154,0,EtaMes,0.008376588,0.008513425,0.008512543,0.008407112,0.008282536,0.00765776,0.007340223,0.006886002,0.00700325,0.007697248,0.007530884,0.008044868
1300,F,2026,2026,San Vicente 154,0,EtaMes,0.008387466,0.008524762,0.008523488,0.00841803,0.008293401,0.007667652,0.007349331,0.006894116,0.007011554,0.007708485,0.007541958,0.008056692
1301,F,2027,2027,San Vicente 154,0,EtaMes,0.00839994,0.008537738,0.008536051,0.008430526,0.008305826,0.00767897,0.007359766,0.006903476,0.00702113,0.007721093,0.00755435,0.008069917
1302,F,2028,2028,San Vicente 154,0,EtaMes,0.008413926,0.008552272,0.008550179,0.008444594,0.008319791,0.007691694,0.007371541,0.006914072,0.007031947,0.007735038,0.007568033,0.008084525
1303,F,2029,2029,San Vicente 154,0,EtaMes,0.008429381,0.008568324,0.008565832,0.00846017,0.008335235,0.007705769,0.007384612,0.006925874,0.007043983,0.007751103,0.007583768,0.00810133
1304,F,2030,2030,San Vicente 154,0,EtaMes,0.008447175,0.008586779,0.008583907,0.008478144,0.008353026,0.007722001,0.007399763,0.006939613,0.007057961,0.007770297,0.007602537,0.008121415
1305,F,2031,*,San Vicente 154,0,EtaMes,0.008468473,0.00860882,0.008605613,0.008499704,0.008374337,0.007741473,0.007418058,0.006956276,0.007074851,0.007790193,0.007621978,0.0081422
1306,F,2017,2017,Santa Elena 110,0,EtaMes,0.01644484,0.017152795,0.018135541,0.018201193,0.017269834,0.016512814,0.01581176,0.015712072,0.015023832,0.014284868,0.013573069,0.0140889
1307,F,2018,2018,Santa Elena 110,0,EtaMes,0.014943565,0.015707102,0.016891696,0.016716028,0.015831333,0.015005323,0.014372269,0.014319296,0.013758342,0.013796529,0.012938953,0.014230774
1308,F,2019,2019,Santa Elena 110,0,EtaMes,0.015053234,0.01598268,0.017393014,0.01750315,0.016646878,0.015794253,0.015094836,0.015031412,0.014408364,0.01356876,0.012723034,0.013996831
1309,F,2020,2020,Santa Elena 110,0,EtaMes,0.014812966,0.015734537,0.0171268,0.017236175,0.016389472,0.015544525,0.014853148,0.014788957,0.014170533,0.013426879,0.012588868,0.013851785
1310,F,2021,2021,Santa Elena 110,0,EtaMes,0.014664254,0.015580795,0.016960641,0.017070256,0.016229982,0.015390652,0.014703857,0.014638414,0.014022279,0.013393566,0.012557633,0.013818096
1311,F,2022,2022,Santa Elena 110,0,EtaMes,0.014629829,0.015545622,0.016922283,0.017031897,0.016193323,0.015355354,0.014668994,0.014602494,0.013986401,0.013359962,0.012526382,0.013784288
1312,F,2023,2023,Santa Elena 110,0,EtaMes,0.01459511,0.015509977,0.016882793,0.016992947,0.016156154,0.01531982,0.014633824,0.014566195,0.013950399,0.013321275,0.012490252,0.013745015
1313,F,2024,2024,Santa Elena 110,0,EtaMes,0.014554728,0.015468419,0.016836891,0.016947613,0.016112881,0.015278495,0.014593172,0.014524395,0.013909121,0.013294903,0.012465673,0.01371849
1314,F,2025,2025,Santa Elena 110,0,EtaMes,0.014527557,0.015440516,0.016805933,0.016917142,0.016083803,0.015250748,0.014565867,0.014496179,0.01388114,0.013283451,0.012455142,0.013706958
1315,F,2026,2026,Santa Elena 110,0,EtaMes,0.014515652,0.015428399,0.016792078,0.016903705,0.016071078,0.015238707,0.014553789,0.014483432,0.013868584,0.013269983,0.012442737,0.013693331
1316,F,2027,2027,Santa Elena 110,0,EtaMes,0.014501628,0.015414062,0.016775777,0.016887779,0.01605599,0.015224408,0.014539486,0.014468482,0.01385391,0.013254797,0.012428683,0.013677879
1317,F,2028,2028,Santa Elena 110,0,EtaMes,0.014485765,0.015397805,0.016757403,0.016869824,0.01603895,0.015208235,0.014523385,0.014451712,0.013837446,0.013238003,0.012413096,0.013660746
1318,F,2029,2029,Santa Elena 110,0,EtaMes,0.014468168,0.015379748,0.016737094,0.01684993,0.016020049,0.015190273,0.014505588,0.014433245,0.013819332,0.013218858,0.012395269,0.01364116
1319,F,2030,2030,Santa Elena 110,0,EtaMes,0.014448057,0.015359059,0.016713966,0.016827216,0.015998434,0.015169723,0.014485354,0.014412332,0.01379881,0.013196473,0.012374363,0.013618246
1320,F,2031,*,Santa Elena 110,0,EtaMes,0.014424564,0.015334816,0.016687067,0.016800708,0.01597318,0.015145707,0.014461895,0.014388172,0.01377505,0.013172817,0.012352239,0.013593965
1321,F,2017,2017,Santa Raquel 110,0,EtaMes,0.011842639,0.012564494,0.013398658,0.013317981,0.012847444,0.012293839,0.011868986,0.011309573,0.010895741,0.010301673,0.010166012,0.010689333
1322,F,2018,2018,Santa Raquel 110,0,EtaMes,0.011830454,0.012540345,0.01339505,0.013467872,0.012982459,0.012463483,0.012002708,0.011409726,0.011076514,0.011342203,0.011140093,0.011642272
1323,F,2019,2019,Santa Raquel 110,0,EtaMes,0.012837221,0.013557802,0.014510159,0.014433989,0.013904121,0.013397538,0.012886106,0.012204647,0.01189533,0.011170121,0.010968841,0.011466185
1324,F,2020,2020,Santa Raquel 110,0,EtaMes,0.012649594,0.013366638,0.014307772,0.014232451,0.013707061,0.013203174,0.012696556,0.012023429,0.011714537,0.011063929,0.010863416,0.011358066
1325,F,2021,2021,Santa Raquel 110,0,EtaMes,0.012534683,0.01324956,0.01418275,0.014108481,0.013586227,0.013084701,0.012580676,0.011911977,0.011602857,0.011039099,0.010838992,0.011333086
1326,F,2022,2022,Santa Raquel 110,0,EtaMes,0.012508242,0.013222992,0.014154081,0.014079998,0.013558641,0.013057711,0.012553746,0.01188545,0.011575857,0.011014196,0.010814716,0.011308177
1327,F,2023,2023,Santa Raquel 110,0,EtaMes,0.012481742,0.013196238,0.014124685,0.014051234,0.013530826,0.013030715,0.012526739,0.011858787,0.011548925,0.010985733,0.010786836,0.011279422
