CenINum,CenAñoFRlt,CenAñoIni,CenAñoFin,CenIBlo,CenNom,CenDatTip,CenEtaTip,Abr,May,Jun,Jul,Ago,Sep,Oct,Nov,Dic,Ene,Feb,Mar
1691,F,2027,2027,*,Taltal GNL 2,CenCosVar,EtaMes,372.421,372.421,372.421,372.421,372.421,372.421,372.421,372.421,372.421,374.493,374.493,374.493
1692,F,2028,2028,*,Taltal GNL 2,CenCosVar,EtaMes,374.493,374.493,374.493,374.493,374.493,374.493,374.493,374.493,374.493,376.567,376.567,376.567
1693,F,2029,2029,*,Taltal GNL 2,CenCosVar,EtaMes,376.567,376.567,376.567,376.567,376.567,376.567,376.567,376.567,376.567,376.704,376.704,376.704
1694,F,2030,2030,*,Taltal GNL 2,CenCosVar,EtaMes,376.704,376.704,376.704,376.704,376.704,376.704,376.704,376.704,376.704,374.812,374.812,374.812
1695,F,2031,*,*,Taltal GNL 2,CenCosVar,EtaMes,374.812,374.812,374.812,374.812,374.812,374.812,374.812,374.812,374.812,374.812,374.812,374.812
1696,F,2017,2017,*,Teno Diesel,CenCosVar,EtaMes,553.266,553.266,553.266,553.266,553.266,553.266,553.266,553.266,553.266,656.043,656.043,656.043
1697,F,2018,2018,*,Teno Diesel,CenCosVar,EtaMes,656.043,656.043,656.043,656.043,656.043,656.043,656.043,656.043,656.043,806.767,806.767,806.767
1698,F,2019,2019,*,Teno Diesel,CenCosVar,EtaMes,806.767,806.767,806.767,806.767,806.767,806.767,806.767,806.767,806.767,881.049,881.049,881.049
1699,F,2020,2020,*,Teno Diesel,CenCosVar,EtaMes,881.049,881.049,881.049,881.049,881.049,881.049,881.049,881.049,881.049,933.857,933.857,933.857
1700,F,2021,2021,*,Teno Diesel,CenCosVar,EtaMes,933.857,933.857,933.857,933.857,933.857,933.857,933.857,933.857,933.857,974.056,974.056,974.056
1701,F,2022,2022,*,Teno Diesel,CenCosVar,EtaMes,974.056,974.056,974.056,974.056,974.056,974.056,974.056,974.056,974.056,1002.288,1002.288,1002.288
1702,F,2023,2023,*,Teno Diesel,CenCosVar,EtaMes,1002.288,1002.288,1002.288,1002.288,1002.288,1002.288,1002.288,1002.288,1002.288,1025.779,1025.779,1025.779
1703,F,2024,2024,*,Teno Diesel,CenCosVar,EtaMes,1025.779,1025.779,1025.779,1025.779,1025.779,1025.779,1025.779,1025.779,1025.779,1053.878,1053.878,1053.878
1704,F,2025,2025,*,Teno Diesel,CenCosVar,EtaMes,1053.878,1053.878,1053.878,1053.878,1053.878,1053.878,1053.878,1053.878,1053.878,1088.905,1088.905,1088.905
1705,F,2026,2026,*,Teno Diesel,CenCosVar,EtaMes,1088.905,1088.905,1088.905,1088.905,1088.905,1088.905,1088.905,1088.905,1088.905,1118.248,1118.248,1118.248
1706,F,2027,2027,*,Teno Diesel,CenCosVar,EtaMes,1118.248,1118.248,1118.248,1118.248,1118.248,1118.248,1118.248,1118.248,1118.248,1142.956,1142.956,1142.956
1707,F,2028,2028,*,Teno Diesel,CenCosVar,EtaMes,1142.956,1142.956,1142.956,1142.956,1142.956,1142.956,1142.956,1142.956,1142.956,1176.26,1176.26,1176.26
1708,F,2029,2029,*,Teno Diesel,CenCosVar,EtaMes,1176.26,1176.26,1176.26,1176.26,1176.26,1176.26,1176.26,1176.26,1176.26,1196.629,1196.629,1196.629
1709,F,2030,2030,*,Teno Diesel,CenCosVar,EtaMes,1196.629,1196.629,1196.629,1196.629,1196.629,1196.629,1196.629,1196.629,1196.629,1233.794,1233.794,1233.794
1710,F,2031,*,*,Teno Diesel,CenCosVar,EtaMes,1233.794,1233.794,1233.794,1233.794,1233.794,1233.794,1233.794,1233.794,1233.794,1233.794,1233.794,1233.794
1711,F,2017,2017,*,Termo Pacífico Diesel,CenCosVar,EtaMes,265.832,265.832,265.832,265.832,265.832,265.832,265.832,265.832,265.832,315.214,315.214,315.214
1712,F,2018,2018,*,Termo Pacífico Diesel,CenCosVar,EtaMes,315.214,315.214,315.214,315.214,315.214,315.214,315.214,315.214,315.214,387.634,387.634,387.634
1713,F,2019,2019,*,Termo Pacífico Diesel,CenCosVar,EtaMes,387.634,387.634,387.634,387.634,387.634,387.634,387.634,387.634,387.634,423.325,423.325,423.325
1714,F,2020,2020,*,Termo Pacífico Diesel,CenCosVar,EtaMes,423.325,423.325,423.325,423.325,423.325,423.325,423.325,423.325,423.325,448.698,448.698,448.698
1715,F,2021,2021,*,Termo Pacífico Diesel,CenCosVar,EtaMes,448.698,448.698,448.698,448.698,448.698,448.698,448.698,448.698,448.698,468.012,468.012,468.012
1716,F,2022,2022,*,Termo Pacífico Diesel,CenCosVar,EtaMes,468.012,468.012,468.012,468.012,468.012,468.012,468.012,468.012,468.012,481.577,481.577,481.577
1717,F,2023,2023,*,Termo Pacífico Diesel,CenCosVar,EtaMes,481.577,481.577,481.577,481.577,481.577,481.577,481.577,481.577,481.577,492.865,492.865,492.865
1718,F,2024,2024,*,Termo Pacífico Diesel,CenCosVar,EtaMes,492.865,492.865,492.865,492.865,492.865,492.865,492.865,492.865,492.865,506.365,506.365,506.365
1719,F,2025,2025,*,Termo Pacífico Diesel,CenCosVar,EtaMes,506.365,506.365,506.365,506.365,506.365,506.365,506.365,506.365,506.365,523.195,523.195,523.195
1720,F,2026,2026,*,Termo Pacífico Diesel,CenCosVar,EtaMes,523.195,523.195,523.195,523.195,523.195,523.195,523.195,523.195,523.195,537.294,537.294,537.294
1721,F,2027,2027,*,Termo Pacífico Diesel,CenCosVar,EtaMes,537.294,537.294,537.294,537.294,537.294,537.294,537.294,537.294,537.294,549.165,549.165,549.165
1722,F,2028,2028,*,Termo Pacífico Diesel,CenCosVar,EtaMes,549.165,549.165,549.165,549.165,549.165,549.165,549.165,549.165,549.165,565.167,565.167,565.167
1723,F,2029,2029,*,Termo Pacífico Diesel,CenCosVar,EtaMes,565.167,565.167,565.167,565.167,565.167,565.167,565.167,565.167,565.167,574.954,574.954,574.954
1724,F,2030,2030,*,Termo Pacífico Diesel,CenCosVar,EtaMes,574.954,574.954,574.954,574.954,574.954,574.954,574.954,574.954,574.954,592.811,592.811,592.811
1725,F,2031,*,*,Termo Pacífico Diesel,CenCosVar,EtaMes,592.811,592.811,592.811,592.811,592.811,592.811,592.811,592.811,592.811,592.811,592.811,592.811
1726,F,2017,2017,*,Trapén Diesel,CenCosVar,EtaMes,546.457,546.457,546.457,546.457,546.457,546.457,546.457,546.457,546.457,647.969,647.969,647.969
1727,F,2018,2018,*,Trapén Diesel,CenCosVar,EtaMes,647.969,647.969,647.969,647.969,647.969,647.969,647.969,647.969,647.969,796.839,796.839,796.839
1728,F,2019,2019,*,Trapén Diesel,CenCosVar,EtaMes,796.839,796.839,796.839,796.839,796.839,796.839,796.839,796.839,796.839,870.207,870.207,870.207
1729,F,2020,2020,*,Trapén Diesel,CenCosVar,EtaMes,870.207,870.207,870.207,870.207,870.207,870.207,870.207,870.207,870.207,922.365,922.365,922.365
1730,F,2021,2021,*,Trapén Diesel,CenCosVar,EtaMes,922.365,922.365,922.365,922.365,922.365,922.365,922.365,922.365,922.365,962.068,962.068,962.068
1731,F,2022,2022,*,Trapén Diesel,CenCosVar,EtaMes,962.068,962.068,962.068,962.068,962.068,962.068,962.068,962.068,962.068,989.953,989.953,989.953
1732,F,2023,2023,*,Trapén Diesel,CenCosVar,EtaMes,989.953,989.953,989.953,989.953,989.953,989.953,989.953,989.953,989.953,1013.156,1013.156,1013.156
1733,F,2024,2024,*,Trapén Diesel,CenCosVar,EtaMes,1013.156,1013.156,1013.156,1013.156,1013.156,1013.156,1013.156,1013.156,1013.156,1040.909,1040.909,1040.909
1734,F,2025,2025,*,Trapén Diesel,CenCosVar,EtaMes,1040.909,1040.909,1040.909,1040.909,1040.909,1040.909,1040.909,1040.909,1040.909,1075.505,1075.505,1075.505
1735,F,2026,2026,*,Trapén Diesel,CenCosVar,EtaMes,1075.505,1075.505,1075.505,1075.505,1075.505,1075.505,1075.505,1075.505,1075.505,1104.486,1104.486,1104.486
1736,F,2027,2027,*,Trapén Diesel,CenCosVar,EtaMes,1104.486,1104.486,1104.486,1104.486,1104.486,1104.486,1104.486,1104.486,1104.486,1128.89,1128.89,1128.89
1737,F,2028,2028,*,Trapén Diesel,CenCosVar,EtaMes,1128.89,1128.89,1128.89,1128.89,1128.89,1128.89,1128.89,1128.89,1128.89,1161.784,1161.784,1161.784
1738,F,2029,2029,*,Trapén Diesel,CenCosVar,EtaMes,1161.784,1161.784,1161.784,1161.784,1161.784,1161.784,1161.784,1161.784,1161.784,1181.903,1181.903,1181.903
1739,F,2030,2030,*,Trapén Diesel,CenCosVar,EtaMes,1181.903,1181.903,1181.903,1181.903,1181.903,1181.903,1181.903,1181.903,1181.903,1218.611,1218.611,1218.611
1740,F,2031,*,*,Trapén Diesel,CenCosVar,EtaMes,1218.611,1218.611,1218.611,1218.611,1218.611,1218.611,1218.611,1218.611,1218.611,1218.611,1218.611,1218.611
1741,F,2017,2017,*,Valdivia 01,CenCosVar,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
1742,F,2018,2018,*,Valdivia 01,CenCosVar,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
1743,F,2019,2019,*,Valdivia 01,CenCosVar,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
1744,F,2020,2020,*,Valdivia 01,CenCosVar,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
1745,F,2021,2021,*,Valdivia 01,CenCosVar,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
1746,F,2022,2022,*,Valdivia 01,CenCosVar,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
1747,F,2023,2023,*,Valdivia 01,CenCosVar,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
1748,F,2024,2024,*,Valdivia 01,CenCosVar,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
1749,F,2025,2025,*,Valdivia 01,CenCosVar,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
1750,F,2026,2026,*,Valdivia 01,CenCosVar,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
1751,F,2027,2027,*,Valdivia 01,CenCosVar,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
1752,F,2028,2028,*,Valdivia 01,CenCosVar,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
1753,F,2029,2029,*,Valdivia 01,CenCosVar,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
1754,F,2030,2030,*,Valdivia 01,CenCosVar,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
1755,F,2031,*,*,Valdivia 01,CenCosVar,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
1756,F,2017,2017,*,Valdivia 02,CenCosVar,EtaMes,18,18,18,18,18,18,18,18,18,18,18,18
1757,F,2018,2018,*,Valdivia 02,CenCosVar,EtaMes,18,18,18,18,18,18,18,18,18,18,18,18
1758,F,2019,2019,*,Valdivia 02,CenCosVar,EtaMes,18,18,18,18,18,18,18,18,18,18,18,18
1759,F,2020,2020,*,Valdivia 02,CenCosVar,EtaMes,18,18,18,18,18,18,18,18,18,18,18,18
1760,F,2021,2021,*,Valdivia 02,CenCosVar,EtaMes,18,18,18,18,18,18,18,18,18,18,18,18
1761,F,2022,2022,*,Valdivia 02,CenCosVar,EtaMes,18,18,18,18,18,18,18,18,18,18,18,18
1762,F,2023,2023,*,Valdivia 02,CenCosVar,EtaMes,18,18,18,18,18,18,18,18,18,18,18,18
1763,F,2024,2024,*,Valdivia 02,CenCosVar,EtaMes,18,18,18,18,18,18,18,18,18,18,18,18
1764,F,2025,2025,*,Valdivia 02,CenCosVar,EtaMes,18,18,18,18,18,18,18,18,18,18,18,18
1765,F,2026,2026,*,Valdivia 02,CenCosVar,EtaMes,18,18,18,18,18,18,18,18,18,18,18,18
1766,F,2027,2027,*,Valdivia 02,CenCosVar,EtaMes,18,18,18,18,18,18,18,18,18,18,18,18
1767,F,2028,2028,*,Valdivia 02,CenCosVar,EtaMes,18,18,18,18,18,18,18,18,18,18,18,18
1768,F,2029,2029,*,Valdivia 02,CenCosVar,EtaMes,18,18,18,18,18,18,18,18,18,18,18,18
1769,F,2030,2030,*,Valdivia 02,CenCosVar,EtaMes,18,18,18,18,18,18,18,18,18,18,18,18
1770,F,2031,*,*,Valdivia 02,CenCosVar,EtaMes,18,18,18,18,18,18,18,18,18,18,18,18
1771,F,2017,2017,*,Valdivia 03,CenCosVar,EtaMes,49.66,49.66,49.66,49.66,49.66,49.66,49.66,49.66,49.66,49.66,49.66,49.66
1772,F,2018,2018,*,Valdivia 03,CenCosVar,EtaMes,49.66,49.66,49.66,49.66,49.66,49.66,49.66,49.66,49.66,49.66,49.66,49.66
1773,F,2019,2019,*,Valdivia 03,CenCosVar,EtaMes,49.66,49.66,49.66,49.66,49.66,49.66,49.66,49.66,49.66,49.66,49.66,49.66
1774,F,2020,2020,*,Valdivia 03,CenCosVar,EtaMes,49.66,49.66,49.66,49.66,49.66,49.66,49.66,49.66,49.66,49.66,49.66,49.66
1775,F,2021,2021,*,Valdivia 03,CenCosVar,EtaMes,49.66,49.66,49.66,49.66,49.66,49.66,49.66,49.66,49.66,49.66,49.66,49.66
1776,F,2022,2022,*,Valdivia 03,CenCosVar,EtaMes,49.66,49.66,49.66,49.66,49.66,49.66,49.66,49.66,49.66,49.66,49.66,49.66
1777,F,2023,2023,*,Valdivia 03,CenCosVar,EtaMes,49.66,49.66,49.66,49.66,49.66,49.66,49.66,49.66,49.66,49.66,49.66,49.66
1778,F,2024,2024,*,Valdivia 03,CenCosVar,EtaMes,49.66,49.66,49.66,49.66,49.66,49.66,49.66,49.66,49.66,49.66,49.66,49.66
1779,F,2025,2025,*,Valdivia 03,CenCosVar,EtaMes,49.66,49.66,49.66,49.66,49.66,49.66,49.66,49.66,49.66,49.66,49.66,49.66
1780,F,2026,2026,*,Valdivia 03,CenCosVar,EtaMes,49.66,49.66,49.66,49.66,49.66,49.66,49.66,49.66,49.66,49.66,49.66,49.66
1781,F,2027,2027,*,Valdivia 03,CenCosVar,EtaMes,49.66,49.66,49.66,49.66,49.66,49.66,49.66,49.66,49.66,49.66,49.66,49.66
1782,F,2028,2028,*,Valdivia 03,CenCosVar,EtaMes,49.66,49.66,49.66,49.66,49.66,49.66,49.66,49.66,49.66,49.66,49.66,49.66
1783,F,2029,2029,*,Valdivia 03,CenCosVar,EtaMes,49.66,49.66,49.66,49.66,49.66,49.66,49.66,49.66,49.66,49.66,49.66,49.66
1784,F,2030,2030,*,Valdivia 03,CenCosVar,EtaMes,49.66,49.66,49.66,49.66,49.66,49.66,49.66,49.66,49.66,49.66,49.66,49.66
1785,F,2031,*,*,Valdivia 03,CenCosVar,EtaMes,49.66,49.66,49.66,49.66,49.66,49.66,49.66,49.66,49.66,49.66,49.66,49.66
1786,F,2017,2017,*,Valdivia 04,CenCosVar,EtaMes,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11
1787,F,2018,2018,*,Valdivia 04,CenCosVar,EtaMes,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11
1788,F,2019,2019,*,Valdivia 04,CenCosVar,EtaMes,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11
1789,F,2020,2020,*,Valdivia 04,CenCosVar,EtaMes,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11
1790,F,2021,2021,*,Valdivia 04,CenCosVar,EtaMes,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11
1791,F,2022,2022,*,Valdivia 04,CenCosVar,EtaMes,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11
1792,F,2023,2023,*,Valdivia 04,CenCosVar,EtaMes,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11
1793,F,2024,2024,*,Valdivia 04,CenCosVar,EtaMes,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11
1794,F,2025,2025,*,Valdivia 04,CenCosVar,EtaMes,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11
1795,F,2026,2026,*,Valdivia 04,CenCosVar,EtaMes,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11
1796,F,2027,2027,*,Valdivia 04,CenCosVar,EtaMes,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11
1797,F,2028,2028,*,Valdivia 04,CenCosVar,EtaMes,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11
1798,F,2029,2029,*,Valdivia 04,CenCosVar,EtaMes,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11
1799,F,2030,2030,*,Valdivia 04,CenCosVar,EtaMes,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11
1800,F,2031,*,*,Valdivia 04,CenCosVar,EtaMes,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11
1801,F,2017,2017,*,Ventanas 1,CenCosVar,EtaMes,85.653,85.653,85.653,85.653,85.653,85.653,85.653,85.653,85.653,85.389,85.389,85.389
1802,F,2018,2018,*,Ventanas 1,CenCosVar,EtaMes,85.389,85.389,85.389,85.389,85.389,85.389,85.389,85.389,85.389,85.802,85.802,85.802
1803,F,2019,2019,*,Ventanas 1,CenCosVar,EtaMes,85.802,85.802,85.802,85.802,85.802,85.802,85.802,85.802,85.802,86.233,86.233,86.233
1804,F,2020,2020,*,Ventanas 1,CenCosVar,EtaMes,86.233,86.233,86.233,86.233,86.233,86.233,86.233,86.233,86.233,86.178,86.178,86.178
1805,F,2021,2021,*,Ventanas 1,CenCosVar,EtaMes,86.178,86.178,86.178,86.178,86.178,86.178,86.178,86.178,86.178,85.137,85.137,85.137
1806,F,2022,2022,*,Ventanas 1,CenCosVar,EtaMes,85.137,85.137,85.137,85.137,85.137,85.137,85.137,85.137,85.137,85.419,85.419,85.419
1807,F,2023,2023,*,Ventanas 1,CenCosVar,EtaMes,85.419,85.419,85.419,85.419,85.419,85.419,85.419,85.419,85.419,85.511,85.511,85.511
1808,F,2024,2024,*,Ventanas 1,CenCosVar,EtaMes,85.511,85.511,85.511,85.511,85.511,85.511,85.511,85.511,85.511,85.866,85.866,85.866
1809,F,2025,2025,*,Ventanas 1,CenCosVar,EtaMes,85.866,85.866,85.866,85.866,85.866,85.866,85.866,85.866,85.866,86.073,86.073,86.073
1810,F,2026,2026,*,Ventanas 1,CenCosVar,EtaMes,86.073,86.073,86.073,86.073,86.073,86.073,86.073,86.073,86.073,85.799,85.799,85.799
1811,F,2027,2027,*,Ventanas 1,CenCosVar,EtaMes,85.799,85.799,85.799,85.799,85.799,85.799,85.799,85.799,85.799,85.155,85.155,85.155
1812,F,2028,2028,*,Ventanas 1,CenCosVar,EtaMes,85.155,85.155,85.155,85.155,85.155,85.155,85.155,85.155,85.155,84.549,84.549,84.549
1813,F,2029,2029,*,Ventanas 1,CenCosVar,EtaMes,84.549,84.549,84.549,84.549,84.549,84.549,84.549,84.549,84.549,83.949,83.949,83.949
1814,F,2030,2030,*,Ventanas 1,CenCosVar,EtaMes,83.949,83.949,83.949,83.949,83.949,83.949,83.949,83.949,83.949,83.932,83.932,83.932
1815,F,2031,*,*,Ventanas 1,CenCosVar,EtaMes,83.932,83.932,83.932,83.932,83.932,83.932,83.932,83.932,83.932,83.932,83.932,83.932
1816,F,2017,2017,*,Ventanas 2,CenCosVar,EtaMes,85.173,85.173,85.173,85.173,85.173,85.173,85.173,85.173,85.173,84.91,84.91,84.91
1817,F,2018,2018,*,Ventanas 2,CenCosVar,EtaMes,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,85.321,85.321,85.321
1818,F,2019,2019,*,Ventanas 2,CenCosVar,EtaMes,85.321,85.321,85.321,85.321,85.321,85.321,85.321,85.321,85.321,85.75,85.75,85.75
1819,F,2020,2020,*,Ventanas 2,CenCosVar,EtaMes,85.75,85.75,85.75,85.75,85.75,85.75,85.75,85.75,85.75,85.694,85.694,85.694
1820,F,2021,2021,*,Ventanas 2,CenCosVar,EtaMes,85.694,85.694,85.694,85.694,85.694,85.694,85.694,85.694,85.694,85.137,85.137,85.137
1821,F,2022,2022,*,Ventanas 2,CenCosVar,EtaMes,85.137,85.137,85.137,85.137,85.137,85.137,85.137,85.137,85.137,85.419,85.419,85.419
1822,F,2023,2023,*,Ventanas 2,CenCosVar,EtaMes,85.419,85.419,85.419,85.419,85.419,85.419,85.419,85.419,85.419,85.511,85.511,85.511
1823,F,2024,2024,*,Ventanas 2,CenCosVar,EtaMes,85.511,85.511,85.511,85.511,85.511,85.511,85.511,85.511,85.511,85.866,85.866,85.866
1824,F,2025,2025,*,Ventanas 2,CenCosVar,EtaMes,85.866,85.866,85.866,85.866,85.866,85.866,85.866,85.866,85.866,86.073,86.073,86.073
1825,F,2026,2026,*,Ventanas 2,CenCosVar,EtaMes,86.073,86.073,86.073,86.073,86.073,86.073,86.073,86.073,86.073,85.799,85.799,85.799
1826,F,2027,2027,*,Ventanas 2,CenCosVar,EtaMes,85.799,85.799,85.799,85.799,85.799,85.799,85.799,85.799,85.799,85.155,85.155,85.155
1827,F,2028,2028,*,Ventanas 2,CenCosVar,EtaMes,85.155,85.155,85.155,85.155,85.155,85.155,85.155,85.155,85.155,84.549,84.549,84.549
1828,F,2029,2029,*,Ventanas 2,CenCosVar,EtaMes,84.549,84.549,84.549,84.549,84.549,84.549,84.549,84.549,84.549,83.949,83.949,83.949
1829,F,2030,2030,*,Ventanas 2,CenCosVar,EtaMes,83.949,83.949,83.949,83.949,83.949,83.949,83.949,83.949,83.949,83.932,83.932,83.932
1830,F,2031,*,*,Ventanas 2,CenCosVar,EtaMes,83.932,83.932,83.932,83.932,83.932,83.932,83.932,83.932,83.932,83.932,83.932,83.932
1831,F,2017,2017,*,Viñales 01,CenCosVar,EtaMes,16,16,16,16,16,16,16,16,16,16,16,16
1832,F,2018,2018,*,Viñales 01,CenCosVar,EtaMes,16,16,16,16,16,16,16,16,16,16,16,16
1833,F,2019,2019,*,Viñales 01,CenCosVar,EtaMes,16,16,16,16,16,16,16,16,16,16,16,16
1834,F,2020,2020,*,Viñales 01,CenCosVar,EtaMes,16,16,16,16,16,16,16,16,16,16,16,16
1835,F,2021,2021,*,Viñales 01,CenCosVar,EtaMes,16,16,16,16,16,16,16,16,16,16,16,16
1836,F,2022,2022,*,Viñales 01,CenCosVar,EtaMes,16,16,16,16,16,16,16,16,16,16,16,16
1837,F,2023,2023,*,Viñales 01,CenCosVar,EtaMes,16,16,16,16,16,16,16,16,16,16,16,16
1838,F,2024,2024,*,Viñales 01,CenCosVar,EtaMes,16,16,16,16,16,16,16,16,16,16,16,16
1839,F,2025,2025,*,Viñales 01,CenCosVar,EtaMes,16,16,16,16,16,16,16,16,16,16,16,16
1840,F,2026,2026,*,Viñales 01,CenCosVar,EtaMes,16,16,16,16,16,16,16,16,16,16,16,16
1841,F,2027,2027,*,Viñales 01,CenCosVar,EtaMes,16,16,16,16,16,16,16,16,16,16,16,16
1842,F,2028,2028,*,Viñales 01,CenCosVar,EtaMes,16,16,16,16,16,16,16,16,16,16,16,16
1843,F,2029,2029,*,Viñales 01,CenCosVar,EtaMes,16,16,16,16,16,16,16,16,16,16,16,16
1844,F,2030,2030,*,Viñales 01,CenCosVar,EtaMes,16,16,16,16,16,16,16,16,16,16,16,16
1845,F,2031,*,*,Viñales 01,CenCosVar,EtaMes,16,16,16,16,16,16,16,16,16,16,16,16
1846,F,2017,2017,*,Viñales 02,CenCosVar,EtaMes,38,38,38,38,38,38,38,38,38,38,38,38
1847,F,2018,2018,*,Viñales 02,CenCosVar,EtaMes,38,38,38,38,38,38,38,38,38,38,38,38
1848,F,2019,2019,*,Viñales 02,CenCosVar,EtaMes,38,38,38,38,38,38,38,38,38,38,38,38
1849,F,2020,2020,*,Viñales 02,CenCosVar,EtaMes,38,38,38,38,38,38,38,38,38,38,38,38
1850,F,2021,2021,*,Viñales 02,CenCosVar,EtaMes,38,38,38,38,38,38,38,38,38,38,38,38
1851,F,2022,2022,*,Viñales 02,CenCosVar,EtaMes,38,38,38,38,38,38,38,38,38,38,38,38
1852,F,2023,2023,*,Viñales 02,CenCosVar,EtaMes,38,38,38,38,38,38,38,38,38,38,38,38
1853,F,2024,2024,*,Viñales 02,CenCosVar,EtaMes,38,38,38,38,38,38,38,38,38,38,38,38
1854,F,2025,2025,*,Viñales 02,CenCosVar,EtaMes,38,38,38,38,38,38,38,38,38,38,38,38
1855,F,2026,2026,*,Viñales 02,CenCosVar,EtaMes,38,38,38,38,38,38,38,38,38,38,38,38
1856,F,2027,2027,*,Viñales 02,CenCosVar,EtaMes,38,38,38,38,38,38,38,38,38,38,38,38
1857,F,2028,2028,*,Viñales 02,CenCosVar,EtaMes,38,38,38,38,38,38,38,38,38,38,38,38
1858,F,2029,2029,*,Viñales 02,CenCosVar,EtaMes,38,38,38,38,38,38,38,38,38,38,38,38
1859,F,2030,2030,*,Viñales 02,CenCosVar,EtaMes,38,38,38,38,38,38,38,38,38,38,38,38
1860,F,2031,*,*,Viñales 02,CenCosVar,EtaMes,38,38,38,38,38,38,38,38,38,38,38,38
1861,F,2017,2017,*,Viñales 03,CenCosVar,EtaMes,45,45,45,45,45,45,45,45,45,45,45,45
1862,F,2018,2018,*,Viñales 03,CenCosVar,EtaMes,45,45,45,45,45,45,45,45,45,45,45,45
1863,F,2019,2019,*,Viñales 03,CenCosVar,EtaMes,45,45,45,45,45,45,45,45,45,45,45,45
1864,F,2020,2020,*,Viñales 03,CenCosVar,EtaMes,45,45,45,45,45,45,45,45,45,45,45,45
1865,F,2021,2021,*,Viñales 03,CenCosVar,EtaMes,45,45,45,45,45,45,45,45,45,45,45,45
1866,F,2022,2022,*,Viñales 03,CenCosVar,EtaMes,45,45,45,45,45,45,45,45,45,45,45,45
1867,F,2023,2023,*,Viñales 03,CenCosVar,EtaMes,45,45,45,45,45,45,45,45,45,45,45,45
1868,F,2024,2024,*,Viñales 03,CenCosVar,EtaMes,45,45,45,45,45,45,45,45,45,45,45,45
1869,F,2025,2025,*,Viñales 03,CenCosVar,EtaMes,45,45,45,45,45,45,45,45,45,45,45,45
1870,F,2026,2026,*,Viñales 03,CenCosVar,EtaMes,45,45,45,45,45,45,45,45,45,45,45,45
1871,F,2027,2027,*,Viñales 03,CenCosVar,EtaMes,45,45,45,45,45,45,45,45,45,45,45,45
1872,F,2028,2028,*,Viñales 03,CenCosVar,EtaMes,45,45,45,45,45,45,45,45,45,45,45,45
1873,F,2029,2029,*,Viñales 03,CenCosVar,EtaMes,45,45,45,45,45,45,45,45,45,45,45,45
1874,F,2030,2030,*,Viñales 03,CenCosVar,EtaMes,45,45,45,45,45,45,45,45,45,45,45,45
1875,F,2031,*,*,Viñales 03,CenCosVar,EtaMes,45,45,45,45,45,45,45,45,45,45,45,45
1876,F,2017,2017,*,Yungay Diesel,CenCosVar,EtaMes,661.08,661.08,661.08,661.08,661.08,661.08,661.08,661.08,661.08,783.886,783.886,783.886
1877,F,2018,2018,*,Yungay Diesel,CenCosVar,EtaMes,783.886,783.886,783.886,783.886,783.886,783.886,783.886,783.886,783.886,963.982,963.982,963.982
1878,F,2019,2019,*,Yungay Diesel,CenCosVar,EtaMes,963.982,963.982,963.982,963.982,963.982,963.982,963.982,963.982,963.982,1052.739,1052.739,1052.739
