ApeINum,ApeIAnoIni,ApeIAnoFin,ApeEtaNom,ApeIApe,ApeIHid,ApeHidPot
7261,12,*,MesJul,37,28,7346.903
7262,12,*,MesJul,38,34,7363.077
7263,12,*,MesJul,39,6,7410.749
7264,12,*,MesJul,40,26,7424.183
7265,12,*,MesJul,41,35,7428.883
7266,12,*,MesJul,42,36,7429.374
7267,12,*,MesJul,43,12,7443.907
7268,12,*,MesJul,44,21,7459.888
7269,12,*,MesJul,45,2,7497.982
7270,12,*,MesJul,46,16,7507.88
7271,12,*,MesJul,47,41,7579.652
7272,12,*,MesJul,48,25,7596.276
7273,12,*,MesJul,49,32,7742.121
7274,12,*,MesJul,50,18,7879.149
7275,12,*,MesJul,51,23,7935.733
7276,12,*,MesJul,52,46,7935.975
7277,12,*,MesJul,53,47,8207.645
7278,12,*,MesJul,54,19,8266.136
7279,12,*,MesJul,55,42,8270.364
7280,12,*,MesJul,56,55,8663.581
7281,12,*,MesAgo,1,54,3002.489
7282,12,*,MesAgo,2,56,3118.288
7283,12,*,MesAgo,3,9,3720.908
7284,12,*,MesAgo,4,48,3846.555
7285,12,*,MesAgo,5,39,3869.936
7286,12,*,MesAgo,6,5,4131.255
7287,12,*,MesAgo,7,53,4214.737
7288,12,*,MesAgo,8,17,4247.672
7289,12,*,MesAgo,9,26,4488.437
7290,12,*,MesAgo,10,33,4572.183
7291,12,*,MesAgo,11,37,4576.213
7292,12,*,MesAgo,12,51,4580.442
7293,12,*,MesAgo,13,25,4665.126
7294,12,*,MesAgo,14,44,4978.032
7295,12,*,MesAgo,15,16,5002.094
7296,12,*,MesAgo,16,15,5114.436
7297,12,*,MesAgo,17,8,5115.904
7298,12,*,MesAgo,18,45,5123.568
7299,12,*,MesAgo,19,14,5147.979
7300,12,*,MesAgo,20,32,5167.259
7301,12,*,MesAgo,21,11,5205.107
7302,12,*,MesAgo,22,1,5210.47
7303,12,*,MesAgo,23,24,5239.832
7304,12,*,MesAgo,24,7,5386.268
7305,12,*,MesAgo,25,35,5421.727
7306,12,*,MesAgo,26,30,5548.498
7307,12,*,MesAgo,27,29,5700.13
7308,12,*,MesAgo,28,40,5727.167
7309,12,*,MesAgo,29,3,5730.053
7310,12,*,MesAgo,30,36,5919.989
7311,12,*,MesAgo,31,19,6126.712
7312,12,*,MesAgo,32,52,6155.01
7313,12,*,MesAgo,33,41,6221.294
7314,12,*,MesAgo,34,2,6351.515
7315,12,*,MesAgo,35,31,6353.879
7316,12,*,MesAgo,36,22,6513.16
7317,12,*,MesAgo,37,4,6574.062
7318,12,*,MesAgo,38,18,6701.375
7319,12,*,MesAgo,39,12,6816.144
7320,12,*,MesAgo,40,23,6854.181
7321,12,*,MesAgo,41,50,6866.976
7322,12,*,MesAgo,42,10,7028.039
7323,12,*,MesAgo,43,47,7128.643
7324,12,*,MesAgo,44,27,7291.545
7325,12,*,MesAgo,45,34,7296.749
7326,12,*,MesAgo,46,28,7326.843
7327,12,*,MesAgo,47,21,7451.274
7328,12,*,MesAgo,48,49,7470.492
7329,12,*,MesAgo,49,6,7479.595
7330,12,*,MesAgo,50,55,7507.423
7331,12,*,MesAgo,51,42,7659.553
7332,12,*,MesAgo,52,38,7717.545
7333,12,*,MesAgo,53,43,7786.594
7334,12,*,MesAgo,54,20,7849.666
7335,12,*,MesAgo,55,46,8095.833
7336,12,*,MesAgo,56,13,8154.301
7337,12,*,MesSep,1,54,2741.446
7338,12,*,MesSep,2,39,3460.034
7339,12,*,MesSep,3,56,3597.051
7340,12,*,MesSep,4,9,3999.537
7341,12,*,MesSep,5,53,4385.419
7342,12,*,MesSep,6,37,4410.905
7343,12,*,MesSep,7,29,4421.48
7344,12,*,MesSep,8,48,4502.569
7345,12,*,MesSep,9,51,4589.151
7346,12,*,MesSep,10,14,4689.656
7347,12,*,MesSep,11,26,4729.739
7348,12,*,MesSep,12,17,4861.852
7349,12,*,MesSep,13,3,4924.691
7350,12,*,MesSep,14,11,4926.113
7351,12,*,MesSep,15,15,5009.345
7352,12,*,MesSep,16,24,5018.673
7353,12,*,MesSep,17,1,5022.277
7354,12,*,MesSep,18,8,5099.521
7355,12,*,MesSep,19,16,5209.874
7356,12,*,MesSep,20,30,5439.246
7357,12,*,MesSep,21,5,5523.241
7358,12,*,MesSep,22,44,5581.754
7359,12,*,MesSep,23,12,5630.858
7360,12,*,MesSep,24,7,5664.137
7361,12,*,MesSep,25,22,5686.24
7362,12,*,MesSep,26,27,5814.346
7363,12,*,MesSep,27,6,5858.46
7364,12,*,MesSep,28,33,5934.763
7365,12,*,MesSep,29,52,6061.821
7366,12,*,MesSep,30,42,6085.597
7367,12,*,MesSep,31,28,6168.697
7368,12,*,MesSep,32,21,6183.978
7369,12,*,MesSep,33,10,6185.141
7370,12,*,MesSep,34,45,6257.874
7371,12,*,MesSep,35,25,6355.698
7372,12,*,MesSep,36,34,6401.645
7373,12,*,MesSep,37,46,6477.672
7374,12,*,MesSep,38,49,6519.118
7375,12,*,MesSep,39,41,6575.167
7376,12,*,MesSep,40,32,6648.189
7377,12,*,MesSep,41,50,6751.704
7378,12,*,MesSep,42,35,6875.505
7379,12,*,MesSep,43,19,6944.422
7380,12,*,MesSep,44,4,7003.955
7381,12,*,MesSep,45,20,7097.677
7382,12,*,MesSep,46,40,7177.898
7383,12,*,MesSep,47,31,7202.823
7384,12,*,MesSep,48,38,7221.069
7385,12,*,MesSep,49,23,7226.698
7386,12,*,MesSep,50,47,7261.934
7387,12,*,MesSep,51,36,7277.668
7388,12,*,MesSep,52,43,7288.953
7389,12,*,MesSep,53,2,7331.987
7390,12,*,MesSep,54,13,7368.71
7391,12,*,MesSep,55,18,7391.597
7392,12,*,MesSep,56,55,8317.758
7393,12,*,MesOct,1,54,3637.078
7394,12,*,MesOct,2,56,4067.5
7395,12,*,MesOct,3,39,4310.535
7396,12,*,MesOct,4,9,4418.648
7397,12,*,MesOct,5,53,4759.812
7398,12,*,MesOct,6,37,4800.769
7399,12,*,MesOct,7,3,5766.576
7400,12,*,MesOct,8,26,5991.043
7401,12,*,MesOct,9,10,6085.928
7402,12,*,MesOct,10,22,6189.787
7403,12,*,MesOct,11,45,6305.614
7404,12,*,MesOct,12,31,6364.082
7405,12,*,MesOct,13,11,6421.22
7406,12,*,MesOct,14,48,6439.804
7407,12,*,MesOct,15,32,6462.796
7408,12,*,MesOct,16,29,6463.267
7409,12,*,MesOct,17,51,6550.086
7410,12,*,MesOct,18,44,6609.757
7411,12,*,MesOct,19,14,6618.769
7412,12,*,MesOct,20,5,6657.887
7413,12,*,MesOct,21,49,6783.674
7414,12,*,MesOct,22,30,6935.456
7415,12,*,MesOct,23,21,6939.103
7416,12,*,MesOct,24,42,7128.226
7417,12,*,MesOct,25,20,7165.916
7418,12,*,MesOct,26,16,7201.385
7419,12,*,MesOct,27,34,7236.147
7420,12,*,MesOct,28,7,7241.783
7421,12,*,MesOct,29,52,7260.375
7422,12,*,MesOct,30,46,7319.717
7423,12,*,MesOct,31,17,7371.953
7424,12,*,MesOct,32,15,7436.668
7425,12,*,MesOct,33,50,7513.026
7426,12,*,MesOct,34,36,7590.778
7427,12,*,MesOct,35,23,7643.006
7428,12,*,MesOct,36,35,7659.884
7429,12,*,MesOct,37,19,7661.734
7430,12,*,MesOct,38,24,7665.795
7431,12,*,MesOct,39,33,7711.67
7432,12,*,MesOct,40,8,7725.048
7433,12,*,MesOct,41,2,7731.04
7434,12,*,MesOct,42,27,7733.102
7435,12,*,MesOct,43,40,7733.331
7436,12,*,MesOct,44,12,7734.094
7437,12,*,MesOct,45,41,7752.599
7438,12,*,MesOct,46,1,7761.04
7439,12,*,MesOct,47,38,7779.679
7440,12,*,MesOct,48,6,7786.842
7441,12,*,MesOct,49,47,7791.436
7442,12,*,MesOct,50,13,7813.841
7443,12,*,MesOct,51,28,7831.241
7444,12,*,MesOct,52,43,8058.003
7445,12,*,MesOct,53,4,8067.767
7446,12,*,MesOct,54,18,8311.639
7447,12,*,MesOct,55,25,8556.992
7448,12,*,MesOct,56,55,8603.139
7449,12,*,MesNov,1,54,4280.423
7450,12,*,MesNov,2,56,4759.017
7451,12,*,MesNov,3,37,4811.746
7452,12,*,MesNov,4,39,4890.859
7453,12,*,MesNov,5,9,5117.12
7454,12,*,MesNov,6,53,5304.99
7455,12,*,MesNov,7,31,5843.534
7456,12,*,MesNov,8,3,6645.615
7457,12,*,MesNov,9,5,6707.792
7458,12,*,MesNov,10,51,6780.899
7459,12,*,MesNov,11,22,7011.928
7460,12,*,MesNov,12,48,7302.267
7461,12,*,MesNov,13,44,7343.932
7462,12,*,MesNov,14,45,7461.725
7463,12,*,MesNov,15,26,7547.115
7464,12,*,MesNov,16,30,7614.96
7465,12,*,MesNov,17,20,7642.499
7466,12,*,MesNov,18,8,7690.488
7467,12,*,MesNov,19,42,7709.91
7468,12,*,MesNov,20,19,7714.423
7469,12,*,MesNov,21,32,7740.569
7470,12,*,MesNov,22,1,7800.875
7471,12,*,MesNov,23,50,7827.472
7472,12,*,MesNov,24,7,7828.844
7473,12,*,MesNov,25,21,7850.021
7474,12,*,MesNov,26,47,7850.199
7475,12,*,MesNov,27,29,7871.42
7476,12,*,MesNov,28,49,7877.984
7477,12,*,MesNov,29,11,7892.654
7478,12,*,MesNov,30,38,7894.263
7479,12,*,MesNov,31,41,7903.084
7480,12,*,MesNov,32,27,7925.854
7481,12,*,MesNov,33,40,7928.194
7482,12,*,MesNov,34,52,7938.864
7483,12,*,MesNov,35,28,7951.898
7484,12,*,MesNov,36,10,8055.66
7485,12,*,MesNov,37,2,8056.614
7486,12,*,MesNov,38,14,8069.642
7487,12,*,MesNov,39,24,8085.909
7488,12,*,MesNov,40,35,8127.013
7489,12,*,MesNov,41,12,8127.736
7490,12,*,MesNov,42,33,8137.895
7491,12,*,MesNov,43,16,8164.011
7492,12,*,MesNov,44,13,8180.048
7493,12,*,MesNov,45,36,8183.9
7494,12,*,MesNov,46,34,8188.047
7495,12,*,MesNov,47,15,8235.308
7496,12,*,MesNov,48,23,8239.849
7497,12,*,MesNov,49,17,8255.914
7498,12,*,MesNov,50,6,8270.306
7499,12,*,MesNov,51,43,8373.857
7500,12,*,MesNov,52,18,8657.434
7501,12,*,MesNov,53,46,8665.233
7502,12,*,MesNov,54,25,8695.127
7503,12,*,MesNov,55,4,8703.22
7504,12,*,MesNov,56,55,8730.864
7505,12,*,MesDic,1,54,5102.351
7506,12,*,MesDic,2,56,5316.23
7507,12,*,MesDic,3,37,5431.971
7508,12,*,MesDic,4,31,5637.461
7509,12,*,MesDic,5,9,5652.944
7510,12,*,MesDic,6,53,5848.348
7511,12,*,MesDic,7,39,5867.972
7512,12,*,MesDic,8,3,5872.81
7513,12,*,MesDic,9,22,6019.083
7514,12,*,MesDic,10,51,6037.142
7515,12,*,MesDic,11,48,6188.02
7516,12,*,MesDic,12,26,6209.736
7517,12,*,MesDic,13,52,6273.344
7518,12,*,MesDic,14,44,6354.422
7519,12,*,MesDic,15,40,6510.569
7520,12,*,MesDic,16,45,6614.704
7521,12,*,MesDic,17,29,6671.109
7522,12,*,MesDic,18,30,6828.308
7523,12,*,MesDic,19,49,6902.871
7524,12,*,MesDic,20,14,6946.415
7525,12,*,MesDic,21,5,7023.162
7526,12,*,MesDic,22,1,7056.612
7527,12,*,MesDic,23,17,7377.51
7528,12,*,MesDic,24,24,7523.821
7529,12,*,MesDic,25,20,7525.395
7530,12,*,MesDic,26,8,7560.603
7531,12,*,MesDic,27,11,7580.832
7532,12,*,MesDic,28,12,7631.568
7533,12,*,MesDic,29,33,7642.284
7534,12,*,MesDic,30,16,7670.946
7535,12,*,MesDic,31,35,7714.719
7536,12,*,MesDic,32,34,7734.082
7537,12,*,MesDic,33,32,7741.616
7538,12,*,MesDic,34,10,7773.915
7539,12,*,MesDic,35,50,7829.312
7540,12,*,MesDic,36,41,7833.714
7541,12,*,MesDic,37,15,7859.797
7542,12,*,MesDic,38,27,7864.132
7543,12,*,MesDic,39,19,7865.449
7544,12,*,MesDic,40,36,7893.067
7545,12,*,MesDic,41,38,7894.622
7546,12,*,MesDic,42,47,7895.372
7547,12,*,MesDic,43,7,7906.246
7548,12,*,MesDic,44,21,7957.919
7549,12,*,MesDic,45,2,7966.641
7550,12,*,MesDic,46,28,8059.755
7551,12,*,MesDic,47,43,8060.841
7552,12,*,MesDic,48,6,8102.189
7553,12,*,MesDic,49,42,8118.205
7554,12,*,MesDic,50,13,8123.192
7555,12,*,MesDic,51,23,8201.482
7556,12,*,MesDic,52,55,8538.843
7557,12,*,MesDic,53,46,8558.15
7558,12,*,MesDic,54,25,8569.39
7559,12,*,MesDic,55,18,8571.247
7560,12,*,MesDic,56,4,8611.87
7561,12,*,MesEne,1,54,5118.15
7562,12,*,MesEne,2,11,5446.752
7563,12,*,MesEne,3,56,5622.719
7564,12,*,MesEne,4,40,5680.249
7565,12,*,MesEne,5,52,5782.992
7566,12,*,MesEne,6,10,5809.606
7567,12,*,MesEne,7,9,5820.5
7568,12,*,MesEne,8,39,5903.652
7569,12,*,MesEne,9,37,5928.45
7570,12,*,MesEne,10,3,6020.622
7571,12,*,MesEne,11,12,6023.084
7572,12,*,MesEne,12,5,6056.363
7573,12,*,MesEne,13,36,6066.443
7574,12,*,MesEne,14,29,6092.223
7575,12,*,MesEne,15,31,6093.793
7576,12,*,MesEne,16,53,6132.868
7577,12,*,MesEne,17,8,6146.45
7578,12,*,MesEne,18,22,6147.891
7579,12,*,MesEne,19,1,6211.968
7580,12,*,MesEne,20,17,6241.115
7581,12,*,MesEne,21,51,6266.521
7582,12,*,MesEne,22,42,6348.639
7583,12,*,MesEne,23,35,6381.402
7584,12,*,MesEne,24,45,6429.176
7585,12,*,MesEne,25,26,6459.99
7586,12,*,MesEne,26,14,6496.264
7587,12,*,MesEne,27,49,6533.773
7588,12,*,MesEne,28,44,6536.433
7589,12,*,MesEne,29,30,6568.579
7590,12,*,MesEne,30,34,6635.114
7591,12,*,MesEne,31,48,6654.191
7592,12,*,MesEne,32,16,6760.136
7593,12,*,MesEne,33,24,6812
7594,12,*,MesEne,34,50,6933.286
7595,12,*,MesEne,35,15,7061.57
7596,12,*,MesEne,36,32,7173.66
7597,12,*,MesEne,37,2,7451.946
7598,12,*,MesEne,38,27,7544.467
7599,12,*,MesEne,39,21,7637.127
7600,12,*,MesEne,40,47,7647.889
7601,12,*,MesEne,41,18,7701.442
7602,12,*,MesEne,42,28,7709.738
7603,12,*,MesEne,43,41,7831.631
7604,12,*,MesEne,44,20,7861.126
7605,12,*,MesEne,45,33,7864.147
7606,12,*,MesEne,46,38,7986.381
7607,12,*,MesEne,47,7,8184.138
7608,12,*,MesEne,48,55,8317.223
7609,12,*,MesEne,49,43,8323.595
7610,12,*,MesEne,50,23,8336.252
7611,12,*,MesEne,51,13,8339.574
7612,12,*,MesEne,52,6,8404.347
7613,12,*,MesEne,53,19,8432.407
7614,12,*,MesEne,54,25,8583.5
7615,12,*,MesEne,55,4,8664.279
7616,12,*,MesEne,56,46,8732.785
7617,12,*,MesFeb,1,54,4944.253
7618,12,*,MesFeb,2,11,5310.39
7619,12,*,MesFeb,3,56,5358.634
7620,12,*,MesFeb,4,53,5391.168
7621,12,*,MesFeb,5,17,5429.922
7622,12,*,MesFeb,6,10,5561.891
7623,12,*,MesFeb,7,40,5577.303
7624,12,*,MesFeb,8,9,5583.91
7625,12,*,MesFeb,9,16,5585.445
7626,12,*,MesFeb,10,1,5603.311
7627,12,*,MesFeb,11,12,5604.633
7628,12,*,MesFeb,12,14,5625.433
7629,12,*,MesFeb,13,52,5655.164
7630,12,*,MesFeb,14,3,5682.378
7631,12,*,MesFeb,15,37,5686.107
7632,12,*,MesFeb,16,31,5735.312
7633,12,*,MesFeb,17,39,5754.986
7634,12,*,MesFeb,18,51,5781.939
7635,12,*,MesFeb,19,36,5811.913
7636,12,*,MesFeb,20,45,5900.194
7637,12,*,MesFeb,21,35,5904.261
7638,12,*,MesFeb,22,48,5910.152
7639,12,*,MesFeb,23,8,5934.485
7640,12,*,MesFeb,24,2,5948.243
7641,12,*,MesFeb,25,34,5971.383
7642,12,*,MesFeb,26,26,5995.001
7643,12,*,MesFeb,27,22,5996.181
7644,12,*,MesFeb,28,44,6030.258
7645,12,*,MesFeb,29,5,6043.25
7646,12,*,MesFeb,30,42,6052.25
7647,12,*,MesFeb,31,50,6057.918
7648,12,*,MesFeb,32,49,6083.301
7649,12,*,MesFeb,33,29,6137.661
7650,12,*,MesFeb,34,47,6148.048
7651,12,*,MesFeb,35,32,6166.649
7652,12,*,MesFeb,36,30,6173.069
7653,12,*,MesFeb,37,15,6194.737
7654,12,*,MesFeb,38,18,6201.86
7655,12,*,MesFeb,39,33,6216.128
7656,12,*,MesFeb,40,24,6346.961
7657,12,*,MesFeb,41,38,6352.756
7658,12,*,MesFeb,42,19,6432.134
7659,12,*,MesFeb,43,27,6481.288
7660,12,*,MesFeb,44,28,6503.153
7661,12,*,MesFeb,45,21,6603.614
7662,12,*,MesFeb,46,6,6738.449
7663,12,*,MesFeb,47,7,6747.547
7664,12,*,MesFeb,48,41,6750.919
7665,12,*,MesFeb,49,20,6961.068
7666,12,*,MesFeb,50,25,6976.79
7667,12,*,MesFeb,51,46,7062.108
7668,12,*,MesFeb,52,4,7160.375
7669,12,*,MesFeb,53,43,7236.445
7670,12,*,MesFeb,54,13,8203.642
7671,12,*,MesFeb,55,23,8631.909
7672,12,*,MesFeb,56,55,8804.399
7673,12,*,MesMar,1,54,4016.47
7674,12,*,MesMar,2,11,4234.789
7675,12,*,MesMar,3,56,4358.256
7676,12,*,MesMar,4,40,4419.01
7677,12,*,MesMar,5,53,4456.024
7678,12,*,MesMar,6,9,4608.266
7679,12,*,MesMar,7,14,4650.969
7680,12,*,MesMar,8,10,4682.687
7681,12,*,MesMar,9,37,4684.087
7682,12,*,MesMar,10,39,4726.985
7683,12,*,MesMar,11,3,4732.989
7684,12,*,MesMar,12,12,4734.36
7685,12,*,MesMar,13,52,4783.491
7686,12,*,MesMar,14,48,4807.002
7687,12,*,MesMar,15,16,4824.439
7688,12,*,MesMar,16,17,4837.341
7689,12,*,MesMar,17,29,4866.115
7690,12,*,MesMar,18,8,4866.461
7691,12,*,MesMar,19,51,4896.352
7692,12,*,MesMar,20,30,4910.288
7693,12,*,MesMar,21,31,4956.018
7694,12,*,MesMar,22,15,4963.73
7695,12,*,MesMar,23,2,4987.557
7696,12,*,MesMar,24,22,4987.944
7697,12,*,MesMar,25,35,4997.897
7698,12,*,MesMar,26,45,5045.709
7699,12,*,MesMar,27,5,5071.497
7700,12,*,MesMar,28,1,5076.091
7701,12,*,MesMar,29,26,5076.631
7702,12,*,MesMar,30,34,5097.631
7703,12,*,MesMar,31,36,5111.019
7704,12,*,MesMar,32,44,5116.5
7705,12,*,MesMar,33,49,5118.079
7706,12,*,MesMar,34,24,5125.295
7707,12,*,MesMar,35,50,5134.316
7708,12,*,MesMar,36,7,5194.92
7709,12,*,MesMar,37,18,5200.654
7710,12,*,MesMar,38,33,5260.193
7711,12,*,MesMar,39,32,5282.908
7712,12,*,MesMar,40,28,5326.072
7713,12,*,MesMar,41,38,5338.856
7714,12,*,MesMar,42,47,5357.443
7715,12,*,MesMar,43,19,5357.718
7716,12,*,MesMar,44,41,5400.011
7717,12,*,MesMar,45,46,5475.709
7718,12,*,MesMar,46,4,5510.098
7719,12,*,MesMar,47,6,5553.195
7720,12,*,MesMar,48,21,5602.629
7721,12,*,MesMar,49,27,5606.779
7722,12,*,MesMar,50,25,5798.801
7723,12,*,MesMar,51,43,5901.143
7724,12,*,MesMar,52,42,5990.321
7725,12,*,MesMar,53,20,6154.216
7726,12,*,MesMar,54,13,6162.799
7727,12,*,MesMar,55,23,6331.614
7728,12,*,MesMar,56,55,8488.001
7729,1,1,MesOct,57,57,4981.331
7730,1,1,MesNov,57,57,5036.871
7731,1,1,MesDic,57,57,5140.813
7732,1,1,MesEne,57,57,5204.314
7733,1,1,MesFeb,57,57,4292.412
7734,1,1,MesMar,57,57,2478.902
7735,2,2,MesAbr,57,57,4042.713
7736,2,2,MesMay,57,57,5236.47
7737,2,2,MesJun,57,57,5425.788
7738,2,2,MesJul,57,57,5444.353
7739,2,2,MesAgo,57,57,5463.155
7740,2,2,MesSep,57,57,5181.861
7741,2,2,MesOct,57,57,5382.174
7742,2,2,MesNov,57,57,5463.229
7743,2,2,MesDic,57,57,5530.399
7744,2,2,MesEne,57,57,5548.944
7745,2,2,MesFeb,57,57,4292.412
7746,2,2,MesMar,57,57,2715.773
7747,3,3,MesAbr,57,57,4066.794
7748,3,3,MesMay,57,57,5657.718
7749,3,3,MesJun,57,57,5906.941
7750,3,3,MesJul,57,57,5849.829
7751,3,3,MesAgo,57,57,5806.304
7752,3,3,MesSep,57,57,5506.184
7753,3,3,MesOct,57,57,5721.933
7754,3,3,MesNov,57,57,5804.98
7755,3,3,MesDic,57,57,5720.492
7756,3,3,MesEne,57,57,5963.112
7757,3,3,MesFeb,57,57,4840.272
7758,3,3,MesMar,57,57,3058.554
7759,4,4,MesAbr,57,57,4066.794
7760,4,4,MesMay,57,57,6023.82
7761,4,4,MesJun,57,57,6283.267
7762,4,4,MesJul,57,57,6116.516
7763,4,4,MesAgo,57,57,6177.833
7764,4,4,MesSep,57,57,5862.226
7765,4,4,MesOct,57,57,6089.599
7766,4,4,MesNov,57,57,6185.207
7767,4,4,MesDic,57,57,6086.748
7768,4,4,MesEne,57,57,6286.885
7769,4,4,MesFeb,57,57,4297.492
7770,4,4,MesMar,57,57,3144.339
7771,5,5,MesAbr,57,57,4066.794
7772,5,5,MesMay,57,57,6374.182
7773,5,5,MesJun,57,57,6647.043
7774,5,5,MesJul,57,57,6481.179
7775,5,5,MesAgo,57,57,6544.383
7776,5,5,MesSep,57,57,6191.611
7777,5,5,MesOct,57,57,6447.314
7778,5,5,MesNov,57,57,6543.33
7779,5,5,MesDic,57,57,6453.287
7780,5,5,MesEne,57,57,6625.778
7781,5,5,MesFeb,57,57,4787.418
7782,5,5,MesMar,57,57,3548.141
7783,6,6,MesAbr,57,57,4133.064
7784,6,6,MesMay,57,57,6692.811
7785,6,6,MesJun,57,57,6971.494
7786,6,6,MesJul,57,57,6807.838
7787,6,6,MesAgo,57,57,6876.285
7788,6,6,MesSep,57,57,6491.662
7789,6,6,MesOct,57,57,6778.431
7790,6,6,MesNov,57,57,6879.365
7791,6,6,MesDic,57,57,6772.455
7792,6,6,MesEne,57,57,6971.321
7793,6,6,MesFeb,57,57,4700.644
7794,6,6,MesMar,57,57,3868.369
7795,7,7,MesAbr,57,57,4066.794
7796,7,7,MesMay,57,57,7033.838
7797,7,7,MesJun,57,57,7329.287
7798,7,7,MesJul,57,57,7170.924
7799,7,7,MesAgo,57,57,7243.002
7800,7,7,MesSep,57,57,6835.094
7801,7,7,MesOct,57,57,7133.826
7802,7,7,MesNov,57,57,7231.348
7803,7,7,MesDic,57,57,7122.457
7804,7,7,MesEne,57,57,7410.463
7805,7,7,MesFeb,57,57,7806.235
7806,7,7,MesMar,57,57,5553.436
7807,8,8,MesAbr,57,57,5775.591
7808,8,8,MesMay,57,57,7396.002
7809,8,8,MesJun,57,57,7702.301
7810,8,8,MesJul,57,57,7564.265
7811,8,8,MesAgo,57,57,7613.544
7812,8,8,MesSep,57,57,7192.146
7813,8,8,MesOct,57,57,7452.015
7814,8,8,MesNov,57,57,7601.423
7815,8,8,MesDic,57,57,7489.163
7816,8,8,MesEne,57,57,7651.086
7817,8,8,MesFeb,57,57,5459.869
7818,8,8,MesMar,57,57,4525.453
7819,9,9,MesAbr,57,57,4562.442
7820,9,9,MesMay,57,57,7799.093
7821,9,9,MesJun,57,57,8089.299
7822,9,9,MesJul,57,57,7938.325
7823,9,9,MesAgo,57,57,7936.388
7824,9,9,MesSep,57,57,7592.561
7825,9,9,MesOct,57,57,7860.636
7826,9,9,MesNov,57,57,7973.583
7827,9,9,MesDic,57,57,7799.125
7828,9,9,MesEne,57,57,7822.448
7829,9,9,MesFeb,57,57,6468.45
7830,9,9,MesMar,57,57,5820.31
7831,10,10,MesAbr,57,57,5639.071
7832,10,10,MesMay,57,57,8029.658
7833,10,10,MesJun,57,57,8480.113
7834,10,10,MesJul,57,57,8298.854
7835,10,10,MesAgo,57,57,7781.989
7836,10,10,MesSep,57,57,7965.409
7837,10,10,MesOct,57,57,8242.263
7838,10,10,MesNov,57,57,8363.79
7839,10,10,MesDic,57,57,8251.898
7840,10,10,MesEne,57,57,8524.796
7841,10,10,MesFeb,57,57,6855.682
7842,10,10,MesMar,57,57,6707.765
7843,11,11,MesAbr,57,57,6498.892
7844,11,11,MesMay,57,57,8078.903
7845,11,11,MesJun,57,57,8646.945
7846,11,11,MesJul,57,57,8663.581
7847,11,11,MesAgo,57,57,8194.056
7848,11,11,MesSep,57,57,8317.758
7849,11,11,MesOct,57,57,8603.139
7850,11,11,MesNov,57,57,8730.864
7851,11,11,MesDic,57,57,8538.843
7852,11,11,MesEne,57,57,8317.223
7853,11,11,MesFeb,57,57,8281.758
7854,11,11,MesMar,57,57,7965.36
7855,12,*,MesAbr,57,57,7275.281
7856,12,*,MesMay,57,57,8410.66
7857,12,*,MesJun,57,57,8644.896
7858,12,*,MesJul,57,57,8663.581
7859,12,*,MesAgo,57,57,8154.301
7860,12,*,MesSep,57,57,8317.758
7861,12,*,MesOct,57,57,8603.139
7862,12,*,MesNov,57,57,8730.864
7863,12,*,MesDic,57,57,8611.87
7864,12,*,MesEne,57,57,8732.785
7865,12,*,MesFeb,57,57,8804.399
7866,12,*,MesMar,57,57,8488.001
7729,1,1,MesOct,58,58,4981.331
7730,1,1,MesNov,58,58,5036.871
7731,1,1,MesDic,58,58,5140.813
7732,1,1,MesEne,58,58,5204.314
7733,1,1,MesFeb,58,58,4292.412
7734,1,1,MesMar,58,58,2478.902
7735,2,2,MesAbr,58,58,4042.713
7736,2,2,MesMay,58,58,5236.47
7737,2,2,MesJun,58,58,5425.788
7738,2,2,MesJul,58,58,5444.353
7739,2,2,MesAgo,58,58,5463.155
7740,2,2,MesSep,58,58,5181.861
7741,2,2,MesOct,58,58,5382.174
7742,2,2,MesNov,58,58,5463.229
7743,2,2,MesDic,58,58,5530.399
7744,2,2,MesEne,58,58,5548.944
7745,2,2,MesFeb,58,58,4292.412
7746,2,2,MesMar,58,58,2715.773
7747,3,3,MesAbr,58,58,4066.794
7748,3,3,MesMay,58,58,5657.718
7749,3,3,MesJun,58,58,5906.941
7750,3,3,MesJul,58,58,5849.829
7751,3,3,MesAgo,58,58,5806.304
7752,3,3,MesSep,58,58,5506.184
7753,3,3,MesOct,58,58,5721.933
7754,3,3,MesNov,58,58,5804.98
7755,3,3,MesDic,58,58,5720.492
7756,3,3,MesEne,58,58,5963.112
7757,3,3,MesFeb,58,58,4840.272
7758,3,3,MesMar,58,58,3058.554
7759,4,4,MesAbr,58,58,4066.794
7760,4,4,MesMay,58,58,6023.82
7761,4,4,MesJun,58,58,6283.267
7762,4,4,MesJul,58,58,6116.516
7763,4,4,MesAgo,58,58,6177.833
7764,4,4,MesSep,58,58,5862.226
7765,4,4,MesOct,58,58,6089.599
7766,4,4,MesNov,58,58,6185.207
7767,4,4,MesDic,58,58,6086.748
7768,4,4,MesEne,58,58,6286.885
7769,4,4,MesFeb,58,58,4297.492
7770,4,4,MesMar,58,58,3144.339
7771,5,5,MesAbr,58,58,4066.794
7772,5,5,MesMay,58,58,6374.182
7773,5,5,MesJun,58,58,6647.043
7774,5,5,MesJul,58,58,6481.179
7775,5,5,MesAgo,58,58,6544.383
7776,5,5,MesSep,58,58,6191.611
7777,5,5,MesOct,58,58,6447.314
7778,5,5,MesNov,58,58,6543.33
