SecNum,SecAnoIni,SecAnoFin,SecTip,SecISim,SecNEta,1,2,3,4,5,6,7,8,9,10,11,12
2218,38,38,SimSec,44,12,22,22,22,22,22,22,22,22,22,22,22,22
2219,38,38,SimSec,45,12,23,23,23,23,23,23,23,23,23,23,23,23
2220,38,38,SimSec,46,12,24,24,24,24,24,24,24,24,24,24,24,24
2221,38,38,SimSec,47,12,25,25,25,25,25,25,25,25,25,25,25,25
2222,38,38,SimSec,48,12,26,26,26,26,26,26,26,26,26,26,26,26
2223,38,38,SimSec,49,12,27,27,27,27,27,27,27,27,27,27,27,27
2224,38,38,SimSec,50,12,28,28,28,28,28,28,28,28,28,28,28,28
2225,38,38,SimSec,51,12,29,29,29,29,29,29,29,29,29,29,29,29
2226,38,38,SimSec,52,12,30,30,30,30,30,30,30,30,30,30,30,30
2227,38,38,SimSec,53,12,31,31,31,31,31,31,31,31,31,31,31,31
2228,38,38,SimSec,54,12,32,32,32,32,32,32,32,32,32,32,32,32
2229,38,38,SimSec,55,12,33,33,33,33,33,33,33,33,33,33,33,33
2230,38,38,SimSec,56,12,34,34,34,34,34,34,34,34,34,34,34,34
2231,38,38,SimSec,57,12,35,35,35,35,35,35,35,35,35,35,35,35
2232,38,38,SimSec,58,12,36,36,36,36,36,36,36,36,36,36,36,36
2233,38,38,SimSec,59,12,37,37,37,37,37,37,37,37,37,37,37,37
2234,39,39,SimSec,1,12,39,39,39,39,39,39,39,39,39,39,39,39
2235,39,39,SimSec,2,12,40,40,40,40,40,40,40,40,40,40,40,40
2236,39,39,SimSec,3,12,41,41,41,41,41,41,41,41,41,41,41,41
2237,39,39,SimSec,4,12,42,42,42,42,42,42,42,42,42,42,42,42
2238,39,39,SimSec,5,12,43,43,43,43,43,43,43,43,43,43,43,43
2239,39,39,SimSec,6,12,44,44,44,44,44,44,44,44,44,44,44,44
2240,39,39,SimSec,7,12,45,45,45,45,45,45,45,45,45,45,45,45
2241,39,39,SimSec,8,12,46,46,46,46,46,46,46,46,46,46,46,46
2242,39,39,SimSec,9,12,47,47,47,47,47,47,47,47,47,47,47,47
2243,39,39,SimSec,10,12,48,48,48,48,48,48,48,48,48,48,48,48
2244,39,39,SimSec,11,12,49,49,49,49,49,49,49,49,49,49,49,49
2245,39,39,SimSec,12,12,50,50,50,50,50,50,50,50,50,50,50,50
2246,39,39,SimSec,13,12,51,51,51,51,51,51,51,51,51,51,51,51
2247,39,39,SimSec,14,12,52,52,52,52,52,52,52,52,52,52,52,52
2248,39,39,SimSec,15,12,53,53,53,53,53,53,53,53,53,53,53,53
2249,39,39,SimSec,16,12,54,54,54,54,54,54,54,54,54,54,54,54
2250,39,39,SimSec,17,12,55,55,55,55,55,55,55,55,55,55,55,55
2251,39,39,SimSec,18,12,56,56,56,56,56,56,56,56,56,56,56,56
2252,39,39,SimSec,19,12,57,57,57,57,57,57,57,57,57,57,57,57
2253,39,39,SimSec,20,12,58,58,58,58,58,58,58,58,58,58,58,58
2254,39,39,SimSec,21,12,59,59,59,59,59,59,59,59,59,59,59,59
2255,39,39,SimSec,22,12,1,1,1,1,1,1,1,1,1,1,1,1
2256,39,39,SimSec,23,12,2,2,2,2,2,2,2,2,2,2,2,2
2257,39,39,SimSec,24,12,3,3,3,3,3,3,3,3,3,3,3,3
2258,39,39,SimSec,25,12,4,4,4,4,4,4,4,4,4,4,4,4
2259,39,39,SimSec,26,12,5,5,5,5,5,5,5,5,5,5,5,5
2260,39,39,SimSec,27,12,6,6,6,6,6,6,6,6,6,6,6,6
2261,39,39,SimSec,28,12,7,7,7,7,7,7,7,7,7,7,7,7
2262,39,39,SimSec,29,12,8,8,8,8,8,8,8,8,8,8,8,8
2263,39,39,SimSec,30,12,9,9,9,9,9,9,9,9,9,9,9,9
2264,39,39,SimSec,31,12,10,10,10,10,10,10,10,10,10,10,10,10
2265,39,39,SimSec,32,12,11,11,11,11,11,11,11,11,11,11,11,11
2266,39,39,SimSec,33,12,12,12,12,12,12,12,12,12,12,12,12,12
2267,39,39,SimSec,34,12,13,13,13,13,13,13,13,13,13,13,13,13
2268,39,39,SimSec,35,12,14,14,14,14,14,14,14,14,14,14,14,14
2269,39,39,SimSec,36,12,15,15,15,15,15,15,15,15,15,15,15,15
2270,39,39,SimSec,37,12,16,16,16,16,16,16,16,16,16,16,16,16
2271,39,39,SimSec,38,12,17,17,17,17,17,17,17,17,17,17,17,17
2272,39,39,SimSec,39,12,18,18,18,18,18,18,18,18,18,18,18,18
2273,39,39,SimSec,40,12,19,19,19,19,19,19,19,19,19,19,19,19
2274,39,39,SimSec,41,12,20,20,20,20,20,20,20,20,20,20,20,20
2275,39,39,SimSec,42,12,21,21,21,21,21,21,21,21,21,21,21,21
2276,39,39,SimSec,43,12,22,22,22,22,22,22,22,22,22,22,22,22
2277,39,39,SimSec,44,12,23,23,23,23,23,23,23,23,23,23,23,23
2278,39,39,SimSec,45,12,24,24,24,24,24,24,24,24,24,24,24,24
2279,39,39,SimSec,46,12,25,25,25,25,25,25,25,25,25,25,25,25
2280,39,39,SimSec,47,12,26,26,26,26,26,26,26,26,26,26,26,26
2281,39,39,SimSec,48,12,27,27,27,27,27,27,27,27,27,27,27,27
2282,39,39,SimSec,49,12,28,28,28,28,28,28,28,28,28,28,28,28
2283,39,39,SimSec,50,12,29,29,29,29,29,29,29,29,29,29,29,29
2284,39,39,SimSec,51,12,30,30,30,30,30,30,30,30,30,30,30,30
2285,39,39,SimSec,52,12,31,31,31,31,31,31,31,31,31,31,31,31
2286,39,39,SimSec,53,12,32,32,32,32,32,32,32,32,32,32,32,32
2287,39,39,SimSec,54,12,33,33,33,33,33,33,33,33,33,33,33,33
2288,39,39,SimSec,55,12,34,34,34,34,34,34,34,34,34,34,34,34
2289,39,39,SimSec,56,12,35,35,35,35,35,35,35,35,35,35,35,35
2290,39,39,SimSec,57,12,36,36,36,36,36,36,36,36,36,36,36,36
2291,39,39,SimSec,58,12,37,37,37,37,37,37,37,37,37,37,37,37
2292,39,39,SimSec,59,12,38,38,38,38,38,38,38,38,38,38,38,38
2293,40,40,SimSec,1,12,40,40,40,40,40,40,40,40,40,40,40,40
2294,40,40,SimSec,2,12,41,41,41,41,41,41,41,41,41,41,41,41
2295,40,40,SimSec,3,12,42,42,42,42,42,42,42,42,42,42,42,42
2296,40,40,SimSec,4,12,43,43,43,43,43,43,43,43,43,43,43,43
2297,40,40,SimSec,5,12,44,44,44,44,44,44,44,44,44,44,44,44
2298,40,40,SimSec,6,12,45,45,45,45,45,45,45,45,45,45,45,45
2299,40,40,SimSec,7,12,46,46,46,46,46,46,46,46,46,46,46,46
2300,40,40,SimSec,8,12,47,47,47,47,47,47,47,47,47,47,47,47
2301,40,40,SimSec,9,12,48,48,48,48,48,48,48,48,48,48,48,48
2302,40,40,SimSec,10,12,49,49,49,49,49,49,49,49,49,49,49,49
2303,40,40,SimSec,11,12,50,50,50,50,50,50,50,50,50,50,50,50
2304,40,40,SimSec,12,12,51,51,51,51,51,51,51,51,51,51,51,51
2305,40,40,SimSec,13,12,52,52,52,52,52,52,52,52,52,52,52,52
2306,40,40,SimSec,14,12,53,53,53,53,53,53,53,53,53,53,53,53
2307,40,40,SimSec,15,12,54,54,54,54,54,54,54,54,54,54,54,54
2308,40,40,SimSec,16,12,55,55,55,55,55,55,55,55,55,55,55,55
2309,40,40,SimSec,17,12,56,56,56,56,56,56,56,56,56,56,56,56
2310,40,40,SimSec,18,12,57,57,57,57,57,57,57,57,57,57,57,57
2311,40,40,SimSec,19,12,58,58,58,58,58,58,58,58,58,58,58,58
2312,40,40,SimSec,20,12,59,59,59,59,59,59,59,59,59,59,59,59
2313,40,40,SimSec,21,12,1,1,1,1,1,1,1,1,1,1,1,1
2314,40,40,SimSec,22,12,2,2,2,2,2,2,2,2,2,2,2,2
2315,40,40,SimSec,23,12,3,3,3,3,3,3,3,3,3,3,3,3
2316,40,40,SimSec,24,12,4,4,4,4,4,4,4,4,4,4,4,4
2317,40,40,SimSec,25,12,5,5,5,5,5,5,5,5,5,5,5,5
2318,40,40,SimSec,26,12,6,6,6,6,6,6,6,6,6,6,6,6
2319,40,40,SimSec,27,12,7,7,7,7,7,7,7,7,7,7,7,7
2320,40,40,SimSec,28,12,8,8,8,8,8,8,8,8,8,8,8,8
2321,40,40,SimSec,29,12,9,9,9,9,9,9,9,9,9,9,9,9
2322,40,40,SimSec,30,12,10,10,10,10,10,10,10,10,10,10,10,10
2323,40,40,SimSec,31,12,11,11,11,11,11,11,11,11,11,11,11,11
2324,40,40,SimSec,32,12,12,12,12,12,12,12,12,12,12,12,12,12
2325,40,40,SimSec,33,12,13,13,13,13,13,13,13,13,13,13,13,13
2326,40,40,SimSec,34,12,14,14,14,14,14,14,14,14,14,14,14,14
2327,40,40,SimSec,35,12,15,15,15,15,15,15,15,15,15,15,15,15
2328,40,40,SimSec,36,12,16,16,16,16,16,16,16,16,16,16,16,16
2329,40,40,SimSec,37,12,17,17,17,17,17,17,17,17,17,17,17,17
2330,40,40,SimSec,38,12,18,18,18,18,18,18,18,18,18,18,18,18
2331,40,40,SimSec,39,12,19,19,19,19,19,19,19,19,19,19,19,19
2332,40,40,SimSec,40,12,20,20,20,20,20,20,20,20,20,20,20,20
2333,40,40,SimSec,41,12,21,21,21,21,21,21,21,21,21,21,21,21
2334,40,40,SimSec,42,12,22,22,22,22,22,22,22,22,22,22,22,22
2335,40,40,SimSec,43,12,23,23,23,23,23,23,23,23,23,23,23,23
2336,40,40,SimSec,44,12,24,24,24,24,24,24,24,24,24,24,24,24
2337,40,40,SimSec,45,12,25,25,25,25,25,25,25,25,25,25,25,25
2338,40,40,SimSec,46,12,26,26,26,26,26,26,26,26,26,26,26,26
2339,40,40,SimSec,47,12,27,27,27,27,27,27,27,27,27,27,27,27
2340,40,40,SimSec,48,12,28,28,28,28,28,28,28,28,28,28,28,28
2341,40,40,SimSec,49,12,29,29,29,29,29,29,29,29,29,29,29,29
2342,40,40,SimSec,50,12,30,30,30,30,30,30,30,30,30,30,30,30
2343,40,40,SimSec,51,12,31,31,31,31,31,31,31,31,31,31,31,31
2344,40,40,SimSec,52,12,32,32,32,32,32,32,32,32,32,32,32,32
2345,40,40,SimSec,53,12,33,33,33,33,33,33,33,33,33,33,33,33
2346,40,40,SimSec,54,12,34,34,34,34,34,34,34,34,34,34,34,34
2347,40,40,SimSec,55,12,35,35,35,35,35,35,35,35,35,35,35,35
2348,40,40,SimSec,56,12,36,36,36,36,36,36,36,36,36,36,36,36
2349,40,40,SimSec,57,12,37,37,37,37,37,37,37,37,37,37,37,37
2350,40,40,SimSec,58,12,38,38,38,38,38,38,38,38,38,38,38,38
2351,40,40,SimSec,59,12,39,39,39,39,39,39,39,39,39,39,39,39
2352,41,41,SimSec,1,12,41,41,41,41,41,41,41,41,41,41,41,41
2353,41,41,SimSec,2,12,42,42,42,42,42,42,42,42,42,42,42,42
2354,41,41,SimSec,3,12,43,43,43,43,43,43,43,43,43,43,43,43
2355,41,41,SimSec,4,12,44,44,44,44,44,44,44,44,44,44,44,44
2356,41,41,SimSec,5,12,45,45,45,45,45,45,45,45,45,45,45,45
2357,41,41,SimSec,6,12,46,46,46,46,46,46,46,46,46,46,46,46
2358,41,41,SimSec,7,12,47,47,47,47,47,47,47,47,47,47,47,47
2359,41,41,SimSec,8,12,48,48,48,48,48,48,48,48,48,48,48,48
2360,41,41,SimSec,9,12,49,49,49,49,49,49,49,49,49,49,49,49
2361,41,41,SimSec,10,12,50,50,50,50,50,50,50,50,50,50,50,50
2362,41,41,SimSec,11,12,51,51,51,51,51,51,51,51,51,51,51,51
2363,41,41,SimSec,12,12,52,52,52,52,52,52,52,52,52,52,52,52
2364,41,41,SimSec,13,12,53,53,53,53,53,53,53,53,53,53,53,53
2365,41,41,SimSec,14,12,54,54,54,54,54,54,54,54,54,54,54,54
2366,41,41,SimSec,15,12,55,55,55,55,55,55,55,55,55,55,55,55
2367,41,41,SimSec,16,12,56,56,56,56,56,56,56,56,56,56,56,56
2368,41,41,SimSec,17,12,57,57,57,57,57,57,57,57,57,57,57,57
2369,41,41,SimSec,18,12,58,58,58,58,58,58,58,58,58,58,58,58
2370,41,41,SimSec,19,12,59,59,59,59,59,59,59,59,59,59,59,59
2371,41,41,SimSec,20,12,1,1,1,1,1,1,1,1,1,1,1,1
2372,41,41,SimSec,21,12,2,2,2,2,2,2,2,2,2,2,2,2
2373,41,41,SimSec,22,12,3,3,3,3,3,3,3,3,3,3,3,3
2374,41,41,SimSec,23,12,4,4,4,4,4,4,4,4,4,4,4,4
2375,41,41,SimSec,24,12,5,5,5,5,5,5,5,5,5,5,5,5
2376,41,41,SimSec,25,12,6,6,6,6,6,6,6,6,6,6,6,6
2377,41,41,SimSec,26,12,7,7,7,7,7,7,7,7,7,7,7,7
2378,41,41,SimSec,27,12,8,8,8,8,8,8,8,8,8,8,8,8
2379,41,41,SimSec,28,12,9,9,9,9,9,9,9,9,9,9,9,9
2380,41,41,SimSec,29,12,10,10,10,10,10,10,10,10,10,10,10,10
2381,41,41,SimSec,30,12,11,11,11,11,11,11,11,11,11,11,11,11
2382,41,41,SimSec,31,12,12,12,12,12,12,12,12,12,12,12,12,12
2383,41,41,SimSec,32,12,13,13,13,13,13,13,13,13,13,13,13,13
2384,41,41,SimSec,33,12,14,14,14,14,14,14,14,14,14,14,14,14
2385,41,41,SimSec,34,12,15,15,15,15,15,15,15,15,15,15,15,15
2386,41,41,SimSec,35,12,16,16,16,16,16,16,16,16,16,16,16,16
2387,41,41,SimSec,36,12,17,17,17,17,17,17,17,17,17,17,17,17
2388,41,41,SimSec,37,12,18,18,18,18,18,18,18,18,18,18,18,18
2389,41,41,SimSec,38,12,19,19,19,19,19,19,19,19,19,19,19,19
2390,41,41,SimSec,39,12,20,20,20,20,20,20,20,20,20,20,20,20
2391,41,41,SimSec,40,12,21,21,21,21,21,21,21,21,21,21,21,21
2392,41,41,SimSec,41,12,22,22,22,22,22,22,22,22,22,22,22,22
2393,41,41,SimSec,42,12,23,23,23,23,23,23,23,23,23,23,23,23
2394,41,41,SimSec,43,12,24,24,24,24,24,24,24,24,24,24,24,24
2395,41,41,SimSec,44,12,25,25,25,25,25,25,25,25,25,25,25,25
2396,41,41,SimSec,45,12,26,26,26,26,26,26,26,26,26,26,26,26
2397,41,41,SimSec,46,12,27,27,27,27,27,27,27,27,27,27,27,27
2398,41,41,SimSec,47,12,28,28,28,28,28,28,28,28,28,28,28,28
2399,41,41,SimSec,48,12,29,29,29,29,29,29,29,29,29,29,29,29
2400,41,41,SimSec,49,12,30,30,30,30,30,30,30,30,30,30,30,30
2401,41,41,SimSec,50,12,31,31,31,31,31,31,31,31,31,31,31,31
2402,41,41,SimSec,51,12,32,32,32,32,32,32,32,32,32,32,32,32
2403,41,41,SimSec,52,12,33,33,33,33,33,33,33,33,33,33,33,33
2404,41,41,SimSec,53,12,34,34,34,34,34,34,34,34,34,34,34,34
2405,41,41,SimSec,54,12,35,35,35,35,35,35,35,35,35,35,35,35
2406,41,41,SimSec,55,12,36,36,36,36,36,36,36,36,36,36,36,36
2407,41,41,SimSec,56,12,37,37,37,37,37,37,37,37,37,37,37,37
2408,41,41,SimSec,57,12,38,38,38,38,38,38,38,38,38,38,38,38
2409,41,41,SimSec,58,12,39,39,39,39,39,39,39,39,39,39,39,39
2410,41,41,SimSec,59,12,40,40,40,40,40,40,40,40,40,40,40,40
2411,42,42,SimSec,1,12,42,42,42,42,42,42,42,42,42,42,42,42
2412,42,42,SimSec,2,12,43,43,43,43,43,43,43,43,43,43,43,43
2413,42,42,SimSec,3,12,44,44,44,44,44,44,44,44,44,44,44,44
2414,42,42,SimSec,4,12,45,45,45,45,45,45,45,45,45,45,45,45
2415,42,42,SimSec,5,12,46,46,46,46,46,46,46,46,46,46,46,46
2416,42,42,SimSec,6,12,47,47,47,47,47,47,47,47,47,47,47,47
2417,42,42,SimSec,7,12,48,48,48,48,48,48,48,48,48,48,48,48
2418,42,42,SimSec,8,12,49,49,49,49,49,49,49,49,49,49,49,49
2419,42,42,SimSec,9,12,50,50,50,50,50,50,50,50,50,50,50,50
2420,42,42,SimSec,10,12,51,51,51,51,51,51,51,51,51,51,51,51
2421,42,42,SimSec,11,12,52,52,52,52,52,52,52,52,52,52,52,52
2422,42,42,SimSec,12,12,53,53,53,53,53,53,53,53,53,53,53,53
2423,42,42,SimSec,13,12,54,54,54,54,54,54,54,54,54,54,54,54
2424,42,42,SimSec,14,12,55,55,55,55,55,55,55,55,55,55,55,55
2425,42,42,SimSec,15,12,56,56,56,56,56,56,56,56,56,56,56,56
2426,42,42,SimSec,16,12,57,57,57,57,57,57,57,57,57,57,57,57
2427,42,42,SimSec,17,12,58,58,58,58,58,58,58,58,58,58,58,58
2428,42,42,SimSec,18,12,59,59,59,59,59,59,59,59,59,59,59,59
2429,42,42,SimSec,19,12,1,1,1,1,1,1,1,1,1,1,1,1
2430,42,42,SimSec,20,12,2,2,2,2,2,2,2,2,2,2,2,2
2431,42,42,SimSec,21,12,3,3,3,3,3,3,3,3,3,3,3,3
2432,42,42,SimSec,22,12,4,4,4,4,4,4,4,4,4,4,4,4
2433,42,42,SimSec,23,12,5,5,5,5,5,5,5,5,5,5,5,5
2434,42,42,SimSec,24,12,6,6,6,6,6,6,6,6,6,6,6,6
2435,42,42,SimSec,25,12,7,7,7,7,7,7,7,7,7,7,7,7
2436,42,42,SimSec,26,12,8,8,8,8,8,8,8,8,8,8,8,8
2437,42,42,SimSec,27,12,9,9,9,9,9,9,9,9,9,9,9,9
2438,42,42,SimSec,28,12,10,10,10,10,10,10,10,10,10,10,10,10
2439,42,42,SimSec,29,12,11,11,11,11,11,11,11,11,11,11,11,11
2440,42,42,SimSec,30,12,12,12,12,12,12,12,12,12,12,12,12,12
2441,42,42,SimSec,31,12,13,13,13,13,13,13,13,13,13,13,13,13
2442,42,42,SimSec,32,12,14,14,14,14,14,14,14,14,14,14,14,14
2443,42,42,SimSec,33,12,15,15,15,15,15,15,15,15,15,15,15,15
2444,42,42,SimSec,34,12,16,16,16,16,16,16,16,16,16,16,16,16
2445,42,42,SimSec,35,12,17,17,17,17,17,17,17,17,17,17,17,17
2446,42,42,SimSec,36,12,18,18,18,18,18,18,18,18,18,18,18,18
2447,42,42,SimSec,37,12,19,19,19,19,19,19,19,19,19,19,19,19
2448,42,42,SimSec,38,12,20,20,20,20,20,20,20,20,20,20,20,20
2449,42,42,SimSec,39,12,21,21,21,21,21,21,21,21,21,21,21,21
2450,42,42,SimSec,40,12,22,22,22,22,22,22,22,22,22,22,22,22
2451,42,42,SimSec,41,12,23,23,23,23,23,23,23,23,23,23,23,23
2452,42,42,SimSec,42,12,24,24,24,24,24,24,24,24,24,24,24,24
2453,42,42,SimSec,43,12,25,25,25,25,25,25,25,25,25,25,25,25
2454,42,42,SimSec,44,12,26,26,26,26,26,26,26,26,26,26,26,26
2455,42,42,SimSec,45,12,27,27,27,27,27,27,27,27,27,27,27,27
2456,42,42,SimSec,46,12,28,28,28,28,28,28,28,28,28,28,28,28
2457,42,42,SimSec,47,12,29,29,29,29,29,29,29,29,29,29,29,29
2458,42,42,SimSec,48,12,30,30,30,30,30,30,30,30,30,30,30,30
2459,42,42,SimSec,49,12,31,31,31,31,31,31,31,31,31,31,31,31
2460,42,42,SimSec,50,12,32,32,32,32,32,32,32,32,32,32,32,32
2461,42,42,SimSec,51,12,33,33,33,33,33,33,33,33,33,33,33,33
2462,42,42,SimSec,52,12,34,34,34,34,34,34,34,34,34,34,34,34
2463,42,42,SimSec,53,12,35,35,35,35,35,35,35,35,35,35,35,35
2464,42,42,SimSec,54,12,36,36,36,36,36,36,36,36,36,36,36,36
2465,42,42,SimSec,55,12,37,37,37,37,37,37,37,37,37,37,37,37
2466,42,42,SimSec,56,12,38,38,38,38,38,38,38,38,38,38,38,38
2467,42,42,SimSec,57,12,39,39,39,39,39,39,39,39,39,39,39,39
2468,42,42,SimSec,58,12,40,40,40,40,40,40,40,40,40,40,40,40
2469,42,42,SimSec,59,12,41,41,41,41,41,41,41,41,41,41,41,41
2470,43,43,SimSec,1,12,43,43,43,43,43,43,43,43,43,43,43,43
2471,43,43,SimSec,2,12,44,44,44,44,44,44,44,44,44,44,44,44
2472,43,43,SimSec,3,12,45,45,45,45,45,45,45,45,45,45,45,45
2473,43,43,SimSec,4,12,46,46,46,46,46,46,46,46,46,46,46,46
2474,43,43,SimSec,5,12,47,47,47,47,47,47,47,47,47,47,47,47
2475,43,43,SimSec,6,12,48,48,48,48,48,48,48,48,48,48,48,48
2476,43,43,SimSec,7,12,49,49,49,49,49,49,49,49,49,49,49,49
2477,43,43,SimSec,8,12,50,50,50,50,50,50,50,50,50,50,50,50
2478,43,43,SimSec,9,12,51,51,51,51,51,51,51,51,51,51,51,51
2479,43,43,SimSec,10,12,52,52,52,52,52,52,52,52,52,52,52,52
2480,43,43,SimSec,11,12,53,53,53,53,53,53,53,53,53,53,53,53
2481,43,43,SimSec,12,12,54,54,54,54,54,54,54,54,54,54,54,54
2482,43,43,SimSec,13,12,55,55,55,55,55,55,55,55,55,55,55,55
2483,43,43,SimSec,14,12,56,56,56,56,56,56,56,56,56,56,56,56
2484,43,43,SimSec,15,12,57,57,57,57,57,57,57,57,57,57,57,57
2485,43,43,SimSec,16,12,58,58,58,58,58,58,58,58,58,58,58,58
2486,43,43,SimSec,17,12,59,59,59,59,59,59,59,59,59,59,59,59
2487,43,43,SimSec,18,12,1,1,1,1,1,1,1,1,1,1,1,1
2488,43,43,SimSec,19,12,2,2,2,2,2,2,2,2,2,2,2,2
2489,43,43,SimSec,20,12,3,3,3,3,3,3,3,3,3,3,3,3
2490,43,43,SimSec,21,12,4,4,4,4,4,4,4,4,4,4,4,4
2491,43,43,SimSec,22,12,5,5,5,5,5,5,5,5,5,5,5,5
2492,43,43,SimSec,23,12,6,6,6,6,6,6,6,6,6,6,6,6
2493,43,43,SimSec,24,12,7,7,7,7,7,7,7,7,7,7,7,7
2494,43,43,SimSec,25,12,8,8,8,8,8,8,8,8,8,8,8,8
2495,43,43,SimSec,26,12,9,9,9,9,9,9,9,9,9,9,9,9
2496,43,43,SimSec,27,12,10,10,10,10,10,10,10,10,10,10,10,10
2497,43,43,SimSec,28,12,11,11,11,11,11,11,11,11,11,11,11,11
2498,43,43,SimSec,29,12,12,12,12,12,12,12,12,12,12,12,12,12
2499,43,43,SimSec,30,12,13,13,13,13,13,13,13,13,13,13,13,13
2500,43,43,SimSec,31,12,14,14,14,14,14,14,14,14,14,14,14,14
2501,43,43,SimSec,32,12,15,15,15,15,15,15,15,15,15,15,15,15
2502,43,43,SimSec,33,12,16,16,16,16,16,16,16,16,16,16,16,16
2503,43,43,SimSec,34,12,17,17,17,17,17,17,17,17,17,17,17,17
2504,43,43,SimSec,35,12,18,18,18,18,18,18,18,18,18,18,18,18
2505,43,43,SimSec,36,12,19,19,19,19,19,19,19,19,19,19,19,19
2506,43,43,SimSec,37,12,20,20,20,20,20,20,20,20,20,20,20,20
2507,43,43,SimSec,38,12,21,21,21,21,21,21,21,21,21,21,21,21
2508,43,43,SimSec,39,12,22,22,22,22,22,22,22,22,22,22,22,22
2509,43,43,SimSec,40,12,23,23,23,23,23,23,23,23,23,23,23,23
2510,43,43,SimSec,41,12,24,24,24,24,24,24,24,24,24,24,24,24
2511,43,43,SimSec,42,12,25,25,25,25,25,25,25,25,25,25,25,25
2512,43,43,SimSec,43,12,26,26,26,26,26,26,26,26,26,26,26,26
2513,43,43,SimSec,44,12,27,27,27,27,27,27,27,27,27,27,27,27
2514,43,43,SimSec,45,12,28,28,28,28,28,28,28,28,28,28,28,28
2515,43,43,SimSec,46,12,29,29,29,29,29,29,29,29,29,29,29,29
2516,43,43,SimSec,47,12,30,30,30,30,30,30,30,30,30,30,30,30
2517,43,43,SimSec,48,12,31,31,31,31,31,31,31,31,31,31,31,31
2518,43,43,SimSec,49,12,32,32,32,32,32,32,32,32,32,32,32,32
2519,43,43,SimSec,50,12,33,33,33,33,33,33,33,33,33,33,33,33
2520,43,43,SimSec,51,12,34,34,34,34,34,34,34,34,34,34,34,34
2521,43,43,SimSec,52,12,35,35,35,35,35,35,35,35,35,35,35,35
2522,43,43,SimSec,53,12,36,36,36,36,36,36,36,36,36,36,36,36
2523,43,43,SimSec,54,12,37,37,37,37,37,37,37,37,37,37,37,37
2524,43,43,SimSec,55,12,38,38,38,38,38,38,38,38,38,38,38,38
2525,43,43,SimSec,56,12,39,39,39,39,39,39,39,39,39,39,39,39
2526,43,43,SimSec,57,12,40,40,40,40,40,40,40,40,40,40,40,40
2527,43,43,SimSec,58,12,41,41,41,41,41,41,41,41,41,41,41,41
2528,43,43,SimSec,59,12,42,42,42,42,42,42,42,42,42,42,42,42
2529,44,44,SimSec,1,12,44,44,44,44,44,44,44,44,44,44,44,44
2530,44,44,SimSec,2,12,45,45,45,45,45,45,45,45,45,45,45,45
2531,44,44,SimSec,3,12,46,46,46,46,46,46,46,46,46,46,46,46
2532,44,44,SimSec,4,12,47,47,47,47,47,47,47,47,47,47,47,47
2533,44,44,SimSec,5,12,48,48,48,48,48,48,48,48,48,48,48,48
2534,44,44,SimSec,6,12,49,49,49,49,49,49,49,49,49,49,49,49
2535,44,44,SimSec,7,12,50,50,50,50,50,50,50,50,50,50,50,50
2536,44,44,SimSec,8,12,51,51,51,51,51,51,51,51,51,51,51,51
2537,44,44,SimSec,9,12,52,52,52,52,52,52,52,52,52,52,52,52
2538,44,44,SimSec,10,12,53,53,53,53,53,53,53,53,53,53,53,53
2539,44,44,SimSec,11,12,54,54,54,54,54,54,54,54,54,54,54,54
2540,44,44,SimSec,12,12,55,55,55,55,55,55,55,55,55,55,55,55
2541,44,44,SimSec,13,12,56,56,56,56,56,56,56,56,56,56,56,56
2542,44,44,SimSec,14,12,57,57,57,57,57,57,57,57,57,57,57,57
2543,44,44,SimSec,15,12,58,58,58,58,58,58,58,58,58,58,58,58
2544,44,44,SimSec,16,12,59,59,59,59,59,59,59,59,59,59,59,59
2545,44,44,SimSec,17,12,1,1,1,1,1,1,1,1,1,1,1,1
2546,44,44,SimSec,18,12,2,2,2,2,2,2,2,2,2,2,2,2
2547,44,44,SimSec,19,12,3,3,3,3,3,3,3,3,3,3,3,3
2548,44,44,SimSec,20,12,4,4,4,4,4,4,4,4,4,4,4,4
2549,44,44,SimSec,21,12,5,5,5,5,5,5,5,5,5,5,5,5
2550,44,44,SimSec,22,12,6,6,6,6,6,6,6,6,6,6,6,6
2551,44,44,SimSec,23,12,7,7,7,7,7,7,7,7,7,7,7,7
2552,44,44,SimSec,24,12,8,8,8,8,8,8,8,8,8,8,8,8
2553,44,44,SimSec,25,12,9,9,9,9,9,9,9,9,9,9,9,9
2554,44,44,SimSec,26,12,10,10,10,10,10,10,10,10,10,10,10,10
2555,44,44,SimSec,27,12,11,11,11,11,11,11,11,11,11,11,11,11
2556,44,44,SimSec,28,12,12,12,12,12,12,12,12,12,12,12,12,12
2557,44,44,SimSec,29,12,13,13,13,13,13,13,13,13,13,13,13,13
2558,44,44,SimSec,30,12,14,14,14,14,14,14,14,14,14,14,14,14
2559,44,44,SimSec,31,12,15,15,15,15,15,15,15,15,15,15,15,15
2560,44,44,SimSec,32,12,16,16,16,16,16,16,16,16,16,16,16,16
2561,44,44,SimSec,33,12,17,17,17,17,17,17,17,17,17,17,17,17
2562,44,44,SimSec,34,12,18,18,18,18,18,18,18,18,18,18,18,18
2563,44,44,SimSec,35,12,19,19,19,19,19,19,19,19,19,19,19,19
2564,44,44,SimSec,36,12,20,20,20,20,20,20,20,20,20,20,20,20
2565,44,44,SimSec,37,12,21,21,21,21,21,21,21,21,21,21,21,21
