DemIndINum,DemIndAñoFRlt,DemIndAñoIni,DemIndAñoFin,DemIndBar,DemIndSisGbl,DemIndSisPri,DemIndSisSec,DemIndSisCmr,DemIndIBlo,DemIndEtaTip,MesAbr,MesMay,MesJun,MesJul,MesAgo,MesSep,MesOct,MesNov,MesDic,MesEne,MesFeb,MesMar
7849,F,2021,2021,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,9,EtaMes,1.002655552,0.977526455,1.00776415,1.039121575,0.956014846,1.072225383,0.952818549,1.029252226,1.099620573,1.012142011,0.984481971,1.073014905
7850,F,2021,2021,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,10,EtaMes,0.960255842,1.001305661,0.988428325,0.968544074,0.991319562,0.950189799,0.983761967,0.981092302,0.93127975,0.99146454,0.994541355,0.943694793
7851,F,2021,2021,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,11,EtaMes,1.08737172,0.962922749,1.059643287,1.086330132,1.012546689,1.115680818,0.989603633,1.03412853,1.130236935,0.981672005,1.004557975,1.068488484
7852,F,2021,2021,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,12,EtaMes,1.015459104,1.027981247,1.021720188,1.013540012,1.008359191,0.972721044,1.009284012,0.997566023,0.961827716,1.003349536,1.021890098,0.968471645
7853,F,2021,2021,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,13,EtaMes,1.032158872,0.971976093,1.054924668,1.058168734,1.009173254,1.113576172,1.016087812,1.026025799,1.098206572,0.973180756,1.024961724,1.048724296
7854,F,2021,2021,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,14,EtaMes,1.01107952,1.005075884,0.994075757,1.018539938,1.003056476,0.931163371,0.99155586,0.997584661,0.949041619,1.003072513,1.024049463,0.971041733
7855,F,2021,2021,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,15,EtaMes,1.016903474,0.977346023,1.018799924,1.030759525,0.98278915,1.112230333,1.03051635,1.026848904,1.108750806,0.997917448,0.948635891,1.081156648
7856,F,2021,2021,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,16,EtaMes,0.989372489,1.007171788,1.002825091,0.993168414,1.00373501,0.935949427,0.989715553,1.000722178,0.948006954,1.010487257,1.023844327,0.943034946
7857,F,2022,2022,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,1,EtaMes,1.010493798,0.985490799,1.000887962,1.033804363,0.98184847,1.067110595,1.00744638,1.020793026,1.103933218,0.996069423,0.921648042,1.082441425
7858,F,2022,2022,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,2,EtaMes,1.011021143,1.00555766,0.993937536,0.969467825,1.00613051,0.947809956,1.008223762,0.988304555,0.973204992,0.99433259,1.023012642,0.975214548
7859,F,2022,2022,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,3,EtaMes,0.978991787,1.005284769,1.016275618,1.030133119,0.987220386,1.093638154,0.924454149,0.976166249,1.088823536,1.013900843,0.954196699,1.067890752
7860,F,2022,2022,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,4,EtaMes,1.00054631,1.009170263,0.970308586,0.980037465,1.011856595,0.945439857,1.043833169,1.001399045,0.953681776,0.996639877,1.018613464,0.977950794
7861,F,2022,2022,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,5,EtaMes,0.987742527,0.990205989,1.011107502,1.029976504,0.954318508,1.07927075,0.925808917,0.989627363,1.096451067,1.009535507,0.976928111,1.060796478
7862,F,2022,2022,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,6,EtaMes,1.022702128,1.001318802,0.996797068,0.983691331,1.037701105,0.954658632,1.040206005,0.9960533,0.957074102,1.006202325,1.016828088,0.960695308
7863,F,2022,2022,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,7,EtaMes,0.995677649,0.978189744,1.01987507,1.039356635,0.971719644,1.082278043,0.941562338,1.003711767,1.095636824,1.016003664,0.958849825,1.069572963
7864,F,2022,2022,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,8,EtaMes,0.990722071,1.004160216,1.00070407,0.976551716,1.015262777,0.951366081,1.025039973,0.998637666,0.949678098,0.996015525,0.994772579,0.954388951
7865,F,2022,2022,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,9,EtaMes,1.002654503,0.977526846,1.007764076,1.039122041,0.956015183,1.072226004,0.9528184,1.029252028,1.09962004,1.012140638,0.98448239,1.073001181
7866,F,2022,2022,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,10,EtaMes,0.960257029,1.001306113,0.988429214,0.968544465,0.991319676,0.950190083,0.983762888,0.981092771,0.931280243,0.991470697,0.994536439,0.943704055
7867,F,2022,2022,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,11,EtaMes,1.087369857,0.962922072,1.059639143,1.08632836,1.012547335,1.115680441,0.989603032,1.034127345,1.130235333,0.981675766,1.004564274,1.068476677
7868,F,2022,2022,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,12,EtaMes,1.01545888,1.027981059,1.021719499,1.013539536,1.008358903,0.972721182,1.009284399,0.997565951,0.961828434,1.003345796,1.021893105,0.968477548
7869,F,2022,2022,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,13,EtaMes,1.032156127,0.971976446,1.0549227,1.058167238,1.009175304,1.113574702,1.01608773,1.026025039,1.098206278,0.97318607,1.024969123,1.048718746
7870,F,2022,2022,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,14,EtaMes,1.01107856,1.005075491,0.994075709,1.018539407,1.003054414,0.931163128,0.991556148,0.997585109,0.94904165,1.003071175,1.024050885,0.971047782
7871,F,2022,2022,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,15,EtaMes,1.016904401,0.977348317,1.018800459,1.030759251,0.98279008,1.112231085,1.030516521,1.026848855,1.108751759,0.997928397,0.948614496,1.081150037
7872,F,2022,2022,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,16,EtaMes,0.989373366,1.007171658,1.002824554,0.993168554,1.003734607,0.93594968,0.989716454,1.00072275,0.948007878,1.010497159,1.023835391,0.943048296
7873,F,2023,2023,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,1,EtaMes,1.010494445,0.985490579,1.000886968,1.03380863,0.981846497,1.067110804,1.007448204,1.020799458,1.10393446,0.9960671,0.921640375,1.082446635
7874,F,2023,2023,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,2,EtaMes,1.011021416,1.005557929,0.993937814,0.96946365,1.006131749,0.947805403,1.008218425,0.988286662,0.973204908,0.994331901,1.023013976,0.975211061
7875,F,2023,2023,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,3,EtaMes,0.978992041,1.005284482,1.01628686,1.030138699,0.987223432,1.093654333,0.924440016,0.976165561,1.088826056,1.013902049,0.954194611,1.067898301
7876,F,2023,2023,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,4,EtaMes,1.000546867,1.009170451,0.970305173,0.980036933,1.011859962,0.945436567,1.043849395,1.001408353,0.953686273,0.996642688,1.01861723,0.977950654
7877,F,2023,2023,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,5,EtaMes,0.987744474,0.990206248,1.011120567,1.029985502,0.954317496,1.079294008,0.925806749,0.989647722,1.096476717,1.009540833,0.97692986,1.060807083
7878,F,2023,2023,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,6,EtaMes,1.022703879,1.001319026,0.996790066,0.983688304,1.037704078,0.954652934,1.04021866,0.996065502,0.957082103,1.006207207,1.016832557,0.960690997
7879,F,2023,2023,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,7,EtaMes,0.995679795,0.978190167,1.019882602,1.039362636,0.971715935,1.082289416,0.941559343,1.003725449,1.095655184,1.016007433,0.95885147,1.069585713
7880,F,2023,2023,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,8,EtaMes,0.990718775,1.004160206,1.000694807,0.976544894,1.01525778,0.951350635,1.025041742,0.998628659,0.949671635,0.996016896,0.994772944,0.954384732
7881,F,2023,2023,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,9,EtaMes,1.002656521,0.977526008,1.007767425,1.039126045,0.956009334,1.072228244,0.952814759,1.029271718,1.099636477,1.012140806,0.984482044,1.073010167
7882,F,2023,2023,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,10,EtaMes,0.960251392,1.001305787,0.988419925,0.968537982,0.991314772,0.950176512,0.983752649,0.981078345,0.931263268,0.991468505,0.994534981,0.943697935
7883,F,2023,2023,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,11,EtaMes,1.087378889,0.962923216,1.059655379,1.086340965,1.012552325,1.115700679,0.989608526,1.0341554,1.130262534,0.981674457,1.00456457,1.068484127
7884,F,2023,2023,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,12,EtaMes,1.01545938,1.027980866,1.02171712,1.01353938,1.008360617,0.97272329,1.009284005,0.997561534,0.961822769,1.003346549,1.021893995,0.968473674
7885,F,2023,2023,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,13,EtaMes,1.032163818,0.971976559,1.054936424,1.058174353,1.00917584,1.113592942,1.01610252,1.026041238,1.098219495,0.973184455,1.024972301,1.048723694
7886,F,2023,2023,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,14,EtaMes,1.011083303,1.005075706,0.994073584,1.018543748,1.003063007,0.931165988,0.991550392,0.997572869,0.949032442,1.003071613,1.024051509,0.97104435
7887,F,2023,2023,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,15,EtaMes,1.016904216,0.977346558,1.018797794,1.030761061,0.982781183,1.112228001,1.030522932,1.026851073,1.108755818,0.997924738,0.948608082,1.081154315
7888,F,2023,2023,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,16,EtaMes,0.989372175,1.00717229,1.002831563,0.993169764,1.003738278,0.935941867,0.989697448,1.000695951,0.94798501,1.010493649,1.023832863,0.943039878
7889,F,2024,2024,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,1,EtaMes,1.010494719,0.985490012,1.000887837,1.033811162,0.981845799,1.067110609,1.007448139,1.020799986,1.103934936,0.996049928,0.921596276,1.082476588
7890,F,2024,2024,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,2,EtaMes,1.011021708,1.005558516,0.993937751,0.969462189,1.006131977,0.947804662,1.008217158,0.988284915,0.973204551,0.994325938,1.023018761,0.975191033
7891,F,2024,2024,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,3,EtaMes,0.978991806,1.0052867,1.016290108,1.030141407,0.987224283,1.093656604,0.924437321,0.976165098,1.088826118,1.013910676,0.954181934,1.067941799
7892,F,2024,2024,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,4,EtaMes,1.00054731,1.009172289,0.970304297,0.980036629,1.011861069,0.945435937,1.04385235,1.001409175,0.953686844,0.996657995,1.018637673,0.977950077
7893,F,2024,2024,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,5,EtaMes,0.987746107,0.990208454,1.011123352,1.029989229,0.954317886,1.079296865,0.925806426,0.989648834,1.096479135,1.009561979,0.976936791,1.06085963
7894,F,2024,2024,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,6,EtaMes,1.022704773,1.001318311,0.996788323,0.983686985,1.037705639,0.954652154,1.040220992,0.996066351,0.957083063,1.006230857,1.016858125,0.960674647
7895,F,2024,2024,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,7,EtaMes,0.995682501,0.978189301,1.019884839,1.039365648,0.971714408,1.08229149,0.941559404,1.003726466,1.095656974,1.016029228,0.958855015,1.069655753
7896,F,2024,2024,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,8,EtaMes,0.990715915,1.004157812,1.000691716,0.976541671,1.015256252,0.951348423,1.025041904,0.998627528,0.949671291,0.99602236,0.994777109,0.954360292
7897,F,2024,2024,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,9,EtaMes,1.002657904,0.977525721,1.007767998,1.039128635,0.956007147,1.072228333,0.952814405,1.029273769,1.099638387,1.012144303,0.984482609,1.073061668
7898,F,2024,2024,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,10,EtaMes,0.960246855,1.001303552,0.98841678,0.968534573,0.991312925,0.950174632,0.983751147,0.981076998,0.931261411,0.991457415,0.994527077,0.943662782
7899,F,2024,2024,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,11,EtaMes,1.087387543,0.962921385,1.059662173,1.086345694,1.012554329,1.115704164,0.989610241,1.034158665,1.130265619,0.98166899,1.004575142,1.068529036
7900,F,2024,2024,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,12,EtaMes,1.01545981,1.027981875,1.021716146,1.013539093,1.0083612,0.97272359,1.00928378,0.997560807,0.961821864,1.003353771,1.021899084,0.968451571
7901,F,2024,2024,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,13,EtaMes,1.032168259,0.97197469,1.054939973,1.058177082,1.00917685,1.11359548,1.016105036,1.026043412,1.09822181,0.973172634,1.024983541,1.048752366
7902,F,2024,2024,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,14,EtaMes,1.011087802,1.005076141,0.994073517,1.018546644,1.003064028,0.931166521,0.991549454,0.997572267,0.949031222,1.003074287,1.024054272,0.97102448
7903,F,2024,2024,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,15,EtaMes,1.016904549,0.977345322,1.018796926,1.030762361,0.982779462,1.11222813,1.030523046,1.026852048,1.108757771,0.997904123,0.948574641,1.081179184
7904,F,2024,2024,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,16,EtaMes,0.989371196,1.007172654,1.002833856,0.993170063,1.003739385,0.935940903,0.989693856,1.000693958,0.947981841,1.010475163,1.023818563,0.942989696
7905,F,2025,2025,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,1,EtaMes,1.010497106,0.985487201,1.000885933,1.033826162,0.98183894,1.067111095,1.007450747,1.02080522,1.103936187,0.996048996,0.921594074,1.082478565
7906,F,2025,2025,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,2,EtaMes,1.011022576,1.005561017,0.993937937,0.969447993,1.006135534,0.947798618,1.00820921,0.988270668,0.97320424,0.994325189,1.023019241,0.975189376
7907,F,2025,2025,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,3,EtaMes,0.978992746,1.005301545,1.016313216,1.030161062,0.987231657,1.093674319,0.924417552,0.976164601,1.088828722,1.013911658,0.954181503,1.06794482
7908,F,2025,2025,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,4,EtaMes,1.000549406,1.009185081,0.970297522,0.980034623,1.011868655,0.945432292,1.04387592,1.001416914,0.953691374,0.99665919,1.018639082,0.977949933
7909,F,2025,2025,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,5,EtaMes,0.987757619,0.990224749,1.011148428,1.030018824,0.954315442,1.079322251,0.925804264,0.989666288,1.096505238,1.009563649,0.976938713,1.060864579
7910,F,2025,2025,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,6,EtaMes,1.022712729,1.001315289,0.996774662,0.983677696,1.037713314,0.95464579,1.040238498,0.996076953,0.957091188,1.006233359,1.016860312,0.960674056
7911,F,2025,2025,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,7,EtaMes,0.995696099,0.978182249,1.019901108,1.039385007,0.971705252,1.082305162,0.941554749,1.003737435,1.095676025,1.016030294,0.958854277,1.069661449
7912,F,2025,2025,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,8,EtaMes,0.990698856,1.00414307,1.000672503,0.97651785,1.015244247,0.951331673,1.025044337,0.998619926,0.949664668,0.996022644,0.994777188,0.954358462
7913,F,2025,2025,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,9,EtaMes,1.002665581,0.977520986,1.007775535,1.039147393,0.955992211,1.07223059,0.952810647,1.029290589,1.099654891,1.01214477,0.984482883,1.073065597
7914,F,2025,2025,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,10,EtaMes,0.960220422,1.001288809,0.988397686,0.968510668,0.991300988,0.950159457,0.983736546,0.981064746,0.931244018,0.991456379,0.994526516,0.943660023
7915,F,2025,2025,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,11,EtaMes,1.087438389,0.962913086,1.059691741,1.086389585,1.012569825,1.115726832,0.989618563,1.034182443,1.130293727,0.981669626,1.004574765,1.068533037
7916,F,2025,2025,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,12,EtaMes,1.015460692,1.027985512,1.021710135,1.013537677,1.00836563,0.972725894,1.009282662,0.997557135,0.961816401,1.00335408,1.021899556,0.968450034
7917,F,2025,2025,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,13,EtaMes,1.032198119,0.971960366,1.054969015,1.058198416,1.0091837,1.113614911,1.016126392,1.026056991,1.098235833,0.973170654,1.024983636,1.048756349
7918,F,2025,2025,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,14,EtaMes,1.011111997,1.005080337,0.99407017,1.018564184,1.003081819,0.931170163,0.991540359,0.99756161,0.949021862,1.003074946,1.024054522,0.971023967
7919,F,2025,2025,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,15,EtaMes,1.01690987,0.977331625,1.018791369,1.030768053,0.982759286,1.112224703,1.030532006,1.026854084,1.108763253,0.997902192,0.948571811,1.081180407
7920,F,2025,2025,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,16,EtaMes,0.989365858,1.007177199,1.002848186,0.993174539,1.003748144,0.935933174,0.98966643,1.00067084,0.947957668,1.010473667,1.023817132,0.94298546
7921,F,2026,2026,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,1,EtaMes,1.01049759,0.985486547,1.00088575,1.033827084,0.981838362,1.067110849,1.007450343,1.020805103,1.103936897,0.996047701,0.921590638,1.082480831
7922,F,2026,2026,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,2,EtaMes,1.011022574,1.005561253,0.993937826,0.969447465,1.006136027,0.947798128,1.008208601,0.988269315,0.973204265,0.994324867,1.023019359,0.975188329
7923,F,2026,2026,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,3,EtaMes,0.978993402,1.005302637,1.01631492,1.030162584,0.987232212,1.093675859,0.924415982,0.976164408,1.088828991,1.013912454,0.954180658,1.067947705
7924,F,2026,2026,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,4,EtaMes,1.000549589,1.009186031,0.970297034,0.980034607,1.011869474,0.945431814,1.043877779,1.001417637,0.953691763,0.996660041,1.018640336,0.977950038
7925,F,2026,2026,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,5,EtaMes,0.987759177,0.990225094,1.011151259,1.030020304,0.954316464,1.079324513,0.925803783,0.989667469,1.096506787,1.009565203,0.976937932,1.060867153
7926,F,2026,2026,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,6,EtaMes,1.022713769,1.001314903,0.996773596,0.983676759,1.037713588,0.954645562,1.040240268,0.996077364,0.957092234,1.006233969,1.016861694,0.960672263
7927,F,2026,2026,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,7,EtaMes,0.995696607,0.978182405,1.01990282,1.039387071,0.971704304,1.082306381,0.941553668,1.003737717,1.095676692,1.016032265,0.958854647,1.069664769
7928,F,2026,2026,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,8,EtaMes,0.990697466,1.004141623,1.000670905,0.976515871,1.015243314,0.951329831,1.025044381,0.998619257,0.949664086,0.996022885,0.994777727,0.954356669
7929,F,2026,2026,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,9,EtaMes,1.002666761,0.977520656,1.007775552,1.039148884,0.955990922,1.072231101,0.952810337,1.0292921,1.099656517,1.012144941,0.98448286,1.073068654
7930,F,2026,2026,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,10,EtaMes,0.960218064,1.001287541,0.988395909,0.968509064,0.991299899,0.950158383,0.983735569,0.981063756,0.931242701,0.99145582,0.994525981,0.943658083
7931,F,2026,2026,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,11,EtaMes,1.087441905,0.96291285,1.059694469,1.086393224,1.012570896,1.115727703,0.989620315,1.034184604,1.130296219,0.981669172,1.00457605,1.068535898
7932,F,2026,2026,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,12,EtaMes,1.015461066,1.027985988,1.021710148,1.013537452,1.008365401,0.972725969,1.009282457,0.99755702,0.96181579,1.003354803,1.021899496,0.968448545
7933,F,2026,2026,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,13,EtaMes,1.032199698,0.97195995,1.054972722,1.05819965,1.009182808,1.113615994,1.016127738,1.02605865,1.098237346,0.973169649,1.024985276,1.048756215
7934,F,2026,2026,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,14,EtaMes,1.011113765,1.005080595,0.994070216,1.018564464,1.003083671,0.931170867,0.991539615,0.997561298,0.949020786,1.003074672,1.024054584,0.971022414
7935,F,2026,2026,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,15,EtaMes,1.016910272,0.977331037,1.018790885,1.030768064,0.982757709,1.112225145,1.03053293,1.026854314,1.108762372,0.997901301,0.948570292,1.081181786
7936,F,2026,2026,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,16,EtaMes,0.989365187,1.00717789,1.002849109,0.99317492,1.003748888,0.935932562,0.989664298,1.000668983,0.947955969,1.010472741,1.023816674,0.942982761
7937,F,2027,2027,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,1,EtaMes,1.01049759,0.985486547,1.00088575,1.033827084,0.981838362,1.067110849,1.007450343,1.020805103,1.103936897,0.996047701,0.921590638,1.082480831
7938,F,2027,2027,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,2,EtaMes,1.011022574,1.005561253,0.993937826,0.969447465,1.006136027,0.947798128,1.008208601,0.988269315,0.973204265,0.994324867,1.023019359,0.975188329
7939,F,2027,2027,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,3,EtaMes,0.978993402,1.005302637,1.01631492,1.030162584,0.987232212,1.093675859,0.924415982,0.976164408,1.088828991,1.013912454,0.954180658,1.067947705
7940,F,2027,2027,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,4,EtaMes,1.000549589,1.009186031,0.970297034,0.980034607,1.011869474,0.945431814,1.043877779,1.001417637,0.953691763,0.996660041,1.018640336,0.977950038
7941,F,2027,2027,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,5,EtaMes,0.987759177,0.990225094,1.011151259,1.030020304,0.954316464,1.079324513,0.925803783,0.989667469,1.096506787,1.009565203,0.976937932,1.060867153
7942,F,2027,2027,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,6,EtaMes,1.022713769,1.001314903,0.996773596,0.983676759,1.037713588,0.954645562,1.040240268,0.996077364,0.957092234,1.006233969,1.016861694,0.960672263
7943,F,2027,2027,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,7,EtaMes,0.995696607,0.978182405,1.01990282,1.039387071,0.971704304,1.082306381,0.941553668,1.003737717,1.095676692,1.016032265,0.958854647,1.069664769
7944,F,2027,2027,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,8,EtaMes,0.990697466,1.004141623,1.000670905,0.976515871,1.015243314,0.951329831,1.025044381,0.998619257,0.949664086,0.996022885,0.994777727,0.954356669
7945,F,2027,2027,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,9,EtaMes,1.002666761,0.977520656,1.007775552,1.039148884,0.955990922,1.072231101,0.952810337,1.0292921,1.099656517,1.012144941,0.98448286,1.073068654
7946,F,2027,2027,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,10,EtaMes,0.960218064,1.001287541,0.988395909,0.968509064,0.991299899,0.950158383,0.983735569,0.981063756,0.931242701,0.99145582,0.994525981,0.943658083
7947,F,2027,2027,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,11,EtaMes,1.087441905,0.96291285,1.059694469,1.086393224,1.012570896,1.115727703,0.989620315,1.034184604,1.130296219,0.981669172,1.00457605,1.068535898
7948,F,2027,2027,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,12,EtaMes,1.015461066,1.027985988,1.021710148,1.013537452,1.008365401,0.972725969,1.009282457,0.99755702,0.96181579,1.003354803,1.021899496,0.968448545
7949,F,2027,2027,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,13,EtaMes,1.032199698,0.97195995,1.054972722,1.05819965,1.009182808,1.113615994,1.016127738,1.02605865,1.098237346,0.973169649,1.024985276,1.048756215
7950,F,2027,2027,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,14,EtaMes,1.011113765,1.005080595,0.994070216,1.018564464,1.003083671,0.931170867,0.991539615,0.997561298,0.949020786,1.003074672,1.024054584,0.971022414
7951,F,2027,2027,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,15,EtaMes,1.016910272,0.977331037,1.018790885,1.030768064,0.982757709,1.112225145,1.03053293,1.026854314,1.108762372,0.997901301,0.948570292,1.081181786
7952,F,2027,2027,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,16,EtaMes,0.989365187,1.00717789,1.002849109,0.99317492,1.003748888,0.935932562,0.989664298,1.000668983,0.947955969,1.010472741,1.023816674,0.942982761
