DemIndNum,DemIndAñoFRlt,DemIndAñoIni,DemIndAñoFin,DemIndBar,DemIndTasa,DemIndFPot,DemIndEtaTip,Abr,May,Jun,Jul,Ago,Sep,Oct,Nov,Dic,Ene,Feb,Mar
315,F,2031,*,Chillan 154,0,F,EtaMes,0.709122455,0.809210193,0.739690872,0.789980139,0.758441508,0.760558656,0.787297999,0.770787192,0.819247696,0.7821806,0.694168572,0.758986667
316,F,2017,2017,Ciruelos 220,0,F,EtaMes,0.192484887,0.19890105,0.192484887,0.19890105,0.19890105,0.192484887,0.19890105,2.294681718,0.19890105,0.209833969,0.189527456,0.209833969
317,F,2018,2018,Ciruelos 220,0,F,EtaMes,0.203065131,0.209833969,0.203065131,0.209833969,0.209833969,0.203065131,0.209833969,2.420812624,0.209833969,0.216774611,0.195796423,0.216774611
318,F,2019,2019,Ciruelos 220,0,F,EtaMes,0.209781882,0.216774611,0.209781882,0.216774611,0.216774611,0.209781882,0.216774611,2.500885426,0.216774611,0.220604416,0.199255601,0.220604416
319,F,2020,2020,Ciruelos 220,0,F,EtaMes,0.213488144,0.220604416,0.213488144,0.220604416,0.220604416,0.213488144,0.220604416,2.545069114,0.220604416,0.222052585,0.200563625,0.222052585
320,F,2021,2021,Ciruelos 220,0,F,EtaMes,0.214889598,0.222052585,0.214889598,0.222052585,0.222052585,0.214889598,0.222052585,2.56177635,0.222052585,0.223981651,0.202306007,0.223981651
321,F,2022,2022,Ciruelos 220,0,F,EtaMes,0.216756436,0.223981651,0.216756436,0.223981651,0.223981651,0.216756436,0.223981651,2.584031601,0.223981651,0.225636711,0.2038009,0.225636711
322,F,2023,2023,Ciruelos 220,0,F,EtaMes,0.218358107,0.225636711,0.218358107,0.225636711,0.225636711,0.218358107,0.225636711,2.603125703,0.225636711,0.228414843,0.206310181,0.228414843
323,F,2024,2024,Ciruelos 220,0,F,EtaMes,0.221046622,0.228414843,0.221046622,0.228414843,0.228414843,0.221046622,0.228414843,2.635176456,0.228414843,0.232849879,0.21031602,0.232849879
324,F,2025,2025,Ciruelos 220,0,F,EtaMes,0.225338593,0.232849879,0.225338593,0.232849879,0.232849879,0.225338593,0.232849879,2.686342588,0.232849879,0.238881257,0.215763716,0.238881257
325,F,2026,2026,Ciruelos 220,0,F,EtaMes,0.23117541,0.238881257,0.23117541,0.238881257,0.238881257,0.23117541,0.238881257,2.755925382,0.238881257,0.244150884,0.220523379,0.244150884
326,F,2027,2027,Ciruelos 220,0,F,EtaMes,0.236275049,0.244150884,0.236275049,0.244150884,0.244150884,0.236275049,0.244150884,2.816720023,0.244150884,0.249491853,0.22534748,0.249491853
327,F,2028,2028,Ciruelos 220,0,F,EtaMes,0.241443729,0.249491853,0.241443729,0.249491853,0.249491853,0.241443729,0.249491853,2.878337719,0.249491853,0.254488228,0.229860335,0.254488228
328,F,2029,2029,Ciruelos 220,0,F,EtaMes,0.24627893,0.254488228,0.24627893,0.254488228,0.254488228,0.24627893,0.254488228,2.935979893,0.254488228,0.253819544,0.229256362,0.253819544
329,F,2030,2030,Ciruelos 220,0,F,EtaMes,0.245631817,0.253819544,0.245631817,0.253819544,0.253819544,0.245631817,0.253819544,2.928265422,0.253819544,0.252119104,0.227720481,0.252119104
330,F,2031,*,Ciruelos 220,0,F,EtaMes,0.24398623,0.252119104,0.24398623,0.252119104,0.252119104,0.24398623,0.252119104,2.908647789,0.252119104,0.253846686,0.229280878,0.253846686
331,F,2017,2017,Club Hipico 110,0,F,EtaMes,1.097019947,1.138158195,1.110732696,1.151870944,1.179296443,1.083307197,1.151870944,1.165583693,1.220434691,1.204940372,1.105709988,1.219116141
332,F,2018,2018,Club Hipico 110,0,F,EtaMes,1.134061527,1.176588834,1.148237296,1.190764603,1.219116141,1.119885758,1.190764603,1.204940372,1.261643448,1.227865887,1.12674752,1.242311368
333,F,2019,2019,Club Hipico 110,0,F,EtaMes,1.155638482,1.198974925,1.170083963,1.213420406,1.242311368,1.141193001,1.213420406,1.227865887,1.285647811,1.226092508,1.125120184,1.240517126
334,F,2020,2020,Club Hipico 110,0,F,EtaMes,1.153969419,1.197243272,1.168394037,1.21166789,1.240517126,1.139544802,1.21166789,1.226092508,1.283790979,1.223289727,1.12254822,1.23768137
335,F,2021,2021,Club Hipico 110,0,F,EtaMes,1.151331507,1.194506439,1.165723151,1.208898083,1.23768137,1.136939863,1.208898083,1.223289727,1.280856302,1.212519055,1.112664545,1.226783985
336,F,2022,2022,Club Hipico 110,0,F,EtaMes,1.141194405,1.183989195,1.155459335,1.198254125,1.226783985,1.126929475,1.198254125,1.212519055,1.269578775,1.196513288,1.0979769,1.210589915
337,F,2023,2023,Club Hipico 110,0,F,EtaMes,1.126130154,1.168360035,1.140206781,1.182436661,1.210589915,1.112053527,1.182436661,1.196513288,1.252819796,0.365252154,0.335172565,0.369549239
338,F,2024,2024,Club Hipico 110,0,F,EtaMes,0.343766734,0.356657986,0.348063818,0.36095507,0.369549239,0.339469649,0.36095507,0.365252154,0.382440491,0,0,0
339,F,2025,2025,Club Hipico 110,0,F,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
340,F,2026,2026,Club Hipico 110,0,F,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
341,F,2027,2027,Club Hipico 110,0,F,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
342,F,2028,2028,Club Hipico 110,0,F,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
343,F,2029,2029,Club Hipico 110,0,F,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
344,F,2030,2030,Club Hipico 110,0,F,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
345,F,2031,*,Club Hipico 110,0,F,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
346,F,2017,2017,Colbun 220,0,F,EtaMes,6.826999672,7.825080001,7.155555758,7.681005683,7.347759216,7.344139062,7.6353173,7.478177425,7.982645912,7.932927811,7.125277076,7.678150388
347,F,2018,2018,Colbun 220,0,F,EtaMes,7.207261448,8.260390557,7.553939711,8.108459519,7.757020735,7.752763686,8.060259799,7.894545034,8.426992684,8.175972918,7.343201269,7.912540608
348,F,2019,2019,Colbun 220,0,F,EtaMes,7.427442107,8.51472241,7.785359728,8.357538317,7.994019736,7.991215486,8.307744303,8.136320561,8.685469255,8.320644825,7.473141872,8.052561049
349,F,2020,2020,Colbun 220,0,F,EtaMes,7.558876309,8.66537378,7.923119989,8.50541533,8.135479687,8.132607347,8.454741595,8.280291922,8.839153144,8.378020903,7.524727609,8.108209686
350,F,2021,2021,Colbun 220,0,F,EtaMes,7.611089672,8.724948029,7.977756858,8.563971934,8.191672647,8.188554588,8.512965548,8.3374031,8.900062632,8.45411191,7.593133305,8.18199564
351,F,2022,2022,Colbun 220,0,F,EtaMes,7.680323458,8.803975117,8.050214951,8.641639466,8.26618368,8.262766146,8.590189966,8.413141244,8.98084449,8.520301582,7.652654625,8.246218336
352,F,2023,2023,Colbun 220,0,F,EtaMes,7.740576578,8.872662494,8.113245062,8.709171065,8.331028464,8.327279327,8.657341391,8.479028173,9.051101388,8.628894282,7.750260843,8.351479789
353,F,2024,2024,Colbun 220,0,F,EtaMes,7.839352086,8.985506847,8.216652397,8.820045823,8.437334135,8.433235181,8.767578001,8.587112697,9.16640303,8.800603195,7.904566674,8.517851263
354,F,2025,2025,Colbun 220,0,F,EtaMes,7.99548577,9.164041953,8.380160969,8.995417244,8.605372607,8.600851045,8.941930676,8.758010354,9.34874454,9.032650155,8.113067292,8.742622379
355,F,2026,2026,Colbun 220,0,F,EtaMes,8.206437648,9.405406624,8.601124985,9.232462244,8.832410738,8.827435236,9.177590243,8.988954056,9.59518216,9.236600678,8.296345629,8.940230223
356,F,2027,2027,Colbun 220,0,F,EtaMes,8.39188614,9.617469568,8.795335347,9.440765323,9.031999278,9.026527472,9.384682868,9.191940661,9.811762804,9.442832654,8.481665056,9.140028008
357,F,2028,2028,Colbun 220,0,F,EtaMes,8.579393817,9.83193508,8.991717871,9.651414425,9.233804574,9.227869249,9.594105127,9.397195668,10.03077332,9.637095519,8.656254542,9.328287537
358,F,2029,2029,Colbun 220,0,F,EtaMes,8.756061822,10.03386881,9.176703853,9.849793698,9.423942092,9.417463063,9.791336712,9.590544597,10.23705317,9.617047929,8.638349805,9.309113412
359,F,2030,2030,Colbun 220,0,F,EtaMes,8.73801894,10.01265456,9.157617761,9.829125178,9.404516629,9.397620255,9.770821792,9.570619323,10.21567736,9.557992211,8.585408317,9.252183881
360,F,2031,*,Colbun 220,0,F,EtaMes,8.684536147,9.950822099,9.101387114,9.76858546,9.346947953,9.339655317,9.710672672,9.511874649,10.15286402,9.629035559,8.649330252,9.321197045
361,F,2017,2017,Concepcion 066,0,F,EtaMes,17.99558911,20.53107595,18.83037743,20.18079631,19.36715925,19.28128776,20.06623779,19.68319772,20.99197861,21.07820132,18.95146189,20.44461491
362,F,2018,2018,Concepcion 066,0,F,EtaMes,19.18233977,21.8842328,20.07191716,21.51110096,20.64435108,20.5521758,21.38903699,20.98099839,22.37591307,21.87337776,19.66418571,21.21087973
363,F,2019,2019,Concepcion 066,0,F,EtaMes,19.90226716,22.71721542,20.82904981,22.32647768,21.41928597,21.33297362,22.19911521,21.77195548,23.22178346,22.46415603,20.19495539,21.78299664
364,F,2020,2020,Concepcion 066,0,F,EtaMes,20.43923626,23.3319191,21.3916093,22.93008686,21.99720572,21.909994,22.79917812,22.35990976,23.84924722,22.83237081,20.52587503,22.13982044
365,F,2021,2021,Concepcion 066,0,F,EtaMes,20.77409202,23.71469127,21.74224005,23.30611332,22.35759187,22.26937191,23.17302754,22.72639091,24.2402437,23.25819887,20.90863361,22.55261301
366,F,2022,2022,Concepcion 066,0,F,EtaMes,21.16144402,24.15715095,22.14773502,23.7408689,22.77447294,22.68483009,23.60528453,23.15022927,24.69237024,23.66333303,21.27282156,22.94541333
367,F,2023,2023,Concepcion 066,0,F,EtaMes,21.53002266,24.57800784,22.53352533,24.1544441,23.17114763,23.08002395,24.016492,23.55347794,25.12250121,24.19259382,21.7485849,23.45854792
368,F,2024,2024,Concepcion 066,0,F,EtaMes,22.01151789,25.12782841,23.0375154,24.69474251,23.6893467,23.59631357,24.55369538,24.08027407,25.6844221,24.90918428,22.39278751,24.15340544
369,F,2025,2025,Concepcion 066,0,F,EtaMes,22.66351155,25.87210647,23.71989232,25.42619927,24.39103834,24.29523152,25.28097563,24.79353866,26.44519753,25.80900828,23.20169139,25.02588845
370,F,2026,2026,Concepcion 066,0,F,EtaMes,23.48218335,26.80677297,24.57675347,26.34473019,25.2721145,25.17291961,26.19425505,25.68918074,27.4005223,26.64361025,23.9520066,25.83522858
371,F,2027,2027,Concepcion 066,0,F,EtaMes,24.24158777,27.67354812,25.37150826,27.19660795,26.08940286,25.98688391,27.04127544,26.51991465,28.28656841,27.49678739,24.71895754,26.6624384
372,F,2028,2028,Concepcion 066,0,F,EtaMes,25.01778714,28.55982608,26.18394905,28.06755601,26.92477026,26.81912036,27.90723819,27.36912185,29.19238434,28.33036302,25.46836785,27.47082337
373,F,2029,2029,Concepcion 066,0,F,EtaMes,25.77628754,29.42547608,26.97772716,28.91835519,27.7410846,27.63203993,28.75319153,28.19883861,30.07732693,28.54132181,25.65806813,27.67550125
374,F,2030,2030,Concepcion 066,0,F,EtaMes,25.96831666,29.64441294,27.17861565,29.13360006,27.94774786,27.8376683,28.96722308,28.4088312,30.30125282,28.63685194,25.74400823,27.76826976
375,F,2031,*,Concepcion 066,0,F,EtaMes,26.05533618,29.74343381,27.26958691,29.23100728,28.04139671,27.93069446,29.0640923,28.5039329,30.40262627,29.12511338,26.18301551,28.24187771
376,F,2017,2017,Concepcion 154,0,F,EtaMes,1.888758421,1.959586862,1.912367902,1.983196342,2.030415303,1.865148941,1.983196342,2.006805823,2.101243744,2.147376528,1.970533755,2.172639782
377,F,2018,2018,Concepcion 154,0,F,EtaMes,2.021060262,2.096850022,2.046323515,2.122113275,2.172639782,1.995797009,2.122113275,2.147376528,2.248429541,2.108272054,1.93464965,2.133075255
378,F,2019,2019,Concepcion 154,0,F,EtaMes,1.984256051,2.058665653,2.009059252,2.083468853,2.133075255,1.95945285,2.083468853,2.108272054,2.207484857,2.146801111,1.970005725,2.172057595
379,F,2020,2020,Concepcion 154,0,F,EtaMes,2.020518693,2.096288144,2.045775176,2.121544627,2.172057595,1.995262209,2.121544627,2.146801111,2.247827046,2.176572259,1.997325132,2.202178991
380,F,2021,2021,Concepcion 154,0,F,EtaMes,2.048538597,2.125358794,2.074145329,2.150965526,2.202178991,2.022931864,2.150965526,2.176572259,2.278999189,2.214305424,2.031950859,2.240356076
381,F,2022,2022,Concepcion 154,0,F,EtaMes,2.084052164,2.16220412,2.110102816,2.188254772,2.240356076,2.058001511,2.188254772,2.214305424,2.318508032,2.251839128,2.066393553,2.278331353
382,F,2023,2023,Concepcion 154,0,F,EtaMes,2.119378003,2.198854678,2.145870228,2.225346903,2.278331353,2.092885778,2.225346903,2.251839128,2.357808028,2.300550035,2.111092974,2.32761533
383,F,2024,2024,Concepcion 154,0,F,EtaMes,2.165223563,2.246419446,2.192288857,2.273484741,2.32761533,2.138158268,2.273484741,2.300550035,2.408811213,2.368924644,2.173836732,2.396794346
384,F,2025,2025,Concepcion 154,0,F,EtaMes,2.229576135,2.313185241,2.257445837,2.341054942,2.396794346,2.201706434,2.341054942,2.368924644,2.480403451,2.453562938,2.251504814,2.482428384
385,F,2026,2026,Concepcion 154,0,F,EtaMes,2.309235707,2.395832045,2.338101153,2.424697492,2.482428384,2.28037026,2.424697492,2.453562938,2.569024723,2.534401443,2.32568603,2.56421793
386,F,2027,2027,Concepcion 154,0,F,EtaMes,2.385319005,2.474768468,2.415135492,2.504584955,2.56421793,2.355502517,2.504584955,2.534401443,2.653667393,2.613604291,2.39836629,2.644352576
387,F,2028,2028,Concepcion 154,0,F,EtaMes,2.459862862,2.552107719,2.490611147,2.582856005,2.644352576,2.429114576,2.582856005,2.613604291,2.736597434,2.695305233,2.47333892,2.727014706
388,F,2029,2029,Concepcion 154,0,F,EtaMes,2.536757866,2.631886286,2.56846734,2.663595759,2.727014706,2.505048393,2.663595759,2.695305233,2.822143126,2.71824199,2.494386767,2.750221307
389,F,2030,2030,Concepcion 154,0,F,EtaMes,2.558345402,2.654283355,2.59032472,2.686262672,2.750221307,2.526366085,2.686262672,2.71824199,2.84615926,2.730609621,2.505735888,2.762734441
390,F,2031,*,Concepcion 154,0,F,EtaMes,2.569985526,2.666359983,2.602110345,2.698484802,2.762734441,2.537860707,2.698484802,2.730609621,2.859108898,2.780905355,2.55188962,2.813621889
391,F,2017,2017,Coronel 066,0,F,EtaMes,0.606047395,0.628774173,0.613622988,0.636349765,0.65150095,0.598471803,0.636349765,0.643925358,0.674227727,0.68903039,0.632286711,0.69713663
392,F,2018,2018,Coronel 066,0,F,EtaMes,0.648499191,0.67281791,0.656605431,0.68092415,0.69713663,0.640392951,0.68092415,0.68903039,0.72145535,0.676482907,0.62077255,0.684441529
393,F,2019,2019,Coronel 066,0,F,EtaMes,0.636689795,0.660565662,0.644648417,0.668524284,0.684441529,0.628731172,0.668524284,0.676482907,0.708317397,0.688845756,0.632117282,0.696949823
394,F,2020,2020,Coronel 066,0,F,EtaMes,0.648325417,0.67263762,0.656429485,0.680741688,0.696949823,0.640221349,0.680741688,0.688845756,0.721262026,0.698398447,0.640883281,0.706614899
395,F,2021,2021,Coronel 066,0,F,EtaMes,0.657316186,0.681965542,0.665532638,0.690181995,0.706614899,0.649099733,0.690181995,0.698398447,0.731264256,0.710505917,0.651993665,0.71886481
396,F,2022,2022,Coronel 066,0,F,EtaMes,0.668711452,0.693788131,0.677070345,0.702147024,0.71886481,0.660352558,0.702147024,0.710505917,0.74394149,0.722549386,0.663045319,0.731049967
397,F,2023,2023,Coronel 066,0,F,EtaMes,0.680046481,0.705548224,0.688547062,0.714048805,0.731049967,0.6715459,0.714048805,0.722549386,0.75655171,0.738179293,0.677388058,0.746863756
398,F,2024,2024,Coronel 066,0,F,EtaMes,0.694756982,0.720810369,0.703441444,0.729494831,0.746863756,0.68607252,0.729494831,0.738179293,0.772917143,0.760118708,0.697520696,0.769061281
399,F,2025,2025,Coronel 066,0,F,EtaMes,0.715405843,0.742233562,0.724348416,0.751176135,0.769061281,0.706463269,0.751176135,0.760118708,0.795889,0.787276664,0.722442115,0.796538742
400,F,2026,2026,Coronel 066,0,F,EtaMes,0.740966272,0.768752507,0.75022835,0.778014585,0.796538742,0.731704193,0.778014585,0.787276664,0.824324977,0.813215378,0.7462447,0.822782618
401,F,2027,2027,Coronel 066,0,F,EtaMes,0.765379179,0.794080898,0.774946419,0.803648138,0.822782618,0.755811939,0.803648138,0.813215378,0.851484337,0.838629258,0.769565672,0.848495484
402,F,2028,2028,Coronel 066,0,F,EtaMes,0.789298125,0.818896805,0.799164351,0.828763031,0.848495484,0.779431898,0.828763031,0.838629258,0.878094164,0.864844703,0.793622198,0.875019347
403,F,2029,2029,Coronel 066,0,F,EtaMes,0.813971485,0.844495416,0.824146129,0.85467006,0.875019347,0.803796842,0.85467006,0.864844703,0.905543277,0.872204438,0.800375838,0.882465667
404,F,2030,2030,Coronel 066,0,F,EtaMes,0.820898295,0.851681981,0.831159524,0.86194321,0.882465667,0.810637066,0.86194321,0.872204438,0.913249353,0.87617285,0.804017439,0.886480766
405,F,2031,*,Coronel 066,0,F,EtaMes,0.824633271,0.855557018,0.834941186,0.865864934,0.886480766,0.814325355,0.865864934,0.87617285,0.917404514,0.892311282,0.818826823,0.902809061
406,F,2017,2017,Diego de Almagro 110,0,F,EtaMes,57.74958102,66.32840584,60.9587433,64.94925383,62.16916022,62.75234062,64.93376785,63.65942565,67.60369882,67.46670331,60.25092547,65.12487127
407,F,2018,2018,Diego de Almagro 110,0,F,EtaMes,61.39863937,70.52105779,64.8079109,69.05526418,66.09739327,66.71448705,69.03558742,67.67940964,71.87614721,70.24451141,62.73391682,67.80647929
408,F,2019,2019,Diego de Almagro 110,0,F,EtaMes,63.9248786,73.42420953,67.47165975,71.89862756,68.81687106,69.45631492,71.87481543,70.46147856,74.83423986,72.04696907,64.34597826,69.54660223
409,F,2020,2020,Diego de Almagro 110,0,F,EtaMes,65.56341332,75.30783593,69.19828688,73.74368186,70.58070539,71.23343899,73.71586747,72.26491733,76.75317818,73.09069438,65.28048548,70.55433195
410,F,2021,2021,Diego de Almagro 110,0,F,EtaMes,66.5114351,76.39837533,70.19602353,74.81214073,71.60118159,72.26022578,74.78050264,73.30717385,77.86377917,74.3071497,66.36932422,71.72880335
411,F,2022,2022,Diego de Almagro 110,0,F,EtaMes,67.61659395,77.66945085,71.35953093,76.05740163,72.79081734,73.45765064,76.0217792,74.52255586,79.15835736,75.44786481,67.39057497,72.83016855
412,F,2023,2023,Diego de Almagro 110,0,F,EtaMes,68.65278569,78.86134791,72.45017914,77.22514234,73.90620595,74.58006642,77.18548243,75.66185711,80.37221653,76.98172334,68.7630549,74.31104372
413,F,2024,2024,Diego de Almagro 110,0,F,EtaMes,70.0466595,80.46416254,73.91820816,78.79529214,75.4066442,76.09094838,78.75128499,77.19527743,82.00483969,79.09927098,70.65700911,76.35536814
414,F,2025,2025,Diego de Almagro 110,0,F,EtaMes,71.97156324,82.6770525,75.94649566,80.96288845,77.47874289,78.17854436,80.91405362,79.31380759,84.25918225,81.79348176,73.06621498,78.95636475
415,F,2026,2026,Diego de Almagro 110,0,F,EtaMes,74.4210635,85.49266432,78.52818798,83.72074325,80.11557418,80.83579257,83.66652661,82.010297,87.12773021,84.26399369,75.27573584,81.34143587
416,F,2027,2027,Diego de Almagro 110,0,F,EtaMes,76.6669176,88.07443395,80.89481891,86.24963784,82.53317101,83.27164144,86.18997542,84.48220758,89.7579098,86.794887,77.5393363,83.78480757
417,F,2028,2028,Diego de Almagro 110,0,F,EtaMes,78.96760381,90.71929021,83.31913711,88.84034579,85.00978993,85.7668551,88.77499205,87.01438165,92.45233039,89.24140174,79.72769294,86.14674021
418,F,2029,2029,Diego de Almagro 110,0,F,EtaMes,81.191417,93.27592791,85.66218007,91.34469562,87.40364844,88.17838868,91.27351435,89.46169363,95.05679644,89.72046073,80.1584104,86.60945045
419,F,2030,2030,Diego de Almagro 110,0,F,EtaMes,81.62519255,93.77614964,86.1165292,91.83522434,87.87050452,88.6457415,91.75967816,89.93654895,95.56555735,89.83524081,80.26367396,86.72051312
420,F,2031,*,Diego de Almagro 110,0,F,EtaMes,81.727556,93.89562544,86.22122867,91.95288799,87.98059141,88.75317536,91.87328127,90.04624481,95.68630645,91.17878027,81.46680519,88.01773481
421,F,2017,2017,Dos Amigos 110,0,F,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
422,F,2018,2018,Dos Amigos 110,0,F,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
423,F,2019,2019,Dos Amigos 110,0,F,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
424,F,2020,2020,Dos Amigos 110,0,F,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
425,F,2021,2021,Dos Amigos 110,0,F,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
426,F,2022,2022,Dos Amigos 110,0,F,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
427,F,2023,2023,Dos Amigos 110,0,F,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
428,F,2024,2024,Dos Amigos 110,0,F,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
429,F,2025,2025,Dos Amigos 110,0,F,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
430,F,2026,2026,Dos Amigos 110,0,F,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
431,F,2027,2027,Dos Amigos 110,0,F,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
432,F,2028,2028,Dos Amigos 110,0,F,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
433,F,2029,2029,Dos Amigos 110,0,F,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
434,F,2030,2030,Dos Amigos 110,0,F,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
435,F,2031,*,Dos Amigos 110,0,F,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
436,F,2017,2017,Esperanza 110,0,F,EtaMes,13.70709041,14.16399342,13.70709041,14.16399342,14.16399342,13.70709041,14.16399342,13.70709041,14.16399342,15.09196572,13.6314529,15.09196572
437,F,2018,2018,Esperanza 110,0,F,EtaMes,14.60512811,15.09196572,14.60512811,15.09196572,15.09196572,14.60512811,15.09196572,14.60512811,15.09196572,15.74707166,14.2231615,15.74707166
438,F,2019,2019,Esperanza 110,0,F,EtaMes,15.23910161,15.74707166,15.23910161,15.74707166,15.74707166,15.23910161,15.74707166,15.23910161,15.74707166,16.1855314,14.61918965,16.1855314
439,F,2020,2020,Esperanza 110,0,F,EtaMes,15.66341748,16.1855314,15.66341748,16.1855314,16.1855314,15.66341748,16.1855314,15.66341748,16.1855314,16.45469997,14.86230965,16.45469997
440,F,2021,2021,Esperanza 110,0,F,EtaMes,15.9239032,16.45469997,15.9239032,16.45469997,16.45469997,15.9239032,16.45469997,15.9239032,16.45469997,16.7636255,15.14133916,16.7636255
441,F,2022,2022,Esperanza 110,0,F,EtaMes,16.22286338,16.7636255,16.22286338,16.7636255,16.7636255,16.22286338,16.7636255,16.22286338,16.7636255,17.05637138,15.4057548,17.05637138
442,F,2023,2023,Esperanza 110,0,F,EtaMes,16.50616586,17.05637138,16.50616586,17.05637138,17.05637138,16.50616586,17.05637138,16.50616586,17.05637138,17.4390402,15.75139115,17.4390402
443,F,2024,2024,Esperanza 110,0,F,EtaMes,16.87649052,17.4390402,16.87649052,17.4390402,17.4390402,16.87649052,17.4390402,16.87649052,17.4390402,17.9554233,16.21780169,17.9554233
444,F,2025,2025,Esperanza 110,0,F,EtaMes,17.3762161,17.9554233,17.3762161,17.9554233,17.9554233,17.3762161,17.9554233,17.3762161,17.9554233,18.60471748,16.80426095,18.60471748
445,F,2026,2026,Esperanza 110,0,F,EtaMes,18.0045653,18.60471748,18.0045653,18.60471748,18.60471748,18.0045653,18.60471748,18.0045653,18.60471748,19.20528161,17.34670597,19.20528161
446,F,2027,2027,Esperanza 110,0,F,EtaMes,18.58575639,19.20528161,18.58575639,19.20528161,19.20528161,18.58575639,19.20528161,18.58575639,19.20528161,19.82166451,17.90343891,19.82166451
447,F,2028,2028,Esperanza 110,0,F,EtaMes,19.18225598,19.82166451,19.18225598,19.82166451,19.82166451,19.18225598,19.82166451,19.18225598,19.82166451,20.42080335,18.44459657,20.42080335
448,F,2029,2029,Esperanza 110,0,F,EtaMes,19.76206776,20.42080335,19.76206776,20.42080335,20.42080335,19.76206776,20.42080335,19.76206776,20.42080335,20.57081787,18.58009356,20.57081787
449,F,2030,2030,Esperanza 110,0,F,EtaMes,19.9072431,20.57081787,19.9072431,20.57081787,20.57081787,19.9072431,20.57081787,19.9072431,20.57081787,20.63733571,18.64017419,20.63733571
450,F,2031,*,Esperanza 110,0,F,EtaMes,19.9716152,20.63733571,19.9716152,20.63733571,20.63733571,19.9716152,20.63733571,19.9716152,20.63733571,20.98653525,18.95558022,20.98653525
451,F,2017,2017,Florida 110,0,F,EtaMes,9.745965591,9.751520741,7.96519194,8.233663005,8.402899912,7.819757384,8.272957523,9.944184836,10.29646063,9.639679395,10.79807936,11.17485522
452,F,2018,2018,Florida 110,0,F,EtaMes,10.42642997,10.43223172,8.52120635,8.80835109,8.98950153,8.365166594,8.849805495,10.63809076,11.01495227,9.473170924,10.6096521,10.98011166
453,F,2019,2019,Florida 110,0,F,EtaMes,10.2444944,10.25070187,8.372932763,8.655321787,8.832961739,8.221234077,8.698147372,10.45389061,10.82421276,9.646184228,10.80344489,11.180668
454,F,2020,2020,Florida 110,0,F,EtaMes,10.43161726,10.4379319,8.525865134,8.813409072,8.99429802,8.371375763,8.856991267,10.64482075,11.02190665,9.778602051,10.95203458,11.33440732
455,F,2021,2021,Florida 110,0,F,EtaMes,10.5750919,10.58141756,8.643066039,8.934526691,9.117955837,8.486209771,8.978394983,10.79101403,11.17328081,9.946512358,11.1404346,11.52933893
456,F,2022,2022,Florida 110,0,F,EtaMes,10.75700651,10.76335058,8.791671254,9.088100224,9.27474708,8.631828126,9.132349618,10.97638816,11.36522423,10.11331364,11.32763748,11.72302552
457,F,2023,2023,Florida 110,0,F,EtaMes,10.93776503,10.94411487,8.939321774,9.240681196,9.430533943,8.776470815,9.285257561,11.16054895,11.55591164,10.33031585,11.57106846,11.97490291
458,F,2024,2024,Florida 110,0,F,EtaMes,11.1728164,11.17920368,9.1313454,9.439131235,9.633132162,8.964678718,9.484256443,11.40010886,11.80396069,10.63536731,11.91317651,12.32889414
459,F,2025,2025,Florida 110,0,F,EtaMes,11.50314841,11.50961369,9.401228765,9.718058786,9.917871906,9.229280628,9.764060171,11.73684852,12.15263248,11.01343324,12.33707191,12.76752667
460,F,2026,2026,Florida 110,0,F,EtaMes,11.9124528,11.91904035,9.735654147,10.06370343,10.27070059,9.55724374,10.11089636,12.15416467,12.58473524,11.37411398,12.74156221,13.18606765
461,F,2027,2027,Florida 110,0,F,EtaMes,12.30301976,12.30970076,10.05475087,10.39349414,10.60736247,9.8700999,10.44172813,12.55231118,12.99698976,11.72764622,13.13800397,13.59628479
462,F,2028,2028,Florida 110,0,F,EtaMes,12.68581532,12.69259635,10.36750522,10.71673392,10.9373309,10.17676475,10.76602306,12.94255922,13.40106571,12.09189837,13.54655831,14.01902302
463,F,2029,2029,Florida 110,0,F,EtaMes,13.08030622,13.08716604,10.68979501,11.0498173,11.27736524,10.4927015,11.10009351,13.34466186,13.81741697,12.19241997,13.6596759,14.13601772
